"jobs_title","jobs_requirement"
"Senior Transmission Shift Engineer","The role of the Senior Transmission Shift Engineer is to provide service, solutions and support to the networks, infrastructure, and products and services supplied and operated by Telstra.
The identified individual is engaged in the transmission network management activities associated with the resolution of International Network problems involving international submarine cable system, DWDM Tx system, and Ethernet service, leased service in the network and inter-carriers networks. He/she would be the first level of technical & management escalation point. He/she would also need to escalate the case further to internal/external service providers. He/she is also responsible to review and improve any assurance process / system so as to improve the overall efficiency / effectiveness of the NOC
Please refer to the attached JD for details.
This role is open to professionals based in Singapore.
JD_Sr Tansmission Shift Engineer.pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Team Leader","The role of the Team Leader is to assist in the delivery and / or the provision of technical service, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra.
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Team Leader.pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Team Leader (PI)","The role of the Team Leader is to assist in the delivery and/or the provision of technical service, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra.
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Team Leader (PI).pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Duty Manager","The role of the Duty Manager is to be the focal point of operational lead within the shift, this role would typically oversee Incident handling by Service Desk members to ensure Incidents are raised, resolved and closed in timely manner. Escalation Management and backend resource engagement as appropriate to support and attend Escalations are key attributes of the role.
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Duty Manager.pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Transmission Shift Engineer","The role of the Transmission Shift Engineer is to provide service, solutions and support to the networks, infrastructure, and products and services supplied and operated by Telstra.
The identified individual is engaged in the transmission network management activities associated with the resolution of International Network problems involving international submarine cable system, DWDM Tx system, and Ethernet service, leased service in the network and inter-carriers networks
Please refer to the attached JD for details.
This role is open to professionals based in Singapore.
JD_Transmission Shift Engineer.pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Transmission Shift Engineer","The role of the Transmission Shift Engineer is to provide service, solutions and support to the networks, infrastructure, and products and services supplied and operated by Telstra.
The identified individual is engaged in the transmission network management activities associated with the resolution of International Network problems involving international submarine cable system, DWDM Tx system, and Ethernet service, leased service in the network and inter-carriers networks
Please refer to the attached JD for details.
This role is open to professionals based in Singapore.
JD_Transmission Shift Engineer.pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Specialist","The role of the Technical Specialist is to assist in the delivery of advanced technical services, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra.
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Technical Specialist (PI).pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Specialist","The role of the Technical Specialist is to assist in the delivery of advanced technical services, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra.
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Technical Specialist (PI).pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Specialist","The role of the Technical Specialist is to assist in the delivery of advanced technical services, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra.
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Technical Specialist (PI).pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Specialist","The role of the Technical Specialist is to assist in the delivery of advanced technical services, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra.
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Technical Specialist (PI).pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Specialist","The role of the Technical Specialist is to assist in the delivery of advanced technical services, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra.
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Technical Specialist (PI).pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Specialist","The role of the Technical Specialist is assist in the delivery of advanced technical services, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Technical Specialist.pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Specialist","The role of the Technical Specialist is assist in the delivery of advanced technical services, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Technical Specialist.pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Specialist","The role of the Technical Specialist is assist in the delivery of advanced technical services, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Technical Specialist.pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Specialist","The role of the Technical Specialist is assist in the delivery of advanced technical services, solutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra
Please refer to the attached JD for details.
This role is open to professionals based in Malaysia.
JD_Technical Specialist.pdf
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Transmission Technical Lead","The purpose of this role is to provide complex technical service, solutions and support to the networks, infrastructure, and products and services supplied and operated by Telstra.
The identified resource will be engaged in the transmission network management activities associated with the resolution of International Network problems involving international submarine cable system, DWDM Tx system, Ethernet service, leased service in the network and inter-carriers networks. He/she would be the technical & management escalation point for all the Tx related issues, escalate the case further to internal/external support teams/service providers and also responsible to review and improve any assurance process / system so as to improve the overall efficiency / effectiveness of the NOC.
This role will be based in Malaysia.
Accountabilities:
Perform or participate in complex, specialised technical investigations to determine/confirm system and design standards and performance parameters for the networks, infrastructure, products and services supplied and operated by Telstra
Delivery and/or develop technical training, updates and/or briefings to staff to ensure understanding of process and procedures
Diagnose and restore complex issues with the networks, infrastructure, products and services supplied and operated by Telstra
Prepare process documentation to describe how networks, infrastructure, products and services operate
Provide input into and maintain technical documentation
International Transmission Data Services Assurance - Proactive monitoring and management of customers' transmission data services. Troubleshooting of faults and restoration of the customer services. Take appropriate service restoration actions which firstly, resolve network problems in a timely manner, and secondly, drive towards increased performance by the reduction in fault numbers and the costs involved in handling them. Ensure the service assurance process meet the Mean Time to Repair Performance Requirement (MTRPR) KPI.
On-net Transmission platform surveillance and assurance - Proactive monitoring and management of the International network platforms, like Ericsson Tx platform and Infinera DWDM systems, to maintain network performance standards.
He/she is to Lead the INOC team and coordinate with other functional teams for complicated fault investigation; which include assisting the customer to resolve application problem running on our company provided service.
Customer Services - Communication with customer when needed and help them to solve any service problems. Provide timely update to customer.
Provide support to AIS (Automatic Identification System) monitoring for Telstra Cable protection, MYCC and Zabbix Monitoring
Operate, monitor and control all layer 1 (Submarine, Optical Transmission and SDH) associated management systems and network elements
Verification of CLR (Circuit Layout Record) and provide necessary details to existing CLR
Support Planned Maintenance activities from internal teams as required.
Drafting and Maintenance of Processes and Procedures to ensure the highest level of Network and Customer care
Qualifications:
This role will be based in Malaysia
Educational Qualifications - Tertiary qualifications of at least Higher Certificate / Diploma in telecommunication engineering field or a combination of qualifications and experience regarded as being acceptable for satisfactory performance in this position
Technical Expertise – Good knowledge on global transmission network, international submarine cable network, SDH/ Ethernet/ ATM digital technique.
Good understanding of MPLS based Layer 2 and Layer 3 VPN technologies.
Good understanding of Voice-over IP, Voice switching and signaling system.
Technical experience in IPVPN, MPLS, BGP,OSPF, ISIS and Certification as CCNA, MEF-CECP, ITIL is preferred.
Years of Relevant Work Experience - 5 years +
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Technical Officer","The role of the Technical Officer is to assist with incident detection, recording, follow up on resolutions and support to the networks, infrastructure, applications, products and services supplied and operated by Telstra.
Furthermore, the identified individual is expected to:
Improve Incident Management in general and Customer Services in specific
Increase in customer service levels, high performing team, timely resolution of customer complaints
Meet customer SLA, reduce MTTR, increase NPS, reduce customer escalations through regular/periodic updates to customer (2hourly / hourly) or as required
This role is open to professionals based in Malaysia.
Accountabilities:
Contribute to Key Performance Indicators in relation to performance of the networks, infrastructure, applications, products and services supplied and operated by Telstra
Under the general guidance and direction of more senior technical staff, deliver technical support in relation to a range of complex products and services, network and infrastructure elements
Work within a defined set of relevant product / network procedures, standards and practices
Deliver outcomes by implementing a course of action identified from a general range of solutions
Assist in providing technical support in the investigation and rectification of complex incidents
Core Capabilities / Technical Skills
Technical Descriptors
Ability to work in a team with little supervision and using own initiative. Show a flexible approach to work and able to work under pressure.
Ability to do phone & email troubleshooting with customer on technical issues reported & Activate on-site repair with part recommendation or trigger replacement in event of genuine hardware failure
Punctual and reliable with good timekeeping as per shift time scheduled are compulsory
Basic understanding of Network operations (WAN, LAN) with experience with other common Internet Protocols & Technologies; HTTP, HTTPS, FTP, Telnet, and SSH - ADSL, IPVPN
Ownership of Incidents till resolution and regular updates to customer
Working experience in troubleshooting of CISCO hardware would have advantage
Excellent English communication skills both written and spoken
Candidate with Cisco Certification (CCNA) are preferred but not compulsory
Technical mindset & being resourceful in sourcing for different solutions for issues that has resolution challenges by working with team and stakeholders
Qualifications:
This role is open to professionals based in Malaysia
Possess at least 2 years' experience working in Technical Support environment troubleshooting Internet technology or any similar technical contact centre exposure
Those with experience supporting Australian market would have advantage
Experience in customer fronting role with Incident management experience
Ability to perform basic troubleshooting on above technologies.
Degree or Diploma holder preferably from Communications, IT or Networking background
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Head of Transmission NOC","The purpose of this role is to lead, inspire and effectively lead a group of people to ensure the successful operations of the NOC Transmission area. Achieve agreed customer service and business targets for all work allocated, by ensuring resource availability of appropriate skilled, trained and equipped staff, as per the agreed resource profile.
This role will be based in Singapore.
Accountabilities:
Day to day running of the Transmission Network Operations Centre's to consistently improve customer advocacy and efficiency and effectiveness of the overall operations.
Early engagement of stakeholders on High Priority Incidents.
Constantly review the service operations business between Telstra's key operational support teams and the International business looking for opportunities to improve the way we are operating
Facilitate and lead stakeholders in the identification and development of service improvement plans that lead to reduced operational risk to contractual SLAs
Monitor the impact of business changes on service and operational optimisation and facilitate Operations signoff as part of the Operational Readiness processes
Where required represent operations in all supplier performance reviews (customers, vendors and internal Telstra suppliers)
Manage a team that contributes to Key Performance Indicators in relation to performance of the networks, platforms, applications and systems.
Manage a program to ensure the successful implementation of new products and/or processes to the area
Operations Improvement - Establish and improve work processes & operational facilities, tools and system with the objective to improve the Shift NOC operation efficiency and effectiveness.
Actively participate in the Change Advisory Board (CAB) meetings.
Be available 24 x 7 for escalation of major problems
Provide day to day operations support, both reactive and proactive to stakeholders
Develop and advise on capacity plans
Qualifications:
This role will be based in Singapore.
Demonstrated success in similar roles, managing large Global 24/7.operational teams.
Establish & Operate Telstra's Service Management Framework and across the teams.
Relevant tertiary qualifications coupled with 8-10 job experience.
Experience in the operation and maintenance of telecommunications networks.
Extensive experience with managed network services
Supplier management, ensuring supplier performance is appropriate to meeting or exceeding required SLA's.
Proven experience of managing outsourced contracts
Strong Leadership and demonstrable people management skills
Strong understanding of information processing principles and practices particularly with regard to Internet hosted Solutions.
Good working knowledge of ITIL service management processes
Good working knowledge of Systems Management principles and processes
A high level of interpersonal skills.
A strong commitment to working in a team environment.
Superior communications skills.
Manage current policies and procedures concerning all aspects of project management and service assurance, with the ability to formulate and drive future development.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Engineer - IP Planning","Job Descriptions:
Produce network augmentation plans in line with forecast customer product requirements and IP, Ethernet & Corporate network design rules.
Design, cost and develop implementation timelines for network expansion projects
Develop or assist with the development of business cases for network expansion projects.
To manage cross-functional teams, consisting of team members from core transmission services, field operations, contractors, shipping agents and vendors to ensure the successful implementation of network expansion projects within time and cost constraints.
To hand over functioning, well documented network expansions to the corresponding NOCs.
To support customer requirement by conducting feasibility studies
To provide engineering sales support, responses to RFQs and tenders on potential services of a complex or novel nature and attend customer meetings as technical expert.
Negotiate with vendors for cost effective solutions to meet business demands
Plan and direct the end-to-end rollout of new product developments for the I&PN data platforms according to business requirement from parents and within budget and schedule
Provide high-level designs for new product developments
Develop and implement engineering policies and procedures for new product developments
Lead and train engineers in both planning and support teams as well as providing technical training to other areas of the organization
Track OPEX and CAPEX expenditures against plan
Prepare all essential elements for building cost book and AOP for I&PN data platforms
Qualifications:
Bachelor's degree required in Engineering, Telecommunications or related discipline
Total years 5+ direct involvement in various elements of international network design, planning and operations. 3+ direct accountability for international IP network design and operations
In-depth knowledge and understanding of IP and Ethernet networks with sensible mind-set
Extensive experiences in operational support with highly specialized technical skills in the fields of IP and Ethernet Technologies
Capable of presenting clear and systematic reports to senior management team
Demonstrate high degree of analytical judgement skills in strategic planning, costs and formulation of business solutions especially for those with overwhelmingly complex requirement
Strong problem-solving skill to tackle conflicts and dilemma
Possess keen sense of financial awareness in cost control in project planning
Provide strong leadership skill to supervise all planers to cope with business requirements and project deployment
Prevent human relationship skill to influence sub-ordinates to communicate to achieve results
The ability to drive and manage different suppliers to conform to Telstra's requirements in terms of technical compliance and cost effectives
Comprehensive interpersonal skill to maintain collaborative relationship to work with both internal and external parties
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"Senior Technology Specialist - Networks (Fixed Term 12 months)","Who We Are:
Telstra is Australia's leading telecommunications and information services company employing over 37,000 staff, being the most well known brand in the technology and communications industry.
We offer a full range of services and compete in all telecommunications markets throughout Australia, providing more than 9.6 million Australian fixed line and 12.2 million mobile services.
Our Vision:
Adding to Telstra's portfolio of well-known Australian organisations, Defence has signed a $1.1 billion agreement with Telstra for the provision of telecommunications services.
The six-and-a-half year agreement will enable Defence to transform its communications technology including better integrating fixed telecommunications with satellite and tactical networks.
Telstra's aim is to deliver technology that can become the backbone of Australian Defence for the next decade and beyond. The agreement represents the largest customer undertaking in Telstra's history and will support military operations at home and abroad.
We will create 350 new positions to help serve the contract, including recruiting some of the nation's leading IT, network and security experts.
We are seeking the most talented people to transform the Defence communication network and take it into another dimension.
The Role:
In this role you will provide and lead the development, design and deployment of IP Network solutions to support the new network solutions to Defence users. This includes developing the tools, processes and documentation required to support the cost, design and the deployment of the Network solution, having due regard for how this technology inter-works with other technologies, to deliver products and infrastructure to defined service level standards.
Requirements:
University degree in Engineering with 7 years practical experience, or equivalent industry experience.
Proven experience in defining and delivering complex Fixed Networking projects for Large Enterprise and Service Providers including experience in security networks (firewalls, security by design and encryption).
Familiarity with the Defence engineering environment
Must be willing to regularly (on average fortnightly) undertake domestic travel to assist in site audit and deployment activities
This role will require you to hold and maintain an Australian Government NV1 security clearance. Candidates holding or in the process of baseline clearance will be considered for role but must be able to fulfil the requirements to obtain upgrade.
Benefits and Career Path:
Working for the most successful Telco Company in Australia also brings with it some great benefits, including: Working with the top IT Specialists in the APAC Region who provide support and mentoring, Substantial discounts on a range of Telstra products (including FOXTEL), Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas, Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees.
*Fixed Term Full Time Positions are not eligible for Performance Bonuses but are still eligible for all other features included in our Rewards and Benefits program
We work flexibly at Telstra. Talk to us about how this job could be flexible for you
Telstra, it's how we connect."
"Engineering Team Leader - Melbourne","Telstra's Practices bring together our consultants with our technology experts and best-in-breed vendors, to deliver optimal solutions for the needs of each customer. We focus on measurable outcomes and business process enhancements and provide expert advice across the service delivery lifecycle, from strategy and design through to transition, operation and continual improvement.
Our team includes 5000 professionals operating in 23 major cities globally delivering up to $3 Billion in revenue annually. Underpinning this team are our Practices, made up of over 1,400 business and technology experts delivering over 1,600 customer projects daily, from single domain integrations to complex transition and transformation projects, across multiple technology domains and geographies.
Due to extensive growth, we're now seeking an experienced people leader to lead a team of Engineers within our Melbourne office.
The biggest thing we're looking for is proven team leadership and ability to transform or take your team on a journey to not only uplift capability, but to change the focus from a reactive environment to a more customer-centric, proactive business enabler.
In terms of team size, this role will have a direct management of a team that fluctuates depending on business and will have indirect responsibility of 80 + national and globally-based resources.
Certified in ITIL is preferred, but we will consider extensive experience utilising the framework. However, experience as a transformation or change lead is advantageous, particularly in a large organisation.
If this sounds like you, then please submit your application. Successful applicants will undergo background checks and may be required to gain Federal clearance so Aus Citizenship or Aus PR is required.
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"IP Test Engineer","Who We Are:
Telstra is Australia's leading telecommunications and information services company employing over 37,000 staff, being the most well known brand in the technology and communications industry.
We offer a full range of services and compete in all telecommunications markets throughout Australia, providing more than 9.6 million Australian fixed line and 12.2 million mobile services.
Our Vision:
Adding to Telstra's portfolio of well-known Australian organisations, Defence has signed a $1.1 billion agreement with Telstra for the provision of telecommunications services.
The six-and-a-half year agreement will enable Defence to transform its communications technology including better integrating fixed telecommunications with satellite and tactical networks.
Telstra's aim is to deliver technology that can become the backbone of Australian Defence for the next decade and beyond. The agreement represents the largest customer undertaking in Telstra's history and will support military operations at home and abroad.
We will create 350 new positions to help serve the contract, including recruiting some of the nation's leading IT, network and security experts.
We are seeking the most talented people to transform the Defence communication network and take it into another dimension.
The Role:
To successfully perform assigned Test Program activities. This will include actively contributing to the development of Test tools, Test Procedures and Test Reports; closely co-ordinating with other Test Engineers, including those from subcontractors, vendors and other Telstra businesses; interfacing with relevant design, integration, test and support engineers to fully integrate Engineering and Test activities within the Program; and executing Test Program activities. This role may be based in Canberra or Melbourne. Some travel to the alternate locations may be required to engage with other Telstra or customer engineering, support and test teams.
Requirements:
Practical experience in medium to large integration environments for at least 5 years;
Knowledgeable in the development of test automation solutions
Extensive practical experience in defining, developing, implementing and preparing appropriate Test Procedures related to the following technologies :
Cisco ASR, Juniper EX, MX , SRX and QFX series devices, F5 Series, Riverbed steelheads, interceptor devices
Firewalls, Load balancers, WAN optimizers, routing, and Switching
Information Security.
Protocols (IPV4, IPV6, Vlans, MPLS, OSPF, BGP, IPSec, GRE, WLAN, CAN, LAN,MAN etc)
Proven use and experience HP QC and IBM Telelogic DOORS;
Experience with other test tools associated with delivery of ICT infrastructure
Traffic Generators (Spirent, SILK Performer, iTrinegy, Navtel)
Automation Platforms (TestShell/iTest etc)
ANUE
Candidates must be Australian Citizens to be considered. This role will require you to achieve and maintain an Australian Government Baseline security clearance.
Benefits and Career Path:
Working for the most successful Telco Company in Australia also brings with it some great benefits, including: Working with the top IT Specialists in the APAC Region who provide support and mentoring, Substantial discounts on a range of Telstra products (including FOXTEL), Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas, Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees.
*Fixed Term Full Time Positions are not eligible for Performance Bonuses but are still eligible for all other features included in our Rewards and Benefits program
We work flexibly at Telstra. Talk to us about how this job could be flexible for you
Telstra, it's how we connect."
"Integration Engineer (Fixed Term to December 2017)","Who We Are:
Telstra is Australia's leading telecommunications and information services company employing over 37,000 staff, being the most well known brand in the technology and communications industry.
We offer a full range of services and compete in all telecommunications markets throughout Australia, providing more than 9.6 million Australian fixed line and 12.2 million mobile services.
Our Vision:
Adding to Telstra's portfolio of well-known Australian organisations, Defence has signed a $1.1 billion agreement with Telstra for the provision of telecommunications services.
The six-and-a-half year agreement will enable Defence to transform its communications technology including better integrating fixed telecommunications with satellite and tactical networks.
Telstra's aim is to deliver technology that can become the backbone of Australian Defence for the next decade and beyond. The agreement represents the largest customer undertaking in Telstra's history and will support military operations at home and abroad.
We will create 350 new positions to help serve the contract, including recruiting some of the nation's leading IT, network and security experts.
We are seeking the most talented people to transform the Defence communication network and take it into another dimension.
The Role:
The Integration Engineer will be responsible for build, integration, & commissioning of the approved site specific designs (SSD) as per the JP2047 Deployment Plan, schedule, and Verification Cross Reference Matrix for Pre-Production Integration Testing.
This role may be based in Canberra, Melbourne, Sydney. Travel to deployment locations will be required to engage with other Telstra or customer engineering, support and test teams. The main accountabilities for this role include:
Assisting integration teams consisting of Telstra and 3rd party staff;
Participating in the site integration and defect resolution activities; and
Ensuring test results are analysed and interpreted, to identify variances and possible defects.
Requirements:
Practical experience in:
Medium to large integration environments for at least 4 years;
Developing and maintaining Integration strategies; and
Executing migration methods of procedure to successful conclusion.
Familiar with the processes and practices outlined in:
DMM (ENG) 12-0-001 Defence Materiel Verification and Validation Manual
DI(G) OPS 45-2 Capability Acceptance into Operational Service
DI(G) OPS 43-1 Defence Test and Evaluation Policy
Knowledgeable in the development of test automation solutions
Practical experience in integrating environments for one or more of the following technical areas:
Networks (Fixed, Wireless and Mobile),
Unified Communications (Fixed and Mobile),
Gateways,
Monitor and Control, and
Information Security.
Bachelor's degree in Engineering / Telecommunications or equivalent
Specialist in field and troubleshooting networks
Detailed level hands on experience with Juniper enterprise routers & switches essential.
Solving complex routing problems
Candidates must hold a current clearance to be considered. This role will require you to hold and maintain an Australian Government NV1 security clearance.
Benefits and Career Path:
Working for the most successful Telco Company in Australia also brings with it some great benefits, including: Working with the top IT Specialists in the APAC Region who provide support and mentoring, Substantial discounts on a range of Telstra products (including FOXTEL), Financial benefits such as Telstra Share Options, Great Salary Packaging Options and discounts on various retail, health and fitness and entertainment areas, Excellent work/life balance that allows you to have an excellent divide of personal needs and work commitments and performance bonuses*. Check out our website for more information and testimonials from our Employees.
*Fixed Term Full Time Positions are not eligible for Performance Bonuses but are still eligible for all other features included in our Rewards and Benefits program
We work flexibly at Telstra. Talk to us about how this job could be flexible for you
Telstra, it's how we connect."
"Telstra Networks Technology Program 2016 and 2017 – Applications Now Open!","We believe the more connected people are, the more opportunities they have. That's why we help create a brilliant connected future for everyone, every day. And it starts with having the best team on board to help us do it.
Our Networks Division plans, designs and constructs Telstra's world-class networks and products across wireless, fixed and media services. Our new 12-month accelerated program offers top university technical graduates an ideal environment to learn, grow and build your career as an emerging technology specialist.
The Telstra Networks Technology Program offers biannual intakes. It offers three to four rotations in a business unit of your choice and you'll specialise in a specific discipline with a pre-set development program. You'll have the chance to work on Telstra's world-class products, with particular focus on emerging technologies. You'll gain invaluable exposure to experts, innovation projects and accelerated learning experiences over the 12 months.
On top of an attractive salary package there are many cool benefits to enjoy from the MyRewards@Telstra program, including discounted Telstra products and services, gym memberships and holidays.
We are seeking gradates for our next two program intakes, starting in July 2016 and January 2017.
To be eligible to apply, you'll be degree qualified in one or more of the following disciplines: Electrical Engineering, Computer Science, Computer Systems, Mathematics, Analytics, Physics, Network and Communications. An interest in computer science, programming and coding will also be highly regarded.
You'll also need to show a passion for innovation, telecommunications, and emerging technologies – all while knowing how to put customers at the heart of everything we do. Find out more about what we look for in graduates.
You must be an Australian or NZ citizen, Australian permanent resident or be completing your studies on student visa subclass 573 or 574 (further info about international student applications can be found here) and have completed a minimum three-year undergraduate (or for our January 2017 intake, you will have completed your degree by December 2016).
Interested? Apply now!
Applications close at 11.55pm AEDT 15 June 2016"
"Senior Operations Manager","There are many great things about Telstra which differentiate us from our competitors, but ultimately it is our relationship with our customers that will determine our success. That's why we're in the process of building a new Telstra – through continuous, innovative change in our technology, operations, brand and culture.
And in this exciting journey, we are looking for a Senior Operations Manager to join the Customer Service Delivery team.Part of Telstra Operations, the Customer Service Delivery team (CSD) provides service and solutions for Telstra's customers; we install, repair and maintain the products, services and networks that connect Australia to the people and things important to them. Reporting to the General Manager - Workflow Dispatch Install and Maintenance, this role will identify and lead key projects that will contribute to business efficiency and financial savings, and that drive operational excellence and improved Customer Experience. You will operate in a complex business environment and be accountable for providing and executing projects which deliver on operational strategy, analysis and governance over Install and Maintenance (I&M) ""on the day"" functions that contribute to end-to-end field productivity, meeting customer commitments and regulatory requirements, and driving continuous.
You will play a pivotal role in the development and implementation of projects which drive improvement of end-to-end ""on the day"" Dispatch performance and efficiency activities. It will be your responsibility to implement and develop an integrated standardized dispatch framework which ensures all I&M ""on the day"" Dispatch activities has been delivered while balancing optimization of unit of cost. You will be responsible to lead projects which drive continuous business improvements across CSD by balancing workforce and customer demand and manage tasks at risk (e.g. Jeopardy Management, SLAs, MPAs, GOC incident/outage etc).
The successful candidate will proactively manage customer NPS through strategies which keep the customer informed of their service status with efficient updated information regarding rescheduling of customer appointments. You will provide a a single point of contact for key Workflow projects which improve customer experience by increasing the collaboration and mutual accountability of Field Communications Technicians and Workflow Deployment Staff. You will play a key role in defining and regularly tracking progress of projects which drive the organisation's objectives & KPIs (balanced scorecard of Customer, Financial & Employee metrics).
So what will impress us?
To be successful in this role, you will have extensive relevant industry experience in a large corporate matrix organisation, breakthrough / Greenfield environments ; or relevant tertiary education in any of the following - business management, Strategy formulation, innovation development. You will have broad industry experience across customer, finance and people domains.You will have proven experience in establishing and maintaining multiple working relationships with both internal and external stakeholders. Candidates need to have demonstrated experience in developing and executing strategy. You will have experience in developing profitable strategic and business plans along with the experience in driving cultural change initiatives. You will be a strong leader with demonstrated achievement in positive sustained improvements to customer experience.
There's a lot happening at Telstra at the moment. Everybody seems to be talking about how we're changing, and it's great that we're starting to see the benefits of all our efforts. This is your opportunity to join us and be part of some of biggest changes in Australian corporate history. If you are passionate about delivering experiences that are second to none, get in touch with us now!
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
"SENIOR CREDIT SPECIALIST","The world around us is changing, and hopefully you've noticed that Telstra is changing too. We're putting the customer at the centre of everything we do, and we need your help to do that.
We want people who are driven to succeed and have a hunger to achieve their goals. What we really want are people who take pride in the job they do, as well as the desire to step into the future with us.
Reporting to the Credit Team Manager, the role of Accounts Associate will provide administrative, financial and clerical services in order to ensure efficient and effective collections of outstanding receivables as well as understanding the end to end accounts receivable process. You will run and action basic system reports and perform credit checks to facilitate the daily entry of payments and debt collection activities and review and prepare customer refunds. You will perform adjustments including SAP entries and end of month adjustments and liaise with both internal and external customers to provide billing information and support to facilitate swift payment of invoices.
We are looking for a proactive, collaborative team player, who is motivated and an engaging communicator. Strong partnering skills will be required along with your ability to deliver results working to set timeframes. You will enjoy building and maintaining positive relationships with stakeholders whilst actively contributing to achieving the best possible outcomes for both the customers and the team.
You will have exceptional experience working in a similar role within a highly complex corporate organisation and have a knowledge of accounts receivable processes along with an understanding of customer service basics, and strong numerical skills. Relevant business tertiary qualifications would be highly regarded.
If you are dedicated to developing yourself, have a desire to always achieve more then we want to hear from you! Above all, you will bring enthusiasm and dedication to your job, are not afraid of hard work, and thrive off the satisfaction gained from achieving success in addressing and successfully overcoming challenges.
If you're looking to take the next step in your career, then please connect with what you love and apply today!
We work flexibly at Telstra. Talk to us about how this job could be flexible for you."
