"jobs_title","jobs_requirement"
"Transport Software Specialist - 5G Transport","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an experienced Engineer in in product, system or technology program in SW/HW/System Design or Integration & Verification. Works under general direction and interprets internal/external business issues and recommended best practice in own discipline.
Main Responsibility Area
MAIN RESPONSIBILITY AREA :
He/She as a specialist will be responsible for
• Contributing to transport software development comprising, requirement analysis, design, development, review, unit/module testing for 5G Transport scenarios
• Solves/Avoids most complex problems by understanding dependencies across product / system boundaries.
Position Description
The work assignment will be in the Transport software development for BTS for various product lines like 5G, LTE, WCDMA, GSM and SRAN.
As a specialist in Transport team, you will do:
• Design and develop transport software for 5G keeping the reuse possibilities from existing solution.
• Work as an expert in transport development scrum teams.
• Guarding transport software components by reviewing and approving the changes coming from scrum teams.
• Defining and driving improvements in software based on the findings from RCA.
• Work as an FOT lead across BTS software components for features having maximum impact in Transport software.
• Work as a feature specialist.
• Transport Software prototyping and implementation on embedded real-time platform
•Hands on Experience in any of the following combinations
1) Advanced C++, OOPs OOAD and embedded system.
2) JavaScript, NodeJS, BaconJS, Bluebird
3) C, Fastpath - Cavium/LSI/TI/Intel
4) C, Linux Internals, device drivers & Networking
5) C++, Networking, OOPs, OOAD
Preferable:
1. Working in multi-site environment
2. Advanced C++ skills/JavaScript, knowledge of design patterns.
3. Understanding of the security standards - IPSec, IKEv1/v2, SSL, PKI, Crypto Algorithms, AAA and Firewall .
4. Good testing experience on traffic generators, routers, testing tools etc.
Position Requirements
• Configuration management (SVN , Clearcase on Linux/Unix)
• Self starter with a strong desire to learn
• Good attitude and ability to gel well with the team."
"Transport Software Specialist - 5G Transport","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an experienced Engineer in in product, system or technology program in SW/HW/System Design or Integration & Verification. Works under general direction and interprets internal/external business issues and recommended best practice in own discipline.
Main Responsibility Area
MAIN RESPONSIBILITY AREA :
He/She as a specialist will be responsible for
• Contributing to transport software development comprising, requirement analysis, design, development, review, unit/module testing for 5G Transport scenarios
• Solves/Avoids most complex problems by understanding dependencies across product / system boundaries.
Position Description
The work assignment will be in the Transport software development for BTS for various product lines like 5G, LTE, WCDMA, GSM and SRAN.
As a specialist in Transport team, you will do:
• Design and develop transport software for 5G keeping the reuse possibilities from existing solution.
• Work as an expert in transport development scrum teams.
• Guarding transport software components by reviewing and approving the changes coming from scrum teams.
• Defining and driving improvements in software based on the findings from RCA.
• Work as an FOT lead across BTS software components for features having maximum impact in Transport software.
• Work as a feature specialist.
• Transport Software prototyping and implementation on embedded real-time platform
•Hands on Experience in any of the following combinations
1) Advanced C++, OOPs OOAD and embedded system.
2) JavaScript, NodeJS, BaconJS, Bluebird
3) C, Fastpath - Cavium/LSI/TI/Intel
4) C, Linux Internals, device drivers & Networking
5) C++, Networking, OOPs, OOAD
Preferable:
1. Working in multi-site environment
2. Advanced C++ skills/JavaScript, knowledge of design patterns.
3. Understanding of the security standards - IPSec, IKEv1/v2, SSL, PKI, Crypto Algorithms, AAA and Firewall .
4. Good testing experience on traffic generators, routers, testing tools etc.
Position Requirements
• Configuration management (SVN , Clearcase on Linux/Unix)
• Self starter with a strong desire to learn
• Good attitude and ability to gel well with the team."
"R&D Architect","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works in senior engineering role in product, system or technology program in SW/HW/System Design or Integration & Verification. Is the highly respected expert with long term experience from previous product or technology programs.
Main Responsibility Area
He/she has the senior responsibility for specifying, planning, reporting, designing and reviewing in his/her technical area (e.g. system component). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and programs within own responsibility area including reviews and relevant technical studies. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from product/program/system point of view. High contribution to project milestones by solving/avoiding most complex problems, through understanding dependencies across product / system boundaries. Coaches other team members in solving advanced engineering problems at system component level.
Position Description
- Working experience on engineering Big Data systems with Oracle / Hadoop
- Working experience in key platform topics such as
Clustering and High Availability
- Expert programmer in Core Java technologies for
developing Analytics use-cases
- Expert programmer in user-interface technologies based on Java/J2EE/JS
- Experience in Unit testing frameworks like JUnit, Mock Tests, Selenium
Position Requirements
Excellent communication and interpersonal skills"
"R&D Architect","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works in senior engineering role in product, system or technology program in SW/HW/System Design or Integration & Verification. Is the highly respected expert with long term experience from previous product or technology programs.
Main Responsibility Area
He/she has the senior responsibility for specifying, planning, reporting, designing and reviewing in his/her technical area (e.g. system component). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and programs within own responsibility area including reviews and relevant technical studies. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from product/program/system point of view. High contribution to project milestones by solving/avoiding most complex problems, through understanding dependencies across product / system boundaries. Coaches other team members in solving advanced engineering problems at system component level.
Position Description
- Working experience on engineering Big Data systems with Oracle / Hadoop
- Working experience in key platform topics such as
Clustering and High Availability
- Expert programmer in Core Java technologies for
developing Analytics use-cases
- Expert programmer in user-interface technologies based on Java/J2EE/JS
- Experience in Unit testing frameworks like JUnit, Mock Tests, Selenium
Position Requirements
Excellent communication and interpersonal skills"
"R&D Architect","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works in senior engineering role in product, system or technology program in SW/HW/System Design or Integration & Verification. Is the highly respected expert with long term experience from previous product or technology programs.
Main Responsibility Area
He/she has the senior responsibility for specifying, planning, reporting, designing and reviewing in his/her technical area (e.g. system component). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and programs within own responsibility area including reviews and relevant technical studies. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from product/program/system point of view. High contribution to project milestones by solving/avoiding most complex problems, through understanding dependencies across product / system boundaries. Coaches other team members in solving advanced engineering problems at system component level.
Position Description
- Working experience on engineering Big Data systems with Oracle / Hadoop
- Working experience in key platform topics such as
Clustering and High Availability
- Expert programmer in Core Java technologies for
developing Analytics use-cases
- Expert programmer in user-interface technologies based on Java/J2EE/JS
- Experience in Unit testing frameworks like JUnit, Mock Tests, Selenium
Position Requirements
Excellent communication and interpersonal skills"
"R&D Specialist","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an experienced Engineer in in product, system or technology program in SW/HW/System Design or Integration & Verification. Works under general direction and interprets internal/external business issues and recommended best practice in own discipline.
Main Responsibility Area
He/She has the responsibility for specifying, planning, reporting, designing, reviewing in his/her technical area (e.g. several features). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and projects in own responsibility area. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from a technical point of view. May work also outside of own process area on technical issues. Solves complex engineering problems in many technology areas. Coaches other team members in solving complex engineering problems. Undertakes technical training responsibilities.
Position Description
- Working experience on engineering Big Data systems with Oracle / Hadoop
- Working experience in key platform topics such as
Clustering and High Availability
- Expert programmer in Core Java technologies for
developing Analytics use-cases
- Expert programmer in user-interface technologies based on Java/J2EE/JS
- Experience in Unit testing frameworks like JUnit, Mock Tests, Selenium
Position Requirements
Excellent communication and interpersonal skills"
"R&D Specialist","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an experienced Engineer in in product, system or technology program in SW/HW/System Design or Integration & Verification. Works under general direction and interprets internal/external business issues and recommended best practice in own discipline.
Main Responsibility Area
He/She has the responsibility for specifying, planning, reporting, designing, reviewing in his/her technical area (e.g. several features). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and projects in own responsibility area. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from a technical point of view. May work also outside of own process area on technical issues. Solves complex engineering problems in many technology areas. Coaches other team members in solving complex engineering problems. Undertakes technical training responsibilities.
Position Description
- Working experience on engineering Big Data systems with Oracle / Hadoop
- Working experience in key platform topics such as
Clustering and High Availability
- Expert programmer in Core Java technologies for
developing Analytics use-cases
- Expert programmer in user-interface technologies based on Java/J2EE/JS
- Experience in Unit testing frameworks like JUnit, Mock Tests, Selenium
Position Requirements
Excellent communication and interpersonal skills"
"Summer Trainee, Python/Bash & Linux (SCM)","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
We are looking for candidates willing to start a summer internship in our European Software & Engineering Center in Wroclaw, in Software Configuration Management department supporting development of different tools.
Main Responsibility Area
If you join us you will have a chance to develop your technical skills in Linux, scripting languages and Version Control Systems working in commercial projects.
Position Description
You will act as a team member in one of our short term projects supporting Tools development for Continuous Integration that are part of our ongoing projects.
Trainee will act under guidance on specified competence area.
Position Requirements
Requirements:
• Linux makes you feel at home (command line)
• Some knowledge of Bash or Python
• You heard about GIT or other Version Control Systems
• Communicative English
Bonus points:
• Knowledge of software development processes and tools
• Previous experience in Agile development
• Very good communication skills"
"5G RF System Specialist","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works in senior engineering role in product, system or technology program in SW/HW/System Design or Integration & Verification. Is the highly respected expert with long term experience from previous product or technology programs.
Main Responsibility Area
He/she has the senior responsibility for specifying, planning, reporting, designing and reviewing in his/her technical area (e.g. system component). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and programs within own responsibility area including reviews and relevant technical studies. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from product/program/system point of view. High contribution to project milestones by solving/avoiding most complex problems, through understanding dependencies across product / system boundaries. Coaches other team members in solving advanced engineering problems at system component level.
Position Description
- Discuss with product line/marketing to work out the RF module requirement including both TDD and FDD products, then split the unit level requirement into submodule level as their requirements: TX, RX, PA, antenna filter, baseband, power supply unit, mechanical part, etc.
- As the technical leader of projects, lead the complex engineering problem solving to meet quality, time and cost target of projects;
- Act as the main interface from HW side to RF SW, lead the work of RF module algorithm , factory calibration specification, HW SW interface specification, etc.
- Team player and self-motivated.
- Fluent oral and written English skill is needed
Position Requirements
Prefer to have the experience in the mobile communication industry"
"5G RF System Specialist","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an experienced Engineer in in product, system or technology program in SW/HW/System Design or Integration & Verification. Works under general direction and interprets internal/external business issues and recommended best practice in own discipline.
Main Responsibility Area
He/She has the responsibility for specifying, planning, reporting, designing, reviewing in his/her technical area (e.g. several features). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and projects in own responsibility area. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from a technical point of view. May work also outside of own process area on technical issues. Solves complex engineering problems in many technology areas. Coaches other team members in solving complex engineering problems. Undertakes technical training responsibilities.
Position Description
- Discuss with product line/marketing to work out the RF module requirement including both TDD and FDD products, then split the unit level requirement into submodule level as their requirements: TX, RX, PA, antenna filter, baseband, power supply unit, mechanical part, etc.
- As the technical leader of projects, lead the complex engineering problem solving to meet quality, time and cost target of projects;
- Act as the main interface from HW side to RF SW, lead the work of RF module algorithm , factory calibration specification, HW SW interface specification, etc.
- Team player and self-motivated.
- Fluent oral and written English skill is needed
Position Requirements
Prefer to have the experience in the mobile communication industry"
"5G RF System Specialist","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an experienced Engineer in in product, system or technology program in SW/HW/System Design or Integration & Verification. Works under general direction and interprets internal/external business issues and recommended best practice in own discipline.
Main Responsibility Area
He/She has the responsibility for specifying, planning, reporting, designing, reviewing in his/her technical area (e.g. several features). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and projects in own responsibility area. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from a technical point of view. May work also outside of own process area on technical issues. Solves complex engineering problems in many technology areas. Coaches other team members in solving complex engineering problems. Undertakes technical training responsibilities.
Position Description
- Discuss with product line/marketing to work out the RF module requirement including both TDD and FDD products, then split the unit level requirement into submodule level as their requirements: TX, RX, PA, antenna filter, baseband, power supply unit, mechanical part, etc.
- As the technical leader of projects, lead the complex engineering problem solving to meet quality, time and cost target of projects;
- Act as the main interface from HW side to RF SW, lead the work of RF module algorithm , factory calibration specification, HW SW interface specification, etc.
- Team player and self-motivated.
- Fluent oral and written English skill is needed
Position Requirements
Prefer to have the experience in the mobile communication industry"
"5G RF System Specialist","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an experienced Engineer in in product, system or technology program in SW/HW/System Design or Integration & Verification. Works under general direction and interprets internal/external business issues and recommended best practice in own discipline.
Main Responsibility Area
He/She has the responsibility for specifying, planning, reporting, designing, reviewing in his/her technical area (e.g. several features). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and projects in own responsibility area. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from a technical point of view. May work also outside of own process area on technical issues. Solves complex engineering problems in many technology areas. Coaches other team members in solving complex engineering problems. Undertakes technical training responsibilities.
Position Description
- Discuss with product line/marketing to work out the RF module requirement including both TDD and FDD products, then split the unit level requirement into submodule level as their requirements: TX, RX, PA, antenna filter, baseband, power supply unit, mechanical part, etc.
- As the technical leader of projects, lead the complex engineering problem solving to meet quality, time and cost target of projects;
- Act as the main interface from HW side to RF SW, lead the work of RF module algorithm , factory calibration specification, HW SW interface specification, etc.
- Team player and self-motivated.
- Fluent oral and written English skill is needed
Position Requirements
Prefer to have the experience in the mobile communication industry"
"BTS System Architect","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an experienced Engineer in in product, system or technology program in SW/HW/System Design or Integration & Verification. Works under general direction and interprets internal/external business issues and recommended best practice in own discipline.
Main Responsibility Area
He/She has the responsibility for specifying, planning, reporting, designing, reviewing in his/her technical area (e.g. several features). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and projects in own responsibility area. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from a technical point of view. May work also outside of own process area on technical issues. Solves complex engineering problems in many technology areas. Coaches other team members in solving complex engineering problems. Undertakes technical training responsibilities.
Position Description
As a experienced professional, your daily work is based on working as a specialist for BTS System Architecture as your area of expertise. The responsibilities include developing and verifying BTS System level technologies, interfaces and concepts. You will also work to optimize these concepts to meet the requirements using analysis results based on the simulations, models and other experiments. Specifying the BTS concepts and interfaces in details is also included in your professional responsibility area.
Furthermore, your daily work consists of supporting various R&D projects by defining reference models, BTS system models, system verification and compliancy concepts. Naturally you will as well guide and train the R&D personnel in BTS System topics as well as solve problems through all the R&D phases
Position Requirements
We hope you have the ability to work with complex and wide concepts, find and invent new solutions, simulate, model and analyze BTS related technologies as well as understand logical architectures, data flows and basic requirements related to BTS System.
Experience of UML/SysML modeling language and/or visual modeling team collaboration tools and from technologies like SoC related, Ethernet, SRIO, OBSAI, CPRI and their use in practice is advantage.
We hope you have already basic understanding of the radio standards such as GSM, WCDMA and LTE and clear interest and capability to assimilate coming 5G standard, new RadioCloud based telco infrastructure and other potential transformation concepts.
To succeed in our intercultural team, you are a team player with great communication and networking skills."
"BTS System Architect","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works in senior engineering role in product, system or technology program in SW/HW/System Design or Integration & Verification. Is the highly respected expert with long term experience from previous product or technology programs.
Main Responsibility Area
He/she has the senior responsibility for specifying, planning, reporting, designing and reviewing in his/her technical area (e.g. system component). Is an expert for techno-economical aspects in own responsibility area. Leads and executes technical activities and programs within own responsibility area including reviews and relevant technical studies. Supports resource and program planning. Writes requirements, specifications and other guiding documentation for R&D from product/program/system point of view. High contribution to project milestones by solving/avoiding most complex problems, through understanding dependencies across product / system boundaries. Coaches other team members in solving advanced engineering problems at system component level.
Position Description
As a experienced professional, your daily work is based on working as a specialist for BTS System Architecture as your area of expertise. The responsibilities include developing and verifying BTS System level technologies, interfaces and concepts. You will also work to optimize these concepts to meet the requirements using analysis results based on the simulations, models and other experiments. Specifying the BTS concepts and interfaces in details is also included in your professional responsibility area.
Furthermore, your daily work consists of supporting various R&D projects by defining reference models, BTS system models, system verification and compliancy concepts. Naturally you will as well guide and train the R&D personnel in BTS System topics as well as solve problems through all the R&D phases
Position Requirements
We hope you have the ability to work with complex and wide concepts, find and invent new solutions, simulate, model and analyze BTS related technologies as well as understand logical architectures, data flows and basic requirements related to BTS System.
Experience of UML/SysML modeling language and/or visual modeling team collaboration tools and from technologies like SoC related, Ethernet, SRIO, OBSAI, CPRI and their use in practice is advantage.
We hope you have already basic understanding of the radio standards such as GSM, WCDMA and LTE and clear interest and capability to assimilate coming 5G standard, new RadioCloud based telco infrastructure and other potential transformation concepts.
To succeed in our intercultural team, you are a team player with great communication and networking skills."
"I&V engineers","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an Engineer in product, system or technology program in SW/HW/System Design or Integration & Verification.
Main Responsibility Area
Overall responsibility of specified entities (e.g. features). Plans, designs and executes items in own area. Contributes to specification reviews. Works according to given tasks. Participates in work amounts estimation in own area. Consults, supports and guides own team⿿s external interfaces. Is responsible for sharing knowledge in his/her expertise area. Gives input to process development. Performs problem isolation and resolution. Applies knowledge and experience to determine root cause.
Position Description
Involved in early SW design phase for fully understanding requirement
-Finding SW fault as much as possible
-Ensures functionalities of BTS meet requirement of specification on network and node level by any way. (E.g. test planning and execution fault finding, drive problem solving, and good propose for requirement if needed.)
-Take full usage of automation to speed up testing case continuous testing for fast testing feedback to SW quality and shorten SW development period
-Accumulate experience and improvement of process for whole department
-Participate in inspection, workshop, task force and research group in daily work if needed.
-Consult, support and guide others from internal and even external customers if needed
-Team work with global site for LTE product
Position Requirements
Major in Computer Science, Telecommunication Engineering or equivalent is plus
-Previous experience in integration and verification work is plus
-Good knowledge or experience of communication network is plus
-Conscientiousness/Responsibility is preferred. Take full responsibility to ensure tested function work well for tdlte product line and any take full responsibility for assigned tasks.
-Self-motivated, target driven and innovative thinking are preferred
-Hardworking is prefered, proactively take action to guarantee sw quality and efficency
-Plan own job very well by priority and time to reach project requirement.
-Understand how important role of testing play during whole SW development process
-Test automation tools usage/development skill is plus
-Enjoy team work and open communication"
"I&V engineers","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an Engineer in product, system or technology program in SW/HW/System Design or Integration & Verification.
Main Responsibility Area
Overall responsibility of specified entities (e.g. features). Plans, designs and executes items in own area. Contributes to specification reviews. Works according to given tasks. Participates in work amounts estimation in own area. Consults, supports and guides own team⿿s external interfaces. Is responsible for sharing knowledge in his/her expertise area. Gives input to process development. Performs problem isolation and resolution. Applies knowledge and experience to determine root cause.
Position Description
Involved in early SW design phase for fully understanding requirement
-Finding SW fault as much as possible
-Ensures functionalities of BTS meet requirement of specification on network and node level by any way. (E.g. test planning and execution fault finding, drive problem solving, and good propose for requirement if needed.)
-Take full usage of automation to speed up testing case continuous testing for fast testing feedback to SW quality and shorten SW development period
-Accumulate experience and improvement of process for whole department
-Participate in inspection, workshop, task force and research group in daily work if needed.
-Consult, support and guide others from internal and even external customers if needed
-Team work with global site for LTE product
Position Requirements
Major in Computer Science, Telecommunication Engineering or equivalent is plus
-Previous experience in integration and verification work is plus
-Good knowledge or experience of communication network is plus
-Conscientiousness/Responsibility is preferred. Take full responsibility to ensure tested function work well for tdlte product line and any take full responsibility for assigned tasks.
-Self-motivated, target driven and innovative thinking are preferred
-Hardworking is prefered, proactively take action to guarantee sw quality and efficency
-Plan own job very well by priority and time to reach project requirement.
-Understand how important role of testing play during whole SW development process
-Test automation tools usage/development skill is plus
-Enjoy team work and open communication"
"I&V engineers","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an Engineer in product, system or technology program in SW/HW/System Design or Integration & Verification.
Main Responsibility Area
Overall responsibility of specified entities (e.g. features). Plans, designs and executes items in own area. Contributes to specification reviews. Works according to given tasks. Participates in work amounts estimation in own area. Consults, supports and guides own team⿿s external interfaces. Is responsible for sharing knowledge in his/her expertise area. Gives input to process development. Performs problem isolation and resolution. Applies knowledge and experience to determine root cause.
Position Description
Involved in early SW design phase for fully understanding requirement
-Finding SW fault as much as possible
-Ensures functionalities of BTS meet requirement of specification on network and node level by any way. (E.g. test planning and execution fault finding, drive problem solving, and good propose for requirement if needed.)
-Take full usage of automation to speed up testing case continuous testing for fast testing feedback to SW quality and shorten SW development period
-Accumulate experience and improvement of process for whole department
-Participate in inspection, workshop, task force and research group in daily work if needed.
-Consult, support and guide others from internal and even external customers if needed
-Team work with global site for LTE product
Position Requirements
Major in Computer Science, Telecommunication Engineering or equivalent is plus
-Previous experience in integration and verification work is plus
-Good knowledge or experience of communication network is plus
-Conscientiousness/Responsibility is preferred. Take full responsibility to ensure tested function work well for tdlte product line and any take full responsibility for assigned tasks.
-Self-motivated, target driven and innovative thinking are preferred
-Hardworking is prefered, proactively take action to guarantee sw quality and efficency
-Plan own job very well by priority and time to reach project requirement.
-Understand how important role of testing play during whole SW development process
-Test automation tools usage/development skill is plus
-Enjoy team work and open communication"
"Cloud software engineer","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works a cloud software engineer in BTS system teams, responsible for Cloud BTS feature implementation and maintenance
Main Responsibility Area
Responsibility of Cloud BTS (e.g. features). executes items(include detailed design, coding, MT/UT testing) in own area. Coordinates activities within own responsibility area. Could solve basic engineering problems. Participates in reviews of own projects.
Position Description
-M.Sc. or B.Sc. degree in Telecommunication Engineering, Computer Science or equivalent.
- At least 1-2 years commercial experience in C/C++ programming and software design (preferably in Unix/Linux platforms).
- Good knowledge of operating systems UNIX/Linux and bash scripting (Python, Perl).-General skill/competencies:
- Good communication skill.
- Fluent in written and spoken English
- Highly responsible, self-motivated and autonomous at work
- Good team work spirit and willing to contribute to the team’s success
- Capable of managing changes and multi-tasks during the development phase
Position Requirements
- Networking experience
- KVM hypervisor experience
- Linux performance optimization experience
- Open stack develop experience"
"CloudBTS I&V Engineer","Nokia is a global leader in the technologies that connect people and things. With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments, and large enterprises deliver on the promise of 5G, the Cloud and the Internet of Things. Serving customers in over 100 countries, our research scientists and engineers continue to invent and accelerate new technologies that will increasingly transform the way people and things communicate and connect.
General Purpose
Works as an Engineer in product, system or technology program in SW/HW/System Design or Integration & Verification.
Main Responsibility Area
Overall responsibility of specified entities (e.g. features). Plans, designs and executes items in own area. Contributes to specification reviews. Works according to given tasks. Participates in work amounts estimation in own area. Consults, supports and guides own team⿿s external interfaces. Is responsible for sharing knowledge in his/her expertise area. Gives input to process development. Performs problem isolation and resolution. Applies knowledge and experience to determine root cause.
Position Description
Open positions for I&V engineer in CloudBTS I&V test team.
Main tasks include as below:
- Verification of the functionality of CloudBTS with the help of protocol-simulators and analyzers on the internal and external interfaces or with real core equipment and real mobiles in certain test areas
- Specification, preparation, implementation, execution and analysis of tests, incl. test automation ( e.g. with Pegasus, Robot )
- Take care of new features and regression test for different R&D releases;
- Responsible for automation requirements and concepts
Position Requirements
- Bachelor's degree or above with major in telecommunications, Information Technology, electronics engineering, or Computer Science
- Good understanding of Mobile communication technologies: LTE, UMTS, GSM
- Knowledge of cellular and broadband access technologies
-Protocols/interfaces: 3GPP Mobile communication, IP, OSI, networking
- Understanding and competencies related to cloud computing and telco cloud
-Good SW test experience and fault analysis experience
- Good knowledge of test equipments and lab tools (Real core/CN simulator, Real UE/UE simulator, monitors, analyzer etc...)
- Experience in test automation is a plus
- Experience in programming is a plus
- English fluent in written and spoken
- Open-minded and cooperative"
