"jobs_title","jobs_requirement"
"Product Mgr - (UC Products & Support) at NEC America","Job Description
Summary -
Manages the development and implementation of activities to meet organizational goals, and cost objectives. Plans and administers procedures and budgets. Develops schedules and manpower requirements for assigned areas. Selects, develops, and evaluates personnel to ensure the efficient operation of the function. Manages the day-to-day operations of the department and/or projects.
Essential Duties and Responsibilities -
__% Works closely with development teams to differentiate the product/product family. Develops realistic development plans and schedules. Creates written product specifications and requirements. Evaluates and prioritizes requests for product changes, enhancements, etc. Determines objectives and test plans for any test involving clients. Participates in the solicitation and selection of test participants.
__% Works closely with sales, marketing communications, and customer and product support to differentiate the product or product family. Resolves issues and problems that will affect product success.
__% Maintains close relationships with customers to remain aware of customer needs and perspectives.
__% Involved throughout the entire lifecycle of the product, working closely with development teams from product initiation to delivery to eventual product retirement.
Prerequisites -
Education:
Bachelor of Science in related field, Business Administration, or equivalent experience. Masters degree preferred.
Experience:
10+ years experience in industry with 6-10 years of progressive leadership experience with budget responsibility.
Certifications, Licenses, etc:
None required.
Specialized Knowledge and Skills -
Language Skills:
Excellent oral and written communication skills.
Mathematical Skills:
Basic math skills.
Reasoning Skills:
Strong organization and problem solving skills. Highly motivated self-starters with the ability to coordinate multiple complex activities. Strong negotiation, presentation, and customer interface skills are required. Candidate must be proficient in Microsoft Office, WebEx, and other multimedia tools.
Computer and/or Technical Skills:
Work Environment and Physical Demands -
General Work Environment:
General office environment.
Noise:
Moderate noise level.
Standing/Lifting:
Visual:
Specific vision abilities required by this job include close vision.
Stress:
Travel:
Must be able to travel up to 25% of the time.
Supervisory Responsibility, if any:
This position has no supervisory responsibilities.
ABOUT NEC CORPORATION OF AMERICA:
Headquartered in Irving, Texas, NEC is a leading provider of innovative IT, biometrics, network, and communications products and solutions for service carriers and Fortune 1000 and SMB businesses across multiple vertical industries, including healthcare, government, education, and hospitality. NEC delivers one of the industry's broadest portfolios of technology solutions and professional services, including unified communications, wireless, voice and data, managed services, server and storage infrastructure, optical network systems, microwave radio communications, and biometric security. NEC is a wholly owned subsidiary of NEC Corporation, a global technology leader with a presence in over 44 countries and more than $37.5 billion in revenue. For more information, please visit www.necam.com.
NEC Corporation of America and its subsidiaries is committed to the maximum utilization of all human resources and the goal of Equal Employment Opportunity/Affirmative Action. We provide equal opportunities to all employees and applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, age, marital status, disability, genetic characteristics, height, weight, arrest record pertaining to misdemeanors or status as a Vietnam era or special disabled veteran, or any other class protected by applicable federal, state or local laws.
EOE-Minorities/Females/Protected Veterans/Individuals with Disabilities"
"Account Manager - Channel Sales at NEC America","Job Description
Summary:
Primary responsibility is recruitment, training and management of reseller organization in central U.S.
Previous experience managing Channel Sales organization required.
Must be able to recruit and build organization in central region.
Responsible for selling the company’s products, find, generate, develop new VAR partners and/or expanding existing VAR partners in order to sell the company’s products to end-users.
Specific duties include educating the partner team members on specific product/solution portfolio, presenting/positioning specific products to clients, contributing technical responses for sales proposals, generating quotations, and maintaining pipeline/forecast within relevant CRM.
Customers may be geographic or named accounts. Works with account-assigned sales account managers to close sale.
May manage and coordinate the sales and technical team in support of the sale of specific products.
May also be called on as a Technical Product Specialist to develop and present sales proposals and systems solutions, and close sales.
Essential Duties and Responsibilities:
40% Performs sales activities for an assigned geographic area or product/service line through partners to achieve or exceed assigned revenue objectives.
20% Participating in customer meetings to discuss our design, pricing and competitive advantages on account and prospect opportunities.
20% Develop good working relationship with NEC ESU, Account Managers, System Engineers, inside sales & consultants, customers at technical level.
10% Provide coordination between Field Sales personnel and Product Management personnel in support of sales of the NEC IT product lines.
10% Provide product training, demonstrations, and sales presentations in the EBC, at a Customer’s site or via WebEx as requested.
Prerequisites
Experience: Minimum five years or more of IT Sales experience. High level of knowledge of company’s products/services and pricing practices. Previous experience with major computer vendor and C-Level selling of hardware based solutions.
Education: Bachelor's degree or equivalent training in a technical discipline (such as EE, or Computer Science).
Certifications, Licenses, etc: Storage, Networking and Server Operating Systems (such as MS, VMware and Red Hat Linux)
Specialized Knowledge and Skills
Computer and/or Technical Skills: Must have knowledge of virtualization (storage and server) technology, VMware, BURA, and data management.
Language Skills: Excellent oral, technical writing and presentation skills. Effective communication and interpersonal skills. Professional appearance and presentation required in front of small and large audience.
Reasoning Skills: Must be able to understand complex sales environments where channel partners as well as alliance partners are involved, and determine the most influential approach to success.
Mathematical Skills: Advanced Mathematics
Work Environment and Physical Demands
Travel: Position requires >50% travel - Road Warrior
Stress: Must be able to work in high transaction environment. Medium level stress.
General Work Environment: General office environment.
Noise: Moderate noise level.
Standing/Lifting: Must be able to lift up to 75 lbs
Visual: Standard 20/20
Supervisory Responsibility, if any: This position has no supervisory responsibilities.
ABOUT NEC CORPORATION OF AMERICA:
Headquartered in Irving, Texas, NEC is a leading provider of innovative IT, biometrics, network, and communications products and solutions for service carriers and Fortune 1000 and SMB businesses across multiple vertical industries, including healthcare, government, education, and hospitality. NEC delivers one of the industry's broadest portfolios of technology solutions and professional services, including unified communications, wireless, voice and data, managed services, server and storage infrastructure, optical network systems, microwave radio communications, and biometric security. NEC is a wholly owned subsidiary of NEC Corporation, a global technology leader with a presence in over 44 countries and more than $37.5 billion in revenue. For more information, please visit www.necam.com.
NEC Corporation of America and its subsidiaries is committed to the maximum utilization of all human resources and the goal of Equal Employment Opportunity/Affirmative Action. We provide equal opportunities to all employees and applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, age, marital status, disability, genetic characteristics, height, weight, arrest record pertaining to misdemeanors or status as a Vietnam era or special disabled veteran, or any other class protected by applicable federal, state or local laws.
EOE-Minorities/Females/Protected Veterans/Individuals with Disabilities"
"Solution Engineer- Associate at NEC America","Job Description
Summary - Manages the development and implementation of activities within the service and support department by meeting organizational inside sales goals, and implementation objectives. Provide pre-sales technical assistance and product education when required. Plans and administers procedures and budgets in an effort to ensure all inside sales orders are completed and delivered in a timely manner. Coordinate teams through meetings and progress measurement activity which bring distinct, specific inside sales orders to completion both on time and within budget. Selects, develops, and evaluates personnel to ensure the efficient operation of the function. Manages the day-to-day operations and is responsible for all inside sales activities. Interact regularly with sales personnel, colleagues from other departments such as engineering, research and development, design, purchasing and production, and senior company managers.
Essential Job Functions:
Understands business workflow processes and how to relate to government workers in a customer service driven vendor capacity.
Manage and interpret customer requirements
Ability to troubleshoot, identify root cause, provide a solution for customer presented application workflow and interface issues.
Determines operational feasibility by evaluating analysis, problem definition, requirements, solution development, and proposed solutions.
Establish new, and maintain existing, relationships with customers.
Documents and demonstrates solutions by developing documentation, flowcharts, layouts, diagrams, charts, code comments and clear code.
Improves operations by conducting systems analysis; recommending changes in policies and procedures.
Provides application environment recommendations by collecting, analyzing, and summarizing development and service issues from the customer and coordinating implementation with the various NEC support teams.
Supports development team and solution engineers by providing recommendations, coaching and cost saving opportunities.
Must be able to wotk at NEC Rancho Cordova, CA office - No Remote
Will master the loading and setup for all NEC biometrics products.
iFW-Workstation
SmartScan-Livescan
Reveal-Facial Identification system
Watch-Facial monitoring system
NeoScan-Mobile ID scanner
Others
Manage all inside sales/change orders from beginning to end. Opening Closing and billing of all inside/change order activities.
Setup Training programs for all new products for field personnel.
Coordinate support with Call Center personnel for inside sales products
Knowledge, Skill, and Abilities:
Knowledge of Windows 2003/2008 and RHEL Linux systems management
Knowledge of Unix management and software application integration solutions.
Knowledge and experience with Oracle database.
Ability to organize, prioritize and handle multiple job assignments on a daily basis.
Ability to communicate with individuals at all levels in the company and with various business contacts outside of the company in an articulate, professional manner. Excellent verbal and written communication skills a must.
Knowledge of Windows 7 workstation client-server applications
Must be able to provide solutions and work to solve user problems in a timely manner.
Background in biometric applications and interface workflows preferred
Professional Business manner
Team Work Oriented - Fast Pace work environment
Education, Experience, and Certification:
Bachelor’s degree or equivalent is required.
2 to 5 years of relevant experience in a enterprise environment is required.
Programming and script writing experience is a plus. Visual Basic, .Net, C++, Java or similar programming languages.
Environment: MS SQL Server, Java J2EE, Oracle 10-11g
ABOUT NEC CORPORATION OF AMERICA:
Headquartered in Irving, Texas, NEC is a leading provider of innovative IT, biometrics, network, and communications products and solutions for service carriers and Fortune 1000 and SMB businesses across multiple vertical industries, including healthcare, government, education, and hospitality. NEC delivers one of the industry's broadest portfolios of technology solutions and professional services, including unified communications, wireless, voice and data, managed services, server and storage infrastructure, optical network systems, microwave radio communications, and biometric security. NEC is a wholly owned subsidiary of NEC Corporation, a global technology leader with a presence in over 44 countries and more than $37.5 billion in revenue. For more information, please visit www.necam.com.
NEC Corporation of America and its subsidiaries is committed to the maximum utilization of all human resources and the goal of Equal Employment Opportunity/Affirmative Action. We provide equal opportunities to all employees and applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, age, marital status, disability, genetic characteristics, height, weight, arrest record pertaining to misdemeanors or status as a Vietnam era or special disabled veteran, or any other class protected by applicable federal, state or local laws.
EOE-Minorities/Females/Protected Veterans/Individuals with Disabilities"
"Software Engineer- Sr (P3) at NEC America","Job Description
Sr. Software Engineer, NEC Corporation of America, Rancho Cordova, CA. Analyze, design, program, debug, and modify software enhancements and/or new products used in local, networked, or Internet-related computer programs. Use current programming languages and technologies, write code with unit tests, complete programming, and perform testing and debugging of applications. Complete documents and procedures for installation and maintenance and interact with users to define system requirements and/or necessary modifications. Min. req. incl: Bachelor’s degree in Computer Science plus 5 yrs exp in .Net development using Visual Studio .NET. Exp with C#; current .NET 3.5/4.0/4.5 technologies including WCF, WPF, and LINQ; web technologies including ASP.NET, MVC, JQuery, and CSS3; XML; and writing web services and/or Windows services.
Mail resume to Takashi Kubota at NEC Corporation of America, 3929 W. John Carpenter Freeway, Irving, TX 75063 and ref. req. # 21183."
"Software Engineer - Web Applications (Bilingual) at NEC America","Job Description
DESCRIPTION:
Develop, create, and modify general computer applications software or specialized utility programs. Analyze user needs and develop software solutions. Design software or customize software for client use with the aim of optimizing operational efficiency. Confer with users, IT staff, and other development teams to design system and to obtain information on project limitations and capabilities, performance requirements and interfaces. Modify existing software to correct errors or limitations, allow it to adapt to new hardware, interface with other applications, or to improve its performance. Analyze user needs and software requirements to determine feasibility of design within time and cost constraints.
Analyze information to determine and recommend computer specifications, layouts, and peripheral equipment modifications. Coordinate software system installation and monitor equipment functioning to ensure specifications are met. Perform software system testing and validation procedures, programming, and documentation. Coordinate and supervise the work of programmers and contractors in the development and maintenance of software applications. Obtain and evaluate information on factors such as reporting formats required, costs, and security needs to determine hardware configuration and system performance standards. Store, retrieve, and manipulate data for analysis of system capabilities and requirements. Train users to use new or modified applications.
QUALIFICATIONS:
Bachelor’s degree in Computer Science, Computer Engineering, or related technical area, and 2 years of software development experience is desirable. Strong knowledge of C sharp, .NET, IIS, PHP, XML, HTML, SQL, and Ajax. Experience with relational databases, and Visual Studio. Familiarity with a wide range of software technologies, patterns, and architectures. Must be self-motivated and very resourceful with strong analytical skills and ability to creatively solve problems. An active learner and troubleshooting skills. Ability to work independently and in a team environment. Excellent written and verbal communication skills in English and Spanish; Portuguese is a plus.
OVERVIEW:
The Software Applications Developer understands a range of applications and how to transfer the customers’ needs into real and robust applications. They should be capable of working with colleagues to specify user’s requirements in software terms and then translate them into efficient, reliable code. The Software developer is a person who is concerned with one or more facets of the software development process. Their discipline encompasses knowledge, tools, and methods for defining software requirements, and performing software design, software construction, software testing, and software maintenance tasks.
Applications developed include enterprise applications, e-commerce applications, management and enterprise information applications, embedded software applications in Enterprise Resource Planning (E.R.P.) systems in the business environment. The customer requirements must be understood, as well as the tools to transfer this into a robust application and develop the application in the most effective way. When developing business applications, the developer must gain a thorough understanding of the business processes and constraints, focus on operational efficiency, convert project specifications and statements of problems and procedures to detail logical flow charts for developing software applications. May analyze, design and integrate Databases within an application area, working individually or coordinating database development and integration as part of a team. Formulate operation system advancements and performs improvements. Evaluates impact of hardware and software performance, and recommend changes to hardware designers. Work under moderate supervision.
ABOUT NEC CORPORATION OF AMERICA:
Headquartered in Irving, Texas, NEC is a leading provider of innovative IT, biometrics, network, and communications products and solutions for service carriers and Fortune 1000 and SMB businesses across multiple vertical industries, including healthcare, government, education, and hospitality. NEC delivers one of the industry's broadest portfolios of technology solutions and professional services, including unified communications, wireless, voice and data, managed services, server and storage infrastructure, optical network systems, microwave radio communications, and biometric security. NEC is a wholly owned subsidiary of NEC Corporation, a global technology leader with a presence in over 44 countries and more than $37.5 billion in revenue. For more information, please visit www.necam.com.
NEC Corporation of America and its subsidiaries is committed to the maximum utilization of all human resources and the goal of Equal Employment Opportunity/Affirmative Action. We provide equal opportunities to all employees and applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, age, marital status, disability, genetic characteristics, height, weight, arrest record pertaining to misdemeanors or status as a Vietnam era or special disabled veteran, or any other class protected by applicable federal, state or local laws.
EOE-Minorities/Females/Protected Veterans/Individuals with Disabilities"
"Sales Support Specialist at NEC America","Job Description
Summary -
Manages and maintains the essential sales tools to run the sales business (i.e. Salesforce.com, BigMachines, Inprovide, Focus, SAP CRM and SAP ECC etc).
Reviews new tools and making recommendations for system improvements or acquisitions of additional productivity tools.
Supports field sales to provide quote & pricing information, and RFP response assistance.
Acts as a liaison with Communications Technologies Channel Sales to ensure that partner tools are synchronized with tools for the direct sales team.
Interacts with the corporate Operations group to ensure that quotes and responses are tendered in a timely manner.
Essential Duties and Responsibilities -
50% Implementation and Maintenance of Sales Tools:
Develop and maintain sales quoting and productivity tools. This will include maintaining all definitions, rules, access criteria, price lists, and templates for BigMachines and Salesforce.com, as well as any future tools which may be acquired.
Develop and maintain interfaces between sales tools and other automated systems such as SAP.
Perform information integrity checks on data within the sales systems.
Communicate with marketing and engineering during the development phase of any new products or product modifications, to ensure that all sales systems will be updated with pricing, part numbers, and any other pertinent information at the time of the release of the product/upgrade.
Provide reporting regarding usage and effectiveness of sales tools.
Maintain current knowledge of the company's products, customer applications, competitive product differentiation, and position company's products to target the specific needs of prospective customers.
50% Sales and channel support:
Assist sales team in generating quotes, completing RFP responses, scheduling and conduct basic web-based product demonstrations, and other sales activities.
Provide quote assistance as needed to channel partners.
Assist marketing team to execute any SPIFs (Special sales incentive programs).
Proactive contract renewals and Focus program specializing on top dealers.
Prerequisites -
Education:
College graduate or equivalent (Associates or Bachelor’s degree) preferred.
ABOUT NEC CORPORATION OF AMERICA:
Headquartered in Irving, Texas, NEC is a leading provider of innovative IT, biometrics, network, and communications products and solutions for service carriers and Fortune 1000 and SMB businesses across multiple vertical industries, including healthcare, government, education, and hospitality. NEC delivers one of the industry's broadest portfolios of technology solutions and professional services, including unified communications, wireless, voice and data, managed services, server and storage infrastructure, optical network systems, microwave radio communications, and biometric security. NEC is a wholly owned subsidiary of NEC Corporation, a global technology leader with a presence in over 44 countries and more than $37.5 billion in revenue. For more information, please visit www.necam.com.
NEC Corporation of America and its subsidiaries is committed to the maximum utilization of all human resources and the goal of Equal Employment Opportunity/Affirmative Action. We provide equal opportunities to all employees and applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, age, marital status, disability, genetic characteristics, height, weight, arrest record pertaining to misdemeanors or status as a Vietnam era or special disabled veteran, or any other class protected by applicable federal, state or local laws.
EOE-Minorities/Females/Protected Veterans/Individuals with Disabilities"
"Database Engineer at NEC America","Job Description
_50_% Perform database design, implementation, modification, update, customizations and maintenance based on the customer’s requirements, including tables/indexes customization and PL/SQL code customization. Responsible for devising, negotiating, and defending the tables and fields provided in the database
_0_% Establishes database management systems, standards, guidelines and quality assurance for database deliverables, such as conceptual design, logical database, capacity planning, external data interface specification, data loading plan, data maintenance plan and security policy. Determines appropriateness of data for storage and optimum storage organization.
_20_% Test and verify the solutions, analyze impact of system changes and participate in quality assurance and develops test application code in specified systems environments
_10_% Documents and communicates database design. Evaluates and installs database management
_5_% Participate in ongoing application testing and support and helps to develop an understanding of client's original data and storage mechanisms. Adapts business requirements, developed by modeling/development staff and systems engineers, and develops the data, database specifications, table and element attributes for an application.
_5_% Crystal clear understanding of relational ana non-relational database principles and design techniques.
_10_% Work on multiple assignments/projects.
Requirements;
Experience with at least one full lifecycle of a database application. A minimum of 3 years of Oracle RDBMS 9i/10g development as a primary job function (PL/SQL developer). A minimum of 3 years of Oracle 9i/10g PL/SQL programming experience, including B. Experience with Oracle Text full text search/indexing. Experience with Oracle XML DB. Experience with Oracle’s object-relational features.
5+ years database engineering experience
Specialized knowledge of database design and planning
Strong Oracle PL/SQL programming
SQL Server Basic Level)
Visio (Basic Level)
Strong fundamentals in distributed systems
Strong understanding of SQL, its concept and applications
Experience optimizing and troubleshooting SQL at scale
Outstanding analytical and troubleshooting skills
ABOUT NEC CORPORATION OF AMERICA:
Headquartered in Irving, Texas, NEC is a leading provider of innovative IT, biometrics, network, and communications products and solutions for service carriers and Fortune 1000 and SMB businesses across multiple vertical industries, including healthcare, government, education, and hospitality. NEC delivers one of the industry's broadest portfolios of technology solutions and professional services, including unified communications, wireless, voice and data, managed services, server and storage infrastructure, optical network systems, microwave radio communications, and biometric security. NEC is a wholly owned subsidiary of NEC Corporation, a global technology leader with a presence in over 44 countries and more than $37.5 billion in revenue. For more information, please visit www.necam.com.
NEC Corporation of America and its subsidiaries is committed to the maximum utilization of all human resources and the goal of Equal Employment Opportunity/Affirmative Action. We provide equal opportunities to all employees and applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, age, marital status, disability, genetic characteristics, height, weight, arrest record pertaining to misdemeanors or status as a Vietnam era or special disabled veteran, or any other class protected by applicable federal, state or local laws.
EOE-Minorities/Females/Protected Veterans/Individuals with Disabilities"
"Sr Mgr- Project/Program at NEC America","Job Description
Summary -
Directs, plans, controls, and evaluates the activities of the Project Management Office of the Biometrics Solutions Division. Develops and implements company’s policies and procedures. Actively monitors major projects and activities. Keeps executive-level management informed of departmental progress and problems. Responsible for resource allocation, including budget and personnel.
Oversees and manages a team of Project Managers, ensuring successful implementation of Biometric Identification Implementations. The Senior Manager is responsible for the revenue and profit goals for all projects/programs delivered by the project management team. To achieve these goals, the Senior Manager accurately forecasts revenue and profit recognition, ensuring mitigation across programs to meet targets.
Essential Duties and Responsibilities -
40% - Directs people who lead programs or projects involving department or cross-functional teams focused on the delivery of an internal product or administrative system.
20% - Oversees plans and directs schedules as well as project budgets & forecasts.
15% - Monitors programs/projects from initiation through delivery, interfacing with “internal customer” or department personnel.
5% - Reviews and approves the Project Management portions of Request for Proposals.
5% - Reviews and approves all project Statements of Work.
5% - Organizes project activities that may require interdepartmental meetings and communication ensuring completion of the program/project on schedule and within budget constraints.
5% - May assign and monitor work of technical personnel providing support and interpretation of instructions/objectives.
5% - Selects, develops, and evaluates personnel to ensure the efficient operation of the function.
Prerequisites -
Education:
BE, BS or BA (or equivalent) within a technical or business field or equivalent work experience.
Experience:
Advanced Project Management Skills. Seven years Project Management experience, with a minimum two years in a management position. Experience managing client-facing projects. Experience managing implementations of fingerprint/facial recognition/iris identification Biometrics Systems highly preferred.
Certifications, Licenses, etc:
Current PMP Certification preferred.
Specialized Knowledge and Skills -
Interpersonal Skills:
Highly developed communication skills; The ability to interact effectively with people across the enterprise and within customer organizations to accomplish assigned tasks; the ability to build and motivate multifunctional project teams
Mathematical Skills:
Basic mathematics and logic are necessary. Ability to calculate revenue, margin, and profits.
Reasoning Skills:
Must take initiative, be able to work independently, and produce measurable results that positively impact the project baselines; the ability to collect and filter relevant data valid for decision-making in a dynamic environment, and to integrate individual demands, requirements, and limitations into decisions that benefit the overall project
Computer and/or Technical Skills:
Advanced knowledge and ability to use the software required, specifically Microsoft Office Applications (Word, Excel, Access, etc.). Strong Excel skills required to create budgets and forecasts. Experienced in planning, staffing, and project control. Experience utilizing Microsoft Project.
Work Environment and Physical Demands -
General Work Environment: Office Setting
Noise: Low noise level.
Standing/Lifting: Occasional standing. Occasionally required to lift and/or move up to 25lbs.
Visual: Prolonged periods of computer work on an LCD monitor required.
Stress: Moderate stress level.
Travel: Minimum travel up to 10%
Supervisory Responsibility, if any:
This position supervises a team of Project & Program Managers, both locally and in remote positions.
ABOUT NEC CORPORATION OF AMERICA:
Headquartered in Irving, Texas, NEC is a leading provider of innovative IT, biometrics, network, and communications products and solutions for service carriers and Fortune 1000 and SMB businesses across multiple vertical industries, including healthcare, government, education, and hospitality. NEC delivers one of the industry's broadest portfolios of technology solutions and professional services, including unified communications, wireless, voice and data, managed services, server and storage infrastructure, optical network systems, microwave radio communications, and biometric security. NEC is a wholly owned subsidiary of NEC Corporation, a global technology leader with a presence in over 44 countries and more than $37.5 billion in revenue. For more information, please visit www.necam.com.
NEC Corporation of America and its subsidiaries is committed to the maximum utilization of all human resources and the goal of Equal Employment Opportunity/Affirmative Action. We provide equal opportunities to all employees and applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, age, marital status, disability, genetic characteristics, height, weight, arrest record pertaining to misdemeanors or status as a Vietnam era or special disabled veteran, or any other class protected by applicable federal, state or local laws.
EOE-Minorities/Females/Protected Veterans/Individuals with Disabilities"
"Regional Sales Manager at NEC America","Job Description
Manages all sales activities including:
Ddevelopment of new accounts, customer contact, trade show demonstrations and presentations Within an assigned region.
Maximize sales revenues and meet corporate objectives.
Accurately forecasts annual, quarterly, and monthly revenue streams.
Develops specific plans to ensure revenue growth in all company's products/services.
Provides quarterly assessments of field sales, inside sales, and sales support staff’s productivity.
Coordinates appropriate company resources to ensure efficient and consistent sales.
Conducts long-range studies of changes in sales and strategies.
Establishes and manages effective programs, sales cycles, seminars and trade shows to addressing the following tasks:
New account sales and field sales growth.
Enhancement of field sales and inside sales revenues.
Sales of emerging products/services.
Pro-active competitive strategies and targeted sales campaigns.
Proper use and level of sales support.
Management of sales department expenses.
Business/financial issues on contracts.
Develops sales plans and objectives, and provides regular forecasts.
Attends weekly sales conference calls and submits weekly activity reports.
Overall ownership of the product and portfolio. Utilizes internal staff when needed to uncover and determine customer needs and presents the NECAM presentation in a manner to secure the business as well as any up sale.
ABOUT NEC CORPORATION OF AMERICA:
Headquartered in Irving, Texas, NEC is a leading provider of innovative IT, biometrics, network, and communications products and solutions for service carriers and Fortune 1000 and SMB businesses across multiple vertical industries, including healthcare, government, education, and hospitality. NEC delivers one of the industry's broadest portfolios of technology solutions and professional services, including unified communications, wireless, voice and data, managed services, server and storage infrastructure, optical network systems, microwave radio communications, and biometric security. NEC is a wholly owned subsidiary of NEC Corporation, a global technology leader with a presence in over 44 countries and more than $37.5 billion in revenue. For more information, please visit www.necam.com.
NEC Corporation of America and its subsidiaries is committed to the maximum utilization of all human resources and the goal of Equal Employment Opportunity/Affirmative Action. We provide equal opportunities to all employees and applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, age, marital status, disability, genetic characteristics, height, weight, arrest record pertaining to misdemeanors or status as a Vietnam era or special disabled veteran, or any other class protected by applicable federal, state or local laws.
EOE-Minorities/Females/Protected Veterans/Individuals with Disabilities"
"Systems Engineer at NEC America","Job Description
Organization Name: ESU Biometrics Solutions Division
Reporting Relationship: Reports to the Implementation Manager
Summary
Provides technical support for solution delivery including: analysis, design, evaluation, configuration, installation, documentation, testing, training, and general support across the functional areas of the solution offerings.
Occasionally provides presales activities and proposal development support for the group. Acts as a technical advocate for internal and external customers; ensuring timely responses to requests, issues, and concerns as it relates to project activities, sales, and/or marketing support. Understands and fully comprehends the features and benefits of our primary products and customer requirements.
Essential Duties and Responsibilities (include Percentage of Time spent on each)
45% Perform as a member of a team of engineers for the evaluation, configuration, installation, testing, and general support for the delivery of software, hardware and related services for our product offering. Provides technical support to other engineers or project managers to ensure uptime for mission critical law enforcement systems. Physically installs hardware & software for customer projects and marketing trade shows.
30% Ability to analyze, diagnose, and solve complex technical systems issues related to our product offerings.
5% Provide technical support to sales for RFI/RFP/RFB technical responses, including the staging of benchmark/test systems, and identification of software issues.
5% Provide input on the implementation of software and make concise recommendations to project managers, project staff and sales managers on technology factors for projects or project pursuits.
5% Assist other engineers, project managers, project staff, and sales staff in defining customer technical requirements and specifications for system/product design.
5% Works closely with development and the delivery team to ensure the product solution addresses current customer requirements and expectations.
5% Documents procedures, policies, proposals, specifications, implementations for project and sales staff to review.
Prerequisites
Education:
Experience: Six
Certifications, Licenses, etc.: Must be a US Citizen or lawful permanent resident to obtain the necessary security clearance.
Specialized Knowledge and Skills
Language skills: Excellent communication skills; fluent in English.Able to clearly and concisely explain complex situations to customers and project staff.
Software/Hardware Skills: Experience with scripting (shell; BASH, PERL, etc) a plus.Working knowledge of relational database concepts.Oracle and/or MSSQL experience required.Familiar with NAS/SAN storage solutions.Administration skills for Linux and Windows operating systems.
Reasoning Skills: Must be able to effectively analyze and troubleshoot complex problems using logic and methodical reasoning.
Work Environment & Physical Demands
General Work Environment: Office environment, Server Rooms.Required to be on-call in a scheduled rotation, with extended hours potentially necessary for serious problem resolution.
Noise: Low to moderate.May experience short durations of loud servers/ambient noise.
Standing/Lifting: Regularly required to sit, required to lift/move servers or other hardware.Must be able to lift/move up to 50 pounds.
Visual: Specific vision abilities required by this job include close vision. Occasional presentation may be necessary; computer and written documents.
Stress: Moderate, with occasional short duration periods of High stress.Must be able to work under tight deadlines, and mission critical uptime requirements.
Travel: Travel as required; infrequently and occurring approximately 5-25% of the time.
ABOUT NEC CORPORATION OF AMERICA:
Headquartered in Irving, Texas, NEC is a leading provider of innovative IT, biometrics, network, and communications products and solutions for service carriers and Fortune 1000 and SMB businesses across multiple vertical industries, including healthcare, government, education, and hospitality. NEC delivers one of the industry's broadest portfolios of technology solutions and professional services, including unified communications, wireless, voice and data, managed services, server and storage infrastructure, optical network systems, microwave radio communications, and biometric security. NEC is a wholly owned subsidiary of NEC Corporation, a global technology leader with a presence in over 44 countries and more than $37.5 billion in revenue. For more information, please visit www.necam.com.
NEC Corporation of America and its subsidiaries is committed to the maximum utilization of all human resources and the goal of Equal Employment Opportunity/Affirmative Action. We provide equal opportunities to all employees and applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, age, marital status, disability, genetic characteristics, height, weight, arrest record pertaining to misdemeanors or status as a Vietnam era or special disabled veteran, or any other class protected by applicable federal, state or local laws.
EOE-Minorities/Females/Protected Veterans/Individuals with Disabilities"
