title,requirement
Careers Site: Technical Lead (63374),"Join us and shape the future of travel
Shaping the future of travel has always been important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
We work at the heart of the global travel industry. Amadeus offers you the opportunity to learn and grow and drive your own progression in an exciting and multicultural environment.
Our people are driven by a passion for 'Where next?' If you want to shape your career and the future of travel, Amadeus is the place for you.
Summary of the role
Ensuring that the projects identified as of medium complexity, which require Integrations with central´s products and custoemer owned products, developed by the area, met in time, scope, quality and budget defined.
* Establishing relationships with customers attending technical specificity.
Main responsibilities
Definition, management and monitoring of the plans for assigned projects.
Managing resources allocated to the project.
Control of the project effort.
Periodic reporting and tracking project definition.
Ensure the fulfillment of the parameters: timeliness, quality and effort-defined area.
Maintain clear communications with technical partners.
Requirements
Skills and knowledge:
English
Years of experience: 5-8
Education: University degree in Compùter Science or related field, or equivalent work experience
Others:
Any duplication and display of partial or full content of our job advertisement on any support, such as brochures, websites, mail, emails, this list is not exhaustive, is strictly forbidden without prior formal Amadeus’ authorisation.
Recruitment agencies: Amadeus does not accept agency resumes. Please do not forward resumes to our jobs alias, Amadeus employees or any other company location. Amadeus is not responsible for any fees related to unsolicited resumes."
Careers Site: Self Services Delivery Expansion Coordinator (63049),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Summary of the role
<span style=""font-family: ""Arial"",""sans-serif""; font-size: 10pt; mso-ansi-language: EN-US;"">Self Services Delivery Expansion Coordinator will work closely with SPOCs and Sales Team to support and accelerate the new channel activities on a local basis. Candidate should be comfortable working in a fast-paced environment, taking the initiative, managing multiple projects and working under tight time frame.
<span style=""font-family: ""Arial"",""sans-serif""; font-size: 10pt; mso-ansi-language: EN-US; mso-fareast-language: EN-GB; mso-fareast-font-family: ""Times New Roman""; mso-bidi-language: AR-SA;"">Candidate will be responsible for promote self -services products and services to LATAM countries, monitor adoption and identify new business opportunities, identify and implement improvements of self-services channel and perform competitor analysis to pro-actively improve the self- services portfolio
Main responsibilities
Work closely with Sales team to support and accelerate the adoption
<li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Promote self-services products and services to LATAM countries <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Monitor adoption and identify new business opportunities <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Identify and implement improvements of self-services channel <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Perform competitor analysis to pro-actively improve the self-services portfolio <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: bold;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Ensure delivery processes are efficient and cost effective <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: bold;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Constantly assess customer feedback and suggest necessary improvements (in terms of application and products and services) <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Problem solving (e.g. technical support/ coordination, any post-sales).
<span lang=""EN-GB"" style=""font-family: ""Arial"",""sans-serif""; font-size: 10pt; mso-ansi-language: EN-GB; mso-fareast-language: EN-GB; mso-fareast-font-family: ""Times New Roman""; mso-bidi-language: AR-SA;""> Coordinate with other departments in Amadeus to ensure customer support and satisfaction
Requirements
Skills and knowledge:
English
Accountability & Proactivity
Adaptability / Flexibility
Analytical Thinking
Building Relations
Communication
Customer Focus
Years of experience:
At least 7 years of work experience in Amadeus
<span style=""font-family: ""Arial"",""sans-serif""; font-size: 10pt; mso-ansi-language: EN-US; mso-fareast-language: EN-GB; mso-fareast-font-family: ""Times New Roman""; mso-bidi-language: AR-SA;"">Experience in Marketing or Product development or Product Management
Education: University Degree in Marketing, Business, Computer Science, or related field, or equivalent experience
Others:
<p style=""font: 13px/20px sans-serif, Arial, Verdana, ""Trebuchet MS""; text-align: justify; color: rgb(51, 51, 51); text-transform: none; text-indent: 0px; letter-spacing: normal; word-spacing: 0px; white-space: normal; font-size-adjust: none; font-stretch: normal; -webkit-text-stroke-width: 0px;""> The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested. <p style=""font: 13px/20px sans-serif, Arial, Verdana, ""Trebuchet MS""; text-align: justify; color: rgb(51, 51, 51); text-transform: none; text-indent: 0px; letter-spacing: normal; word-spacing: 0px; white-space: normal; font-size-adjust: none; font-stretch: normal; -webkit-text-stroke-width: 0px;"">"
Careers Site: Self Services Delivery Content Coordinator (63048),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Summary of the role
<span style=""font-family: ""Arial"",""sans-serif""; font-size: 10pt; mso-ansi-language: EN-US;"">SeSe Content Coordinator should have strong critical thinking skills that allow for intense attention to detail as well as the ability to see the big picture. Candidate should be comfortable working in a fast-paced environment, taking the initiative, managing multiple projects and working under tight time-frame.
<span style=""font-family: ""Arial"",""sans-serif""; font-size: 10pt; mso-ansi-language: EN-US; mso-fareast-language: EN-GB; mso-fareast-font-family: ""Times New Roman""; mso-bidi-language: AR-SA;"">Candidate will be responsible for identify opportunities for innovation and automation, support SPOCs by analyzing and understanding business needs and requirements of the LATAM markets, define and deliver the strategy around content acquisition (products up and running) and establish and execute business metrics to propose solutions and actions.
Main responsibilities
Identify opportunities for innovation and automation.
<li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Support SPOCs by analyzing and understanding business needs and requirements of the LATAM markets. <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Define and deliver the strategy around content acquisition <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Establish and execute business metrics to propose solutions and actions. <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Work together with the SPOCs , Sales and MKT to develop SeSe commercial strategy and define sales objectives and metrics <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Participate in all aspects of the SeSe process <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: normal;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Server as a key member of the SeSe team in helping to define and deliver the strategy around content acquisition <li style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 10pt; font-style: normal; font-weight: bold;""> <p style=""color: rgb(0, 0, 0); font-family: ""Arial"",""sans-serif""; font-size: 11pt; font-style: normal; font-weight: normal; margin-top: 0in; margin-bottom: 0pt; mso-list: l0 level1 lfo1; tab-stops: list .5in left 1.0in 3.0in;"">Help define the list of high priority products and services to ensure alignment of initiatives and the roadmap
<span lang=""EN-GB"" style=""font-family: ""Arial"",""sans-serif""; font-size: 10pt; mso-ansi-language: EN-GB; mso-fareast-language: EN-GB; mso-fareast-font-family: ""Times New Roman""; mso-bidi-language: AR-SA;""> <span lang=""EN-GB"" style=""font-family: ""Arial"",""sans-serif""; font-size: 10pt; mso-ansi-language: EN-GB; mso-fareast-language: EN-GB; mso-fareast-font-family: ""Times New Roman""; mso-bidi-language: AR-SA;"">Coordinate with others departments in Amadeus to ensure products up and running
Requirements
Skills and knowledge:
English
Accountability & Proactivity
Adaptability / Flexibility
Analytical Thinking
Building Relations
Communication
Customer Focus
Years of experience:
At least 7 years of work experience in Amadeus
Education: University Degree in Marketing, Business, Computer Science, or related field, or equivalent experience
Others:
<p style=""font: 13px/20px sans-serif, Arial, Verdana, ""Trebuchet MS""; text-align: justify; color: rgb(51, 51, 51); text-transform: none; text-indent: 0px; letter-spacing: normal; word-spacing: 0px; white-space: normal; font-size-adjust: none; font-stretch: normal; -webkit-text-stroke-width: 0px;""> The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested. <p style=""font: 13px/20px sans-serif, Arial, Verdana, ""Trebuchet MS""; text-align: justify; color: rgb(51, 51, 51); text-transform: none; text-indent: 0px; letter-spacing: normal; word-spacing: 0px; white-space: normal; font-size-adjust: none; font-stretch: normal; -webkit-text-stroke-width: 0px;"">"
Careers Site: Project Manager (62856),"Join us and shape the future of travel
Shaping the future of travel has always been important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
We work at the heart of the global travel industry. Amadeus offers you the opportunity to learn and grow and drive your own progression in an exciting and multicultural environment.
Our people are driven by a passion for 'Where next?' If you want to shape your career and the future of travel, Amadeus is the place for you.
Summary of the role
Lead and manage teams for LSC customer projects. Interact with customer business unit department heads to ensure LSC customers' needs, issues and deadlines are aligned with the LSC. The PM will leverage her/his understanding of the LSC suite of software offerings, broad understanding of client airline business issues to ensure that delivery standards are met and LSC solutions are effectively implemented and adopted. Oversees the installation and client acceptance equipment, enterprise software system, or system integration project or engagement. Provides on-site day-to-day activities between client and company personnel. Ensures customer satisfaction of information technology solutions by managing the details of overall project schedules and deliverables.
Main responsibilities
Plans and manages schedules and budgets.
Monitors the project from initiation through delivery.
Organizes the interdepartmental activities ensuring completion of the project/product on schedule and within budget constraints.
Develops and manages the project plan, including project scope, development/delivery schedule, resource requirements and integration efforts;
Develops and manages a communication plan to include content, frequency, audience and channels
provide input on performance against deliverables.
Works with management staff to establish appropriate project structure and staffing plans and participates in the staffing process.
Manages resource additions and deletions over the life of the projects
Interfaces with the customer, internal or external, regarding project deliverables
Sets goals, objectives and priorities; assigns and reviews work, resolves conflict.
Complite and share lessons learned once the project has finished.
Accountable for meeting project schedules and costs
Ensures that approved methods, processes and tools are consistently used, include change, issue risk and quality management.
Requirements
Skills and knowledge:
English
Accountability & Proactivity
Analytical Thinking
Building Relations
Communication
Customer Focus
Leading Self
Customers business requirements
Implementation and monitoring of service level agreements
Incident Management Techniques
Planning, implementation, control, review and audit of service provision
Internal Communication media : intranet, intercomms...
Multimedia tools: HTML, Flash multimedia, picture modification (Photoshop)
Network Communication Management
Information management
Knowledge management tools
Social network management
Advanced Project Management Tools:Openproj, Alice, PERT
Standard Project Management Methodology: Project organization, Project Initiation, Planning, estimating and scheduling, Executing, Monitoring and controlling, Risk management, Project closing""
Business Analysis Techniques
Strategy & Business Planning
Years of experience: Minimum of 5 years of experience coordinating large projects in a multinational environment
Education: Bachelor's degree in Computer Science or IT related engineering or equivalent experience. Master's degree preferred. PMP certification preferred.
CMMI experience is a Plus
Others:
More than 5 years of project management experience. Proficient with Microsoft Office suite or equivalent. Proficient with a project scheduling software tool - MS Project preferred; Must be able to interface at appropriate management levels with moderate customer interface.
Background with prior experience in managing projects involving software development and deployment is an asset. Knowledge of software lifecycle methodologies, strong database skills and familiarity with windows platform is recommended. Ability to work to manage stake holder communications and liaise seamlessly with both business and IT components is required.
Any duplication and display of partial or full content of our job advertisement on any support, such as brochures, websites, mail, emails, this list is not exhaustive, is strictly forbidden without prior formal Amadeus’ authorisation.
Recruitment agencies: Amadeus does not accept agency resumes. Please do not forward resumes to our jobs alias, Amadeus employees or any other company location. Amadeus is not responsible for any fees related to unsolicited resumes."
Careers Site: Developer (62705),"Join us and shape the future of travel
Shaping the future of travel has always been important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
We work at the heart of the global travel industry. Amadeus offers you the opportunity to learn and grow and drive your own progression in an exciting and multicultural environment.
Our people are driven by a passion for 'Where next?' If you want to shape your career and the future of travel, Amadeus is the place for you.
Summary of the role
Develop and adjust solutions under the standards, methodologies and procedures defined by the area.
Main responsibilities
To build solutions under the methodology and technical standards defined by the product management.
Requirements.
To build solutions based on the functional and business definitions delivered by the functional consultants, within the time defined, to the extent and within the quality parameters defined for the area.
Analyze parts based on the functional definitions of the business provided by the functional consultants, delivered within the defined time, with the scope and parameters for the area.
Provide the necessary inputs to the documentation analyst in order to build the technical, operational and end user documentation.
Daily update progress on defined work plans.
Skills and knowledge:
English
Accountability & Proactivity
Analytical Thinking
Communication
Technical Excellence
Years of experience: 3+ years of experience in similar roles in software development companies, large national or medium to large multinationals.
Education: Profesional in Computer Science or simila.
. Software development specialization (desirable)
Others:
Knowledege of travel agencies and travel industry's needs. Backend development using .Net technology
Windows Communication Foundation (WCF).
Experience web services development with .NET.
Desirable development of Microsoft products certification.
The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested."
"Careers Site: Internship - Software Development, Fast Rate Data Access (56121)","Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Team Description:
The Rates & Inventory development team is responsible to develop and maintain the rate management part of the Hotel Central Reservation application. The rate management module is used by Hotelier or Hotel chain manager to define the contract, room price, policy, booking restriction of hotels.
Main Responsibilities:
The purpose of this internship is to build a non-relational model of the Rate management using the JSON content that is made available within the Rate Publication module and offer fast read access API.
Currently, RTP (stands for Rate & Tax Publication Module) is fed by RTM (Rate Management Module) each time the state of a data/object changes. This feed contains all the new and old attribute values of the object that changed (This feed is also used for Audit purposes). The idea is to take this advantage to create a no-SQL database, accessible via API (JAVA, C++, Python…) to be offered to our client (using different techno)
This internship can be divided in several parts:
Investigate existing data model, and JSON feed from RTM to RTP
Evaluate no-SQL technologies (couchbase, MongoDB…) and their features (Views…)
Create prototype, including read access API in one of the technology of your choice
Possible Extension of the internship:
Data set analysis (Business Intelligence)
Build an easy JSON API generator, that will create JSON API that fits client needs, and using the NoSQL source of data
Profile:
Students doing a Master's degree
Internship duration:
2 to 4 months
The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested."
"Careers Site: Internship - Software Development, Maintenance Helper Tool (56302)","Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Duration: 2 to 4 months
Team Description:
The Rates & Inventory development team is responsible to develop and maintain the rate management part of the Hotel Central Reservation application. The rate management module is used by Hotelier or Hotel chain manager to define the contract, room price, policy, booking restriction of hotels.
Main Responsibilities:
In our daily work, we have to investigate functional problems, investigate cores. The rate management date is spread out across Oracle tables, and sometime stored into BLOB which does not ease the investigation.
The goal of this internship is to build a tool to help developers, technical business analysts and quality assurance engineers to
Read the rate management data
Retrieve a full data set using different search criteria (Rate plan code, Price Grid Code, Viewership Code…),
Display the data
Export the data
Generate similar data set (but for different chain code / property code), considering that the sequence may be different.
This internship can be divided in several parts:
1. Graphical representation of rate management data
Which Library? Develop Prototype
Which Search criteria
2. Export of data/Generation of new data
SQL generator
How to easily keep the generator synchronized with the data model.
Requirements:
Follow software development trend (UI library)
Usability
GO experience is a plus (GO is the preferred language to develop this tool because, a basic prototype has already been developed, and it is compatible with Amadeus Cloud Service)
Students doing a Master’s degree
The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested."
Careers Site: Software Engineer (63595),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Summary of Role
Amadeus is a leading provider of IT solutions for the global travel industry. Our North American R&D group in Greater Boston area is expanding!
The mission of the Search, Shopping and Pricing division is to offer travel search expertise to major customers such as Expedia, Kayak, Southwest and Delta.
Our scalable platform is massively distributed, with 20,000 CPU computing up to 12,000 transactions per second. Our engine (2.5 million lines of code) computes tens of thousands of possible solutions in a matter of few seconds, to provide the best flight proposals to travellers around the world. Our algorithm ensures to return the cheapest price, as well as diverse selection of airlines and options.
We are looking for an enthusiastic software engineer who will contribute to the design and development of new features, and performance improvements of the engine.
Main Responsibilities
Software design, documentation, development, validation and implementation of software modules for new functionality and enhancements
Performance analysis and optimization
Software design, architecture proposal, adapted choice of technology
Code quality (unit tests, performance tests…)
Requirements
Education: Minimum requirement: BS/BA degree in computer science or related field or relevant experience
Relevant Work Experience: 1-5 years’ experience as software engineer
Skills:
General:
- Open-minded, should be able to adapt to working in a multi-cultural team atmosphere
- Flexible to adapt to changing project needs driven by the customers
- Interested in developing new solutions for travel and airline industry
- Ability to think out of the box, develop tools to enhance productivity
Technical:
- Proven programming experience/expertise in C, C++
- Ability to come up-to-speed on a large code base and begin contributing quickly
- Passionate in search algorithmic
- Knows software engineering best practices
The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested."
Careers Site: Executive Assistant (63589),"Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Since mobility allows you and Amadeus to grow, we always look internally first when searching for candidate.
Summary
This position will provide executive administrative support for the VP Airline IT Organizational Process Effectiveness and has a key role in conducting relationships with department leaders and employees within North America and the Amadeus Group globally.
Dimensions
Strong organization and directorial skills are necessary to manage the day-to-day activities of the VP’s office. Capable of making decisions for the VP during his frequent absences from the office. Have a clear understanding of the business and of the Department. Must be very reliable, discrete and trustworthy in order to handle sensitive, confidential material coming to the attention of the VP and top management. Excellent communication skills both verbal and written.
Main responsibilities
Prioritize, in his absence, the requests and matters requiring immediate attention, forwarding to the proper person for handling. Make recommendations to the VP regarding correspondence requiring VP response. Also handle department invoice processing, and budget tracking. Interacts with executives, leaders and assistants to coordinate a variety of meetings and other engagements, showing initiative, professionalism, sensitivity and understanding of issues and care for confidentiality.
Independently manages the dynamic schedule of the VP including making all domestic and international travel arrangements, prioritizes appointments, resolves conflicts, anticipates and handles trickle down effects. Manages calendar, sets up conference and video calls and reviews the daily run down of meetings/events for next day planning. Preparation of all business trips for the VP and produce any Power Point presentations he may have scheduled. Organize, categorize and keep all department records.
Inform the VP of all written matters received that might affect the department’s functions and operations. Track, monitor and computation of monthly/quarterly HR reporting and metrics.
Process travel and non-travel expense reimbursement for VP.
Cost center administrator to employees in the department, responsible for personnel information changes, salary action processing, termination and/or resignation processing, in addition to ordering the office supplies for the department.
Assist in various projects and provide support to other Executives when necessary.
Requirements
Skills:
Minimum 5 years experience in diversified administrative assignments to executive or top management preferably in High Tech industry.
Highly skilled in Word, Excel, PowerPoint and MS Outlook.
Ability to liaise with all levels of management.
Highly developed interpersonal and communication skills, both oral and written.
Must be organized, work well under pressure and have the ability to handle multiple tasks.
Ability to work with discretion and make sound judgments.
Presentation of a professional attitude, appearance and demeanor.
Tact and diplomacy for handling confidential and sensitive situations.
Proven experience in multi-operational environment.
Global/international experience is a strong plus.
Education:
High School diploma with Administrative and Secretarial College or equivalent experience.
BS preferred
The posting of vacancies and the treatment of applications are, in each Amadeus location, subject to national law and possible collective agreements with local staff representation. Internal Mobility policies vary from office to office, please check with your local HR representative the requirements and policy in place. E.g. a minimum time on position or Line Manager approval may be requested."
Careers Site: Apprenticeship/Internship: 3D Seat Map (63728),"Join us and shape the future of travel
Shaping the future of travel has always been important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
We work at the heart of the global travel industry. Amadeus offers you the opportunity to learn and grow and drive your own progression in an exciting and multicultural environment.
Our people are driven by a passion for 'Where next?' If you want to shape your career and the future of travel, Amadeus is the place for you.
Team Description:
Shaping the future of travel is important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
Our business success relies on our people being always passionate about what we do. We believe in aiming for excellence, taking responsibility, working together and putting our customers first.
We encourage you to be part of new and exciting projects and for you to take the lead when it comes to your progression.
Amadeus Selling Platform Connect is the next generation of Front Office for Travel Agents for Amadeus with a fully web-based and unique solution.
For travel professionals, both novice and expert, who sell, advise and service leisure and business travelers.
Amadeus Selling Platform Connect is a one-stop shop for global Amadeus, and regional or local content, that is designed for the needs of the user and the business.
Unlike current available solutions, Amadeus Selling Platform Connect increases productivity, requires no installation, and can be tailored to customers specific needs
No other solution offers a fully automated tool to create travel offers, store them directly in the Booking File, send, track and confirm quotes.
Main responsibilities :
Our travel Agent product provides a merchandizing solution allowing to display the seat availability and price directly from a 2D seat map.
We would like to propose a solution where the traveler has a virtual view on his seat, The goal of the internship is to build a navigable and interactive 3D seat map component, ”a la google street view”, including services as the seat price, seat features, and seat booking.
The trainee will be in charge of the technical and functional design of the solution. Based on this, the trainee will implement a prototype. He must ensure that this component can be integrated in our merchandizing solution.
Requirements :
Good development and analysis skills
Good knowledge on Graphical interface Web technologies
Good communication
Team spirit
Good level of English
Curiosity and creativity
CSS, HTML, JavaScript, Canvas, WebGL
Java (J2SE, J2EE)
Any duplication and display of partial or full content of our job advertisement on any support, such as brochures, websites, mail, emails, this list is not exhaustive, is strictly forbidden without prior formal Amadeus’ authorisation.
Recruitment agencies: Amadeus does not accept agency resumes. Please do not forward resumes to our jobs alias, Amadeus employees or any other company location. Amadeus is not responsible for any fees related to unsolicited resumes."
Careers Site: Apprentice: Program Office for the Global Corporations team (63692),"Join us and shape the future of travel
Shaping the future of travel has always been important to us at Amadeus. Today, with technology getting smarter by the minute, that future is more exciting than ever.
We work at the heart of the global travel industry. Amadeus offers you the opportunity to learn and grow and drive your own progression in an exciting and multicultural environment.
Our people are driven by a passion for 'Where next?' If you want to shape your career and the future of travel, Amadeus is the place for you.
Start date: August 2016
Duration: 1 to 2 years
Summary of the role
The Global Customer Group in Amadeus is in charge of Global customers (Business, Leisure Travel Agencies and Corporations).
The Global Corporations Team is delivering IT solutions to Travel Agencies and Corporations worldwide.
Project Coordination:
Coordinate and support Sales and Account Management teams from around the world (North America, Latin America, Europe and Asia)
Work on ad hoc projects with other teams in the unit and department to help the sales team achieve their targets
Commercial Reporting:
Participate in the writing and consolidation of monthly commercial reporting and dashboards for Management and Top Management review.
Develop, maintain and standardize reporting processes and tools.
Participate in the development of processes for sales pipeline management
Drive the adoption and usage of the Customer Relationship Management tool (CRM Siebel)
Coordinate customer billing with the Account Management team and Sales team
Marketing:
Support channel and sales development through knowledge management (sales and marketing material, tools and practices)
Organization and participation of internal and external events.
Requirements:
Currently studying for a Business Degree with preferably strong emphasis on Sales and Marketing
Proficiency in English (both oral and written) essential
Advanced MS office skills (Excel, Word, PowerPoint), MS SharePoint is a plus
Excellent communication and networking skills to work in large organization across departments and locations around the world
Team player
Willingness to learn and perform various time consuming tasks
Proactivity and accuracy
Good organizational skills
Any duplication and display of partial or full content of our job advertisement on any support, such as brochures, websites, mail, emails, this list is not exhaustive, is strictly forbidden without prior formal Amadeus’ authorisation.
Recruitment agencies: Amadeus does not accept agency resumes. Please do not forward resumes to our jobs alias, Amadeus employees or any other company location. Amadeus is not responsible for any fees related to unsolicited resumes."
