jobs_title,jobs_requirement
Senior Software Experience Design and Usability Engineer,"Senior Software Experience Design and Usability Engineer-1491945
Description
The Global Functions IT (GF-IT) Usability team delivers cutting-edge design and user experiences for mobile and
traditional desktop applications and solutions. As a member of this IT team, you will work in a highly dynamic, fast
changing and fluid work environment. You will be responsible for researching, planning and producing holistic experience
concepts and specifications that optimize the user experience across all medium (hardware, software, environment,
etc), for specific touch points of the complete solution; for the mutual benefit of both user and business. Responsible for
gaining user insights and leveraging them to drive design direction or improve existing designs. This work falls into three
major categories: (1) enhancements - changes to original design and extensions to existing programs. (2) new experience
designs (3) strategic experience design - new or improved ecosystem experience, experience architecture, etc.
Responsibilities
- Leads multiple project teams of other designers and internal and outsourced partners responsible for all stages of user
experience design and development for a portfolio of complex products and platforms, including experience/information
architecture, validation, and specifications.
- Manages and expands relationships with internal and outsourced partners on user experience design and development.
- Reviews and evaluates designs and project activities for compliance with user experience design and development
guidelines and standards; provides tangible feedback to improve product quality and user experience.
- Provides domain-specific expertise and overall user experience design leadership and perspective to cross-organization
projects, programs, and activities
- Drives innovation and integration of new technologies and design language into projects and activities in the user
experience design organization.
- Provides guidance and mentoring to less-experienced staff members.
Qualifications
Education and Experience
- Bachelor's or Master's degree in Business, Design, Human Factors Engineering, Social Sciences research, or equivalent
- Minimum 6-10 years experience
Knowledge and Skills
- Broad experience with application of design theories, principles, and concepts to a portfolio of multiple information
technology and consumer products and services designs
- Excellent analytical and problem solving skills.
- Broad understanding and experience in designing and implementing research and data collection plans for user
experience testing and acceptance
- Reviewing and evaluating designs for alignment with overall product architecture; recommending and implementing
changes to designs and technology to improve product quality and overall user experience
- Excellent written and verbal communication skills; mastery in English and local language. Ability to effectively
communicate user experience data, design proposals and product specifications and negotiate options at senior
management levels.
Job - Engineering
Primary Location - Mexico-Jalisco-Guadalajara
Schedule - Full-time
Shift - Day Job
Travel - No
Job Posting - Jun 10, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
3D Software Designer,"3D Software Designer-1494092
Description
Our Vision
At HP, we believe in the power of ideas. Our vision is to create technology that makes life better for everyone, everywhere ‰ÛÒ every person, every organization, and every community around the globe. This motivates us ‰ÛÒ inspires us ‰ÛÒ to do what we do. To make what we want. To invent, and to reinvent. To engineer experiences that amaze.
In 3D Printing, we are looking for visionaries who are willing to push boundaries to help us rewrite the rules of 3D Printing. We are looking for those who are insatiable curious, able to work across borders and without limits, and who possess the passion to help shape the future of the 3D Printing industry.
HP Inc is seeking an experienced systems engineer to join our team of developers in creating end to end workflow solutions. Primary focus of the work will be on software development of highly functional and secure end to end systems spanning client, cloud and embedded systems.
(*Location: Vancouver, Washington USA)
Responsibilities
Leads multiple project teams of other software engineers and internal and external development partners responsible for all stages of design and development for complex products and platforms, including solution design, analysis, coding, testing, and integration
Manages and expands relationships with internal and external development partners on software design and development.
Reviews and evaluates designs and project activities for compliance with applications design and development guidelines and standards; provides tangible feedback to improve product quality and mitigate failure risk.
Provides domain-specific expertise and overall technical leadership and perspective to cross organization projects, programs, and activities.
Drives innovation and integration of new technologies into projects and activities in the software organization.
Provides guidance and mentoring to less-experienced staff members
#join3Dprint
Qualifications
Qualifications, Education and Experience
Bachelor‰Ûªs or Master‰Ûªs degree in Computer Science, Mathematics, Engineering or equivalent
5-10 years of software development experience
Programming skills in C++, Java, Python, Ruby.
Extensive understanding and experience in developing end to end security solutions
Proven competency in developing mission critical, high throughput system architecture
Knowledge in license management, cryptography, ecommerce solutions
Black hat skills desired
Excellent written and verbal communication skills; mastery in English. Ability to effectively communicate product architectures, design proposals and negotiate options at senior management levels.
Experience with Scrum, test-driven development, test automation
In-depth knowledge of web-service and data-driven application architecture
Independent, energetic, and capable of driving for results under pressure and ambiguity.
** Applicants who do not complete the pre-screening questions will NOT be considered. Thank you!
Job - Engineering
Primary Location - United States-Washington-Vancouver
Other Locations - United States-California-Palo Alto
Schedule - Full-time
Shift - Day Job
Travel - No
Job Posting - Jun 10, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
Software Application Security Engineer,"Software Application Security Engineer-1496854
Description
HP is a proven leader in personal systems and printing, delivering innovations that empower people to create, interact, and inspire like never before. We leverage our strong financial position to extend our leadership in traditional markets and invest in exciting new technologies. HP has an impressive portfolio and strong innovation pipeline across areas such as: ‰Û¢ blended reality technology - our unique Sprout by HP will change the way people do things
We‰Ûªre looking for visionaries who are ready to make an impact on the way the world works. At HP, the future‰Ûªs yours to create!
We deliver multi millions of notebooks , desktops , tablets, phablets, mobile a year to the consumer market to over ~199 countries with over 100 software and services a year both organic developed SW and 3rd party SW & services.
We are looking for talent people in this field of Software / Application security engineer to join our Software security engineering group, focusing on all software developed internal and external
Majority of the SW and applications are windows, android, iOS application that designed and delivered to the consumer market.
You will be part of the engineering group that is responsible for
Software Security Assessment
Software security architecture & design review
Security Code Review
Application Penetration Test
Security Threat Modeling
Reference point of contact to provide recommendation and best practice to software development engineering team
Secure SDLC Gap Analysis
Application Portfolio Risk Ranking
Adoption and implementation of security development best practices in software engineering organization
Software Vulnerability Management
Software security vulnerabilities via consulting with them throughout the software development lifecycle.
Secure development
Apply security throughout the product development lifecycle using Secure Development Lifecycle processes and techniques
Capture Remediation data to provide dashboard and metrics of security status and improvement
We are in a fast paced environment where the candidate will have an opportunity to work on leading edge application technology that will deliver to the market in future.
You will have unique opportunity to implement new methodologies and bring innovation to the SW security principles
You will interact and leverage the knowledge with our wide range software security partners and cyber security teams internally and externally
This position and the engineering group located in Houston TX
Qualifications
åá 6 plus years of experience in secure software development life cycle (SDLC) application development and methodologies
åá Hands on experience in areas of Penetration Testing or Static Analysis/Application Security Testing or Dynamic Analysis
åá Experience with any high level programming language (C++, C Sharp etc.)
åá Good analytical and problem solving skills.
Pluses
åá Network Security Experience (Firewalls etc.)
åá Certifications (CISM, CISSP)
åá Malicious Software Analysis
åá Software application development in Windows platform
Job - Engineering
Primary Location - United States-Texas-Houston
Schedule - Full-time
Shift - Day Job
Travel - No
Job Posting - Jun 10, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
Software Architect and Development Lead,"Software Architect and Development Lead-1496110
Description
Description
At the new HP Inc., we are a $50 billion startup where our vision is to create technology that makes life better for everyone, everywhere ‰ÛÓ every person, every organization, and every community around the globe. This motivates us ‰ÛÓ inspires us ‰ÛÓ to do what we do. To make what we make. To invent, and to reinvent.
This is a great opportunity for an experienced software architect who is interested in reshaping how people think about and interact with PCs. You will be joining HP‰Ûªs Personal Systems group to help deliver world class software to HP's 10s of millions of Consumer and Commercial PC and Tablet customers. The candidate will join the team developing client applications that interact with a variety of cloud services to deliver customized and personalized experiences.
This position is located in Palo Alto, California or Fort Collins Colorado.
Responsibilities
Define and document the software and data architecture of new software experiences, ensure architectural integrity is maintained throughout the product lifecycle.
Working with teams of talented software engineers, provide technical leadership and consulting to help ensure the right technical choices are made.
Define, Design and implement Windows based applications (Win32, Universal Windows Platform in C/C++, HTML5, JavaScript and C#) that interact with cloud services providing behavioral analysis, personalization, notification and authentication functions and device connectivity.
Analyze design and determine coding, programming, and integration activities required based on general objectives and knowledge of overall architecture of product or solution.
Build automated unit tests along with development.
Work closely with Product Managers to translate their product requirements into your application architecture and designs.
Work closely with Experience Designers and Quality Assurance engineers to implement the highest quality, compelling and engaging experiences for our customers world-wide.
Provide technical consulting to the Innovation Engineering team
Qualifications
Education and Experience
Bachelor or Master Degree in Computer Science or Computer Engineering
15 years‰Ûª experience
Required Knowledge and Skills
In depth knowledge of PC and Windows architecture. Ability to dive deep into Windows system internals at filesystem, networking, and startup systems.
Demonstrated experience developing and delivering complex software architectures.
Experience with various cloud technologies such as AWS, cloud databases and tools.
Demonstrated leadership leading technical teams.
Demonstrated ability to communicate to executives, technical teams, product teams.
Very strong analytical and problem solving skills.
Demonstrated creation of intellectual property through patents, technical papers, etc.
Eager to learn new technologies with can-do attitude.
Desired Experience:
Knowledge of big data analytics and data collection technologies.
Experience developing Windows Store, iOS/Objective-C or Android/Java applications.
Experience developing clients that extensively engage RESTful web services.
Experience developing applications that support multiple languages and countries.
Experience working with relational databases and SQLite on mobile devices.
Experience using SCRUM methodology for building applications.
Experience in all phases of a software development life-cycle from requirements gathering through end-of-life.
Experience developing products that adapt efficiently to evolving requirements
Job - Engineering
Primary Location - United States-Colorado-Ft. Collins
Other Locations - United States-California-Palo Alto
Schedule - Full-time
Shift - Day Job
Travel - No
Job Posting - Jun 10, 2016
HP will comply with all applicable laws related to the use of arrest and conviction records, including the San Francisco Fair Chance Ordinance and similar laws and will consider for employment qualified applicants with criminal histories.
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
Personal LaserJet Firmware Program Manager,"Personal LaserJet Firmware Program Manager-1494822
Description
Personal LaserJet Firmware has an excellent career opportunity for a strong leader desiring to be part of a great team of engineers and managers within an agile, can-do organization. We are seeking a master-level or master-track firmware developer to join a talented, proactive section management team responsible for delivering outstanding products to our customers. This master role will be responsible for defining and driving the build and integration strategy that will enable shared firmware for Sirius, Phoenix, Apollo, and even Jedi codebases. As a part of the Personal LaserJet Firmware team, you will have multiple opportunities to partner directly with hardware, software, marketing, manufacturing, program management, customer assurance, and the product delivery teams. You will also have an incredible support structure that will strive to enable your growth and development. As the section that is responsible for delivering firmware for the entire line-up of our Personal LaserJet Portfolio, our relatively small size allows us to operate dynamically with flexibility and efficiency. Joining PLJ FW means building on a tradition of excellence in quality and great product delivery in a work environment that values a high standard of teamwork both internally and externally. Our team operates out of Boise and Shanghai with strong ties to our hardware and integration partners also in both locations.
Analyzes, designs, programs, debugs and modifies firmware (e.g., DSP, embedded code, BIOS). Work often involves analog and digital hardware and real-time operating systems. Position requires knowledge and exposure to hardware design. Typically programs in machine language, assembly language and high-level languages (e.g., C, C++)
Characteristics
‰Û¢Strong leader who strives to know and serve the best interest of the team
‰Û¢Ability to anticipate opportunities and proactively pursue them
‰Û¢Tenacity, confidence to tackle tough challenges head-on but with the humility required to team with others
‰Û¢Understand, own, drive and deliver your own business while recognizing your role in the larger business
‰Û¢Exercise independent judgment and take initiative
‰Û¢Flexibility and willingness to take appropriate risk
‰Û¢Manage multiple activities and adjust priorities based upon customer/business needs
‰Û¢Promote and demonstrate a positive, fun, can-do approach to your job
‰Û¢Commitment to quality & innovation
‰Û¢Excellent written, verbal and interpersonal communication skills
Responsibilities
‰Û¢Develops organization-wide architectures and methodologies for firmware design and development across multiple platforms and organizations within the Global Business Unit.
‰Û¢Identifies and evaluates new technologies, innovations, and outsourced development partner relationships for alignment with technology roadmap and business value; creates plans for integration and update into architecture.
‰Û¢Reviews and evaluates designs and project activities for compliance with development guidelines and standards; provides tangible feedback to improve product quality and mitigate failure risk.
‰Û¢Leverages recognized domain expertise, business acumen, and experience to influence decisions of executive business leadership, outsourced development partners, and industry standards groups.
‰Û¢Provides guidance and mentoring to less-experienced staff members to set an example of firmware design and development innovation and excellence.
Qualifications
Education and Experience
‰Û¢Bachelor's or Master's degree in Computer Science, Information Systems, Electrical Engineering, or equivalent
‰Û¢Minimum 10+ years experience
Knowledge and Skills
‰Û¢Experience designing and developing firmware design tools and languages
‰Û¢Excellent analytical and problem solving skills.
‰Û¢Extensive experience in overall architecture of firmware and interaction with hardware designs for products and solutions.
‰Û¢Designing and integrating firmware into overall architecture and hardware design across multiple platforms
‰Û¢Evaluating and selecting forms and processes for firmware testing and methodology, including writing and execution of test plans, debugging, and testing scripts and tools
‰Û¢History of innovation with multiple patents or deployed solutions in the field of software design
‰Û¢Excellent written and verbal communication skills; mastery in English and local language.
‰Û¢Ability to effectively communicate product architectures, design proposals and negotiate options at business unit and executive levels
Job - Engineering
Primary Location - United States-Idaho-Boise
Schedule - Full-time
Shift - Day Job
Travel - No
Job Posting - Jun 9, 2016
HP will comply with all applicable laws related to the use of arrest and conviction records, including the San Francisco Fair Chance Ordinance and similar laws and will consider for employment qualified applicants with criminal histories.
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
HP Labs Services Manager,"HP Labs Services Manager-1494919
Description
Work closely with HP Labs research managers and teams to understand requirements and to provide effective services and support in collaboration with HP Global Functions.
Partner with Corporate Real Estate and Workplace Services (CREWS) and act as the HP Labs lead in planning and implementing facilities and construction projects, including budget planning and approval, generating project plans and managing implementation to assure timely and cost effective project completion.
Act as HP Labs primary point of contact for HPIT to define service requirements. Work with IT to review and negotiate service contracts, understand charges, and ensure service delivery meets requirements. Develop budgets and mange spend on IT services, and provide visibility to stakeholders.
Work with the regional Environmental Health and Safety (EHS) managers to ensure that HP Labs are safe and meet all required local, state, and country safety requirements. As a member of the HP Labs Safety Committee, participate in discussions and planning for safety programs at Labs, including necessary cleanups, staff training, safety testing, and incident review (including remedial action to prevent further incidents). Communicate with HP Labs staff about safety issues and incidents as required.
General
This is an individual contributor project manager role.
Manage service levels and escalations for services provided by Global Functions organizations. Work with the CREWS Delivery manager to ensure that HP Labs‰Ûª operational needs are being met.
Lead communications for key policy awareness and compliance within HP Labs.
Align business services and operations with HP policies and Global Functions services and act as primary communication link between HP Labs and Global Functions management.
Prepare and manage budgets and expenses for Global Technology Programs (GTP) driven programs.
Qualifications
Candidate Requirements
Bachelor‰Ûªs degree in engineering or equivalent experience
7+ years in facilities management, business operations, R&D and/or product development roles, including 3+ years managing services in an R&D environment
Willing to take ownership with proven track record in driving projects to closure efficiently
Experience in managing facilities/construction projects
Strong negotiation skills with superior program and project management skills
Ability to effectively organize information and develop strategic and actionable plans.
Experience in working with corporate support teams such as IT, CREWS, EHS, Legal, finance, procurement, and etc.
Able to handle ambiguity and complex environments
Location
Palo Alto CA
Job - Engineering
Primary Location - United States-California-Palo Alto
Schedule - Full-time
Shift - Day Job
Travel - No
Job Posting - Jun 8, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
3D printing R&D Electronics Engineer,"3D printing R&D Electronics Engineer-1487443
Description
Business context
The HP Barcelona site is the worldwide headquarter for HP's Graphic Arts Business. It hosts the businesses of HP Large Format Printing and the newly created HP 3D printing, having the responsibility for the Research and Development (R&D), Marketing and Operations for them. Join a creative and dynamic R&D team working on leading edge printing technology!
The selected candidate will be part of the 3D printing multi-disciplinary R&D team located in Barcelona but with strong collaborations with international locations. This is an excellent opportunity to define and invent the future of 3D printing technology working within HP and external partners worldwide.
Job Description
We are looking for an R&D Electronics Engineer used to design electronics PCBAs to implement our HP Jet Fusion 3D printers.
Key Responsibilities
Identify and compile 3D printing design requirements for his/her electronics subsystem
Select design alternatives based on analysis of requirements and specifications
Collaborate with system architects and other disciplines to define 3D printer electrical subsystem architecture
Own design, development and verification of 3D printer subsystem electronics
Collaborate and communicate with management, internal and outsourced development partners, regarding design status, project progress and issue resolution
Represent the electrical hardware team in different phases throughout the project lifecycle
Leads a project team of other electrical hardware engineers to develop solutions for moderately-complex products.
Document all the R&D designs and handover documentation to the production team
Qualifications
Required qualifications
Master‰Ûªs degree in Electrical / Electronics / Telecommunication engineering or equivalent.
4 years of verifiable experience in Digital or Analog Electronics circuit definition, design, manufacturing and testing
Experience with simulation tools: PSpice, Matlab, Simulink, PSIM
Cadence Allegro Design Entry schematics capture and PCB layout (or equivalent tool)
Experience leading electronics subsystem development
Microcontroller-based systems design including low level control algorithms definition
Software programming languages such as C/C++
Strong analytical decision making and problem solving skills
High level of initiative with an ability to plan and manage tasks autonomously
Ability to work collaboratively, both within and outside one‰Ûªs own group
Open minded to quickly adapt his/her strategy to changing environments with fuzzy specifications
Ability to effectively communicate product architectures, design proposals and negotiate options at management levels
Excellent written and verbal communication skills; mastery in English and local language
Desired qualifications
FPGA / GPU / DSP system design and/or programming
Power electronics circuit design (power supplies, motor drivers, ‰Û_)
High speed protocols such as PCI-express, DDR3, Ethernet, USB, SATA, eMMC
Hardware description languages such as Verilog or VHDL
Design for Regulatory compliance according to worldwide regulations (EMC, Safety, Stewardship‰Û_)
High volume manufacturing processes and design for manufacturing guidelines
Design for Functionality, Usability, Reliability, Performance and Supportability
HP offers to you
An interesting full-time job in the HP 3D printing R&D Centre in Barcelona, Spain
Opportunity to work in an international organization with colleagues coming from all over the world
Permanent Contract
Diverse internal growth and career opportunities
Salary customized to experience and education, plus rewards depending on yearly performance
An attractive package of benefits: flexible work schedule, private health insurance, life insurance, childcare provisions, lunch at reduced prices in the company restaurant, on-site sport facilities and activities, free daily snack, discount on HP products.
Job - Engineering
Primary Location - Spain-Spain-Sant Cugat del Valle
Schedule - Full-time
Shift - Day Job
Travel - No
Job Posting - Jun 8, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
Image Quality Lead for Large Format Printers,"Image Quality Lead for Large Format Printers-1497402
Description
Description
Define the internal print system architecture for new Large Format Printers: Get requirements from marketing, define the best print head configuration to meet speed and image quality requirements for the new Large Format Printer.
Integrate development plans with the Mechanical Engineering Team and with the Firmware and Software groups.
Link with the ink development teams to understand ink requirements and implement the necessary changes in the printer to get the best system performance (ink + printer).
Summarize technical status, report issues and action plans to the program manager and to the direct manager.
Qualifications
Education and Experience
Bachelor's or Master's degree in Computer Science, Information Systems, Electrical Engineering, or equivalent
Minimum 4-6 years experience
Knowledge and Skills
Expertise in multiple firmware design tools and languages.
Strong analytical and problem solving skills.
Designing firmware, including interaction and integration with hardware design
Firmware testing methodology, including writing and execution of test plans, debugging, and testing scripts and tools
Excellent written and verbal communication skills; mastery in English and local language. Ability to effectively communicate product architectures, design proposals and negotiate options at management
Job - Engineering
Primary Location - Spain-Spain-Sant Cugat del Valle
Schedule - Full-time
Shift - Day Job
Travel - Yes, 25 % of the Time
Job Posting - Jun 8, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
R&D Electronics Engineer,"R&D Electronics Engineer-1497652
Description
Business context
The Barcelona site hosts the HP Large Format Printing (LFP) Business and the newly created HP 3D Printing Business.
The LFP Business is responsible for the Research and Development, Marketing and Operations of the full range of HP Large Format Printers, including HP Designjet and HP Latex products. We want to incorporate an experienced electronics engineer to its R&D department.
Job Description
We are looking for a graduate in Electrical Engineering (Electronics), Telecommunications Engineering or similar discipline with a strong background in electronics design and verifiable experience in the design, development and validation of complex electronic circuits and systems.
Key duties and responsibilities
Main responsibilities will include the design, development and verification of electronic subsystems and PCAs for the large format printers developed in Barcelona. The candidate will be part of a multi-disciplinary development team located both in Barcelona and other international locations, working towards common and technically challenging objectives.
Specifically, responsibilities include:
åá Identify and compile applicable design requirements.
åá Select design alternatives based on analysis of specifications.
åá Collaborate with system architects and representatives of other disciplines in the definition of the electronics subsystem architecture.
åá Design, develop, debug, verify and document digital and/or electronics circuitry for large format printers.
åá Design and implement test plans as required to validate electronic designs.
åá Document the owned designs and handover documentation to the production team.
åá Collaborate and communicate with management, internal and outsourced development partners, regarding design status, project progress and issue resolution.
åá May act as a team or project leader for moderately-complex subsystems.
åá Research future trends on his/her area of responsibility.
Qualifications
Required Qualifications
åá Bachelor‰Ûªs/Master‰Ûªs or PhD degree in Electrical Engineering, Telecommunications Engineering or similar discipline.
åá Minimum of 4 years of verifiable experience in design, development and validation of complex circuits in at least two of the following disciplines: Digital, Analog, Power Electronics.
åá Cadence Allegro Design Entry schematics capture (or equivalent tool).
åá Experience with simulation tools: PSpice, Matlab, Simulink, PSIM
åá Basic programming skills (C and/or scripting languages).
åá Design for Functionality, Usability, Reliability, Performance and Supportability
åá Design for Electromagnetic Compatibility (EMC) compliance according to worldwide regulations.
åá Strong analytical decision making and problem solving skills.
åá High level of initiative with an ability to plan and manage tasks autonomously.
åá Excellent written and verbal communication skills; mastery in English and local language.
åá Ability to effectively communicate product architectures, design proposals and negotiate options at management levels.
åá Excellent teamwork and interpersonal skills. Ability to work collaboratively, both within and outside one‰Ûªs own group.
åá High level of initiative with an ability to plan and manage tasks autonomously
åá Open minded to quickly adapt his/her strategy to changing environments with fuzzy specifications.
Desired Qualifications
åá Experience leading electronics subsystem development
åá Experience in development through design outsourcing.
åá Familiar with high volume manufacturing processes and design for manufacturing guidelines.
åá Experience in design and development of high speed digital systems.
åá Knowledge of state-of-the-art technologies in computer busses, memory subsystems, high speed communication links, etc.
åá Knowledge of signal integrity and PCB analysis and simulation tools (HyperLynx, etc.).
Job - Engineering
Primary Location - Spain-Spain-Sant Cugat del Valle
Schedule - Full-time
Shift - Day Job
Travel - Yes, 25 % of the Time
Job Posting - Jun 8, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
HP Security Manager,"HP Security Manager-1499607
Description
HP is a proven leader in personal systems and printing, delivering innovations that empower people to create, interact, and inspire like never before. We leverage our strong financial position to extend our leadership in traditional markets and invest in exciting new technologies.
HP has an impressive portfolio and strong innovation pipeline across areas such as:
-blended reality technology - our unique Sprout by HP will change the way people do things
-3D printing
-multi-function printing
-Ink in the office
-tablets, phablets, notebooks
-mobile workstations
We‰Ûªre looking for visionaries who are ready to make an impact on the way the world works. At HP, the future‰Ûªs yours to create!
HP Security Manager (HPSM) is an award-winning tool you can use to streamline deployment & monitoring of security to your HP fleet and ensure you reduce your network security risks related to these endpoints. HP Security Manager is the industry‰Ûªs first policy-based print security compliance tool that helps you to secure your print infrastructure using several unique features that minimize the administrative overhead normally required to deploy & monitor security across a print fleet. HPSM Management is looking for a candidate with the following skill sets.
Job Responsibilities:
‰Û¢ The role is responsible for designing and implementing HP Security Manager Features according to a specifications
‰Û¢ Should be able to debug and address Internal Defects as well as Customer Escalations
‰Û¢ Follows the process and ensures that Program level quality metrics is met
‰Û¢ Should be able to present his technical thought process to the stakeholders
Qualifications
Are you a high-performer? We are looking for an individual with:
Overall Experience : 6 ‰ÛÒ 9 Years in Software industry
Developer Skills:
‰Û¢ The developer MUST be proficient and hands-on in nHibernate, SQL, .NET, C#, Web API, MVC and design experience with Web Services (REST, SOAP, etc ..).
‰Û¢ Knowledge on JavaScript, JQuery, HTML, HTML5, CSS, CSS3, Karma, Jasmine, Web Programming Skills in Angular JS, Bootstrap would be an added advantage.
‰Û¢ Excellent analytical/problem solving skills.
‰Û¢ Ability to work in a high pressure environment with dynamic priority shifts.
‰Û¢ The person should have excellent verbal and written communication skills.
‰Û¢ Self-motivated and Self Starter. Should be a team player.
Job - Engineering
Primary Location - India-Karnataka-Bangalore
Schedule - Full-time
Shift - Day Job
Travel - No
Job Posting - Jun 6, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
Software Designer,"Software Designer-1500099
Description
HP is a proven leader in personal systems and printing, delivering innovations that empower people to create, interact, and inspire like never before.
HP has an impressive portfolio and strong innovation pipeline across areas such as:
‰Û¢ blended reality technology - our unique Sprout by HP will change the way people do things
‰Û¢ 3D printing
‰Û¢ multi-function printing
‰Û¢ Ink in the office
‰Û¢ tablets, phablets, notebooks
‰Û¢ mobile workstations
We‰Ûªre looking for visionaries who are ready to make an impact on the way the world works. At HP, the future‰Ûªs yours to create!
If you are Software Designer, you will have a chance to
‰Û¢ Designs limited enhancements, updates, and programming changes for portions and subsystems of end-user applications software running on local, networked, and Internet-based platforms.
‰Û¢ Analyzes design and determines coding, programming, and integration activities required based on specific objectives and established project guidelines.
‰Û¢ Executes and writes portions of testing plans, protocols, and documentation for assigned portion of application; identifies and debugs issues with code and suggests changes or improvements.
‰Û¢ Participates as a member of project team of other software applications engineers and internal and outsourced development partners to develop reliable, cost effective and high quality solutions for assigned applications portion or subsystem.
‰Û¢ Collaborates and communicates with internal and outsourced development partners regarding software applications design status, project progress, and issue resolution.
Qualifications
Are you a high-performer? We are looking for an individual with:
‰Û¢ Bachelor's or Master's degree in Computer Science, Information Systems, or equivalent
‰Û¢ Minimum 0-2 years experience
To be successful you should be:
‰Û¢ Experience or understanding of software applications design tools and languages.
‰Û¢ Good analytical and problem solving skills.
‰Û¢ Understanding of design for software applications running on multiple platform types
‰Û¢ Understanding of basic testing, coding, and debugging procedures
‰Û¢ Good written and verbal communication skills; mastery in English and local language.
Job - Engineering
Primary Location - China-Shanghai-Shanghai
Schedule - Full-time
Shift - Day Job
Travel - Yes, 25 % of the Time
Job Posting - Jun 6, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
Physicist,"Physicist-1497036
Description
Description
The job family spans across multiple engineering disciplines. Work consists of designing, developing, analyzing, troubleshooting and debugging systems, software and solutions for research and/or research development of product, services, and solutions for the company's portfolio. Requires a broad knowledge and application of engineering disciplines, methodologies and tools.
Responsibilities
Leads multiple project teams of other engineers and internal and outsourced development partners responsible for all stages of development across multiple engineering disciplines for complex products, platforms, systems, software, and technology solutions.
Manages and expands relationships with internal and outsourced development partners on engineering design and development.
Reviews and evaluates designs and project activities for compliance with technology and development guidelines and standards; provides tangible feedback to improve product quality.
Provides domain-specific expertise and overall engineering leadership and perspective to cross-organization projects, programs, and activities
Drives innovation and integration of new technologies into projects and activities in the engineering design organization.
Provides guidance and mentoring to less-experienced staff members
Qualifications
Education and Experience
Bachelor's or Master's degree in Mechanical, Electrical, or other Engineering, Computer Science, or equivalent
Minimum 6-10 years experience
Knowledge and Skills
Using and evaluating appropriate engineering design tools and software packages to design components and solutions.
Excellent analytical and problem solving skills.
Conducting reviews of material specifications and hardware, software, and electrical component design
Evaluating forms of empirical analysis, modeling and testing methodologies to validate product designs and specifications
Excellent written and verbal communication skills; mastery in English and local language. Ability to effectively communicate product architectures, design proposals and negotiate options at senior management levels.
Job - Engineering
Primary Location - Israel-Israel-Rehovot
Schedule - Full-time
Shift - Day Job
Travel - No
Job Posting - Jun 5, 2016
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
Negotiation OEM Guidance Program Manager,"Negotiation OEM Guidance Program Manager-1498777
Description
Responsibilities Summary:
The Negotiation / OEM Guidance Program Manager aligns HP‰Ûªs hardware OEM costs with internal product development teams, finance, and LES senior management. Represent external Partner viewpoint and position within HP. Coordinate HP / External Partner alignment forums.
Responsibilities
åá Lead LES HW OEM cost negotiation strategy
åá Ensure final negotiated OEM costs meet cost projections
åá Drive detailed OEM cost estimates with program teams
åá Coordinate quarterly OEM cost guidance reviews to support HP budgeting process.
åá Support OEM price negotiations with LaserJet external partner
åá Collect necessary agreement documents for audit purposes
åá Analyze hardware OEM cost data, be the resident LES expert of OEM cost agreements
Knowledge and Skills
åá A strong understanding of HP‰Ûªs LaserJet product development model
åá Work across all functional areas, strong teamwork and collaboration skills. Ability to influence without authority.
åá Ability to multitask
åá Detail oriented
åá Proven ability to work cross culturally
åá Strong presentation skills to multiple layers of management
åá Excel and PowerPoint expertise
Qualifications
Education and Experience Required
åá BA or BS in Marketing, Engineering, Math, or related field; MBA preferred
åá 10+ years experience
åá Experience presenting and interacting with upper management presentations
Job - Engineering
Primary Location - United States-Idaho-Boise
Schedule - Full-time
Shift - Day Job
Travel - Yes, 25 % of the Time
Job Posting - Jun 3, 2016
HP will comply with all applicable laws related to the use of arrest and conviction records, including the San Francisco Fair Chance Ordinance and similar laws and will consider for employment qualified applicants with criminal histories.
EEO Tagline HP Inc. is EEO F/M/Protected Veteran/ Individual with Disabilities"
