title,requirement
"Applications Analyst, 4-Asset and Configuration Management Solutions Engineer","SHIS-1610963 Applications Analyst, 4-Asset and Configuration Management Solutions Engineer Description Develops and leads integrated solutions for application related technical and business issues. Provides strategic direction on projects and problems. Leads matrixed teams/projects with substantial resource requirements, risk and/or complexity. Performs critical and highly complex system analysis, design, development, documentation, and configuration. Provides standardization direction for the product aligning the application version and workflow with current standards. Qualifications Configuration Manager, CMBD Specialist, Asset Management Expert, ITIL Certified Preferred CMDB Tools and Technologies â€¢ Extensive knowledge and demonstrated expertise administrating CMBD tools and technologies, including agentless discovery and dependency mapping tools and technologies ITSM Policies and Procedures â€¢ Extensive knowledge of, and the ability to utilize, a variety of administrative skill sets and technical knowledge related to successful IT Service Management Change Management â€¢ Working experience with Change Management, with demonstrated ability to effectively control and manage changes in the production environment and in the technology-based assets of the organization Configuration Management â€¢ Extensive experience managing the processes, tools and technologies for managing hardware, software, network, storage, telephony, and other CI classes. In-depth experience of healthcare related applications as typically acquired in 9+ years. Demonstrated technical and business experience. Demonstrated increasingly responsible professional growth. Experience in consulting with vendors, clients and management. Strong problem and issue resolution experience. Expert at specifying user requirements. In-depth knowledge of industry standards to support business requirements. Knowledge of health care operations and structure, general requirements in an integrated delivery system, and use of information system applications in the practicing health care environment. In-depth knowledge of life cycle of application environments. Mastery of assigned application(s) and broad understanding of integrated systems. Thorough understanding of hospital inpatient, clinic outpatient operations, and/or financial software along with understanding the technical environment of product lines for which they are responsible. Leadership skills. Ability to be involved in multiple projects at the same time. Excellent organization skills; ability to prioritize multiple activities and objectives in a rapidly changing environment, and deliver quality service. Work closely with health care application users, vendors, and technical professionals. Committed to providing exceptional customer service and responding to user needs in a prompt, courteous manner. Project management skills. Strong analytical and critical thinking skills. Exceptional written, verbal and presentation skills with the ability to communicate complex technical issues in terms clearly understood by technical and non-technical audiences. Strong skills in word processing, spreadsheet and presentation computer programs, preferably Microsoft. Able to influence others without direct lines of authority. Strong collaboration and consulting skills. Self motivated, self-directed and independent thinking as well as an effective team player. Ability to take the most highly complex problems, requirements, or strategies; research solutions and take from concept to implementation for desired outcomes. Primary Location: California-Greater Sacramento Area-Mather Organization: Sutter Health Information Services Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, marital status, sexual orientation, registered domestic partner status, sex, gender, gender identity, or expression, ancestry, national origin, age, medical condition, physical or mental disability, military or protected veteran status, political affiliation, pregnancy, childbirth or related medical condition, genetic information or any other characteristic made unlawful by local, state, or federal law, ordinance or regulation. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state, and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
Media Support Technician 2,"SHIS-1611044 Media Support Technician 2 Description Overall understanding of audio/visual infrastructure and voice and data applications and ability to troubleshoot, manage and coordinate projects while simultaneously identifying, analyzing, and documenting problem resolutions. Provides audio/visual support and responds to work requests and service calls to assist with installations, changes, moves, and operational support for meetings, symposiums, and any other productions/events requiring audio/visual equipment including provide guidance and support for all video conferencing systems. Qualifications Experience with installation, setup and troubleshooting of audio, video, video project and A/V control systems as typically acquired in 3 to 5 years. Good organization skills and ability to prioritize multiple projects and objectives in a rapidly changing environment. Work independently and as part of a team. Strong written and verbal communication skills. Communicate with customers and coordinate installation teams. Handle multiple complex projects simultaneously while interacting with a variety of technical personnel and departments. Strong technical understanding of audio/visual infrastructure and voice and data applications and ability to troubleshoot, manage, and coordinate projects simultaneously. Primary Location: California-Greater Sacramento Area-Mather Organization: Sutter Health Information Services Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Non-Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, marital status, sexual orientation, registered domestic partner status, sex, gender, gender identity, or expression, ancestry, national origin, age, medical condition, physical or mental disability, military or protected veteran status, political affiliation, pregnancy, childbirth or related medical condition, genetic information or any other characteristic made unlawful by local, state, or federal law, ordinance or regulation. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state, and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
Application Analyst 2-Revenue Cycle HIM,"SHIS-1610659 Application Analyst 2-Revenue Cycle HIM Description Provides application and technical support for the product line in addition to providing triage and troubleshooting to the product customers. Monitors the systems for data quality, efficiency, operation, and data integrity and appropriately escalates issues/problems. Provides system analysis, design, development, documentation, and configuration as well as testing and training of the product. Provides standardization direction for the product aligning the application version and workflow with current standards. Qualifications Experience in healthcare applications as typically acquired in 3 to 5 years. Demonstrated technical and/or business experience. Demonstrated increasingly responsible professional growth. Software implementation experience using diversified product lines of information systems is preferred. Strong problem and issue resolution experience. Proficient at specifying user requirements. Demonstrated knowledge of industry standards to support business requirements. Knowledge of health care operations and structure, general requirements in an integrated delivery system, and use of information system applications in the practicing health care environment is desired. Knowledge of application environments including production, test and interfaces is preferred. Broad knowledge of multiple and integrated systems. Thorough understanding of hospital inpatient, clinic outpatient operations, and/or financial software along with understanding the technical environment of product lines for which they are responsible. Good organization skills; ability to prioritize multiple activities and objectives in a rapidly changing environment, and deliver quality service. Work closely with health care application users, vendors, and technical professionals. Committed to providing exceptional customer service and responding to user needs in a prompt, courteous manner. Project management skills desired. Strong analytical and critical thinking skills. Strong written, verbal and presentation skills with the ability to communicate complex technical issues in terms clearly understood by technical and non-technical audiences. Good knowledge of word processing, spreadsheet and presentation computer programs, preferably Microsoft. Collaboration and consulting skills are desired. Self motivated, self-directed with limited guidance and independent thinking as well as an effective team player. Associateâ€™s degree or equivalent combination of education and relevant work experience required. Primary Location: California-Greater Sacramento Area-Mather Organization: Sutter Health Information Services Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Non-Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, marital status, sexual orientation, registered domestic partner status, sex, gender, gender identity, or expression, ancestry, national origin, age, medical condition, physical or mental disability, military or protected veteran status, political affiliation, pregnancy, childbirth or related medical condition, genetic information or any other characteristic made unlawful by local, state, or federal law, ordinance or regulation. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state, and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
"Network Engineer, 3","SHIS-1612282 Network Engineer, 3 Description Designs and validates network solutions to meet business requirements by configuring and testing network infrastructure hardware. Interfaces with Network Architecture and Engineering to provide requirements for network engineering, implementation, and operations. Troubleshoots complex heterogeneous networks and works with multiple teams to identify bottlenecks and other network configuration issues. Communicates effectively and continually seeks opportunities to increase internal customer satisfaction and deepen customer relationships. Qualifications Advanced experience and knowledge in the following disciplines: Relevant work experience as typically acquired in 6 to 8 years. Network infrastructure to include converged IP networks, WLAN, WAN/MAN, LAN, VPN/Firewall. TCP/IP and OSI model. Routing protocol â€“ EiGRP, OSPF, BGP. FR/ATM, PPP, HDLC, MLPPP and VLAN. DS3/T3, DS1/T1, FAST E, Gig E, 10 Gig E. MPLS experience desired. IEEE, TIA/EIA Standards desired. Excellent customer service skills. Strong written and verbal communication skills. Handle multiple complex projects. Act as an advisor or mentor to junior colleagues. Work independently with minimal guidance. Effectively communicate difficult concepts and negotiate with others in a team environment. Primary Location: California-Greater Sacramento Area-Mather Organization: Sutter Health Information Services Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Non-Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, marital status, sexual orientation, registered domestic partner status, sex, gender, gender identity, or expression, ancestry, national origin, age, medical condition, physical or mental disability, military or protected veteran status, political affiliation, pregnancy, childbirth or related medical condition, genetic information or any other characteristic made unlawful by local, state, or federal law, ordinance or regulation. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state, and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
Outcomes Analyst III,"PAMF-1611766 Outcomes Analyst III Description Job Summary: The Outcomes Analyst III reports to the Director of Quality and Patient Safety and is responsible for providing data query, analysis and programming expertise to drive improvement activities, ensuring that data are accurate, meaningful, and easily interpreted, and accessible to end users. This position supports quality initiatives and analysis projects that drive the strategic priorities of the Palo Alto Medical Foundation through oversight of clinical, process, and business data collection to meet program analysis and reporting requirements as defined. This position will liaise across various departments across PAMF/Sutter including: Primary Care Departments, Specialty Departments, IT, Epic, PAMF Pharmacy, and PAMFRI. Responsibilities: Working collaboratively with key stakeholders, design and conduct performance improvement and outcomes studies, collect data, create reports that are end user focused and provide analysis for quality and process improvement initiatives, improvement teams, the Quality and Patient Safety Department and other departments or committees as needed throughout PAMF. This includes the use of process control charts, trend analyses, process flowcharts, time studies and cost analyses and other methods of statistical analysis. Build and maintain efficient, relevant, and value added data retrieval and reporting processes and programs. Manipulates data appropriately to create datasets and reports used to measure, monitor and manage quality of care, service, compliance and quality improvement initiatives. Validates and ensures data and report integrity. Maintains appropriate and current documentation of queries, reports and analyses. Provides technical consultation on complex projects and functions as expert in data retrieval and reporting to users, analytical team, and management. Design and develop front-end presentation tools such as charts, tables, and dashboards to present various data inquiries to non technical audiences and possess ability to interpret and answer questions from a diverse group of people with various technical and clinical backgrounds. Provide and maintain expertise in Epic/Clarity, Misys, SQL data query, Business Objects/SAP, Midas+ Statit, computer programming, statistics, statistical process control analysis, functional outcomes, PDSA, lean methodology, quality analysis and statistical analysis. Follows the commitment to excellence and treats patients, families, visitors and each other with courtesy, dignity, respect and professionalism. Qualifications Required: Bachelorâ€™s Degree in health sciences, information systems, computer science, business, biostatistics or a related field,or equivalent experience required. 5 years of progressive experience in the medical outcomes/decision support analysis Minimum of 3 years of SQL Enterprise Server, evidence of data query and manipulation required. Experience in all or most of the following areas is desired: utilizing database tools for research and analysis; building and maintaining clinical metrics/data models; using statistical techniques to provide information solutions; utilizing decision support tools in a healthcare environment. Minimum of 5 years of experience in healthcare outcomes/IT field required. Expertise in SQL query and data manipulation/transformation, and knowledge of reporting tools required, as well as experience developing reports and queries. Primary Location: California-Bay Area-Mountain View Organization: Palo Alto Medical Foundation Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Weekend Requirements: None Shift Start Time: Varied Shift End Time: Varied Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, protected veteran status, or disability status. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
Full Stack Web Developer - Innovation Center - Mountain View,"PAMF-1600819 Full Stack Web Developer - Innovation Center - Mountain View Description Description About the Palo Alto Medical Foundation Innovation Center The Druker Center for Health Systems Innovation (IC) is the innovation arm of the Palo Alto Medical Foundation (PAMF), an affiliate of Sutter Health. Its mission is to invent, catalyze and deploy breakthrough innovations as a partner in advancing the health and wellbeing of communities. Established in 2010, we apply human-centered design and leverage technology to create scalable solutions that address the pressing health challenges of our time. PAMF is a multi-specialty healthcare provider in the San Francisco Bay Area, caring for patients primarily in an outpatient setting in San Mateo, Santa Clara, Santa Cruz and Alameda Counties. PAMF is an affiliate of Sutter Health, a family of doctors and hospitals serving more than 100 communities across Northern California. Job Summary: A full stack engineer on our Innovation Center team will work collaboratively to design and develop innovative web applications that improve the health of populations, integrating community health with a new level of personalized clinical care. This is an opportunity to work for social good and make a contribution to programs that raise the health status of the communities we live in. Sutter Health-Palo Alto Medical Foundation has a long-standing reputation for providing best-in-class patient care and demonstrated leadership in healthcare innovation. The Innovation Center is seeking an experienced full-stack developer to support development and scaling of our linkAgesTM (http//www.linkages.org) suite of web applications and other Innovation Center products as we deploy throughout Sutter Healthâ€™s northern California footprint and nationwide to other health systems. You will help expand linkAges web and mobile presence, build for scale on deployed applications, prototype new ones, and further our existing EMR and PHR integration. You will work with a diverse team that includes developers (both internal and external), data scientists, ethnographers, designers and product managers to create useful and elegant solutions. Be part of a team that is transforming healthcare. This is a unique opportunity to: Join a true innovation organization: Work with a multidisciplinary team on disruptive solutions that bridge many sectors: medicine, community health, technology, non-profit. Out-of-the-box thinking is not only encouraged, itâ€™s a must. Be a healthcare entrepreneur with impact: Have a seat at the table. Your work and ideas will be pivotal to creating scalable and sustainable solutions that truly impact patient experience. Work for social good: Weâ€™re building programs designed to raise the quality of life and health status of our communities. Know that your contributions can change the lives of vulnerable populations. Be a part of building community. You will thrive in this role if you are: Equally expert with frontend (HTML5, CSS3, JavaScript) , backend (PHP, WordPress, Google App Engine, mySQL), and web-based application integration (REST, WSDL, SOAP) technologies. Youâ€™re not necessarily deep on systems, but you could stand up some servers if called upon. Mission driven and want to work on products that you can feel passionate about that solve an important problem. You love bringing new ideas to the table, and you can communicate them equally well independent of how technical a team member may be. You understand the customer well enough that you can push back when a PM is making the wrong ask. An enthusiastic multi-tasker who loves to have multiple projects brewing. You enjoy being in the trenches writing code and are just as zealous about shipping your product on time. Excited about coding in your spare time on pet projects, contributing to Open Source projects, and keeping up on the latest and greatest in your field Responsibilities Collaborate with teams to build innovative scalable web applications using modern open source technologies Develop innovative product approaches to solving business problems with technical solutions Develop technical requirements and design for new enterprise scale web applications Collaborate with and in some cases manage internal and external teams on build of new web applications Document new work technical specifications Independently develop strategy for integrations with Epic and MyChart and manage implementation Support further development of existing web applications Interface with diverse teams and stakeholders to assess product evolution needs and develop strategies and functional requirements Technical design and build of new features to enhance existing applications Collaborate effectively and in some cases manage internal and external teams on new feature developments Minor work on maintenance and bug fixing Design and develop new web application prototypes Collaborate with broader team on concept and design of innovative prototypes Drive technical product strategy and develop innovative solutions that comprehend business objectives and complexities of diverse user stakeholders Contribute to development of technical requirements and specifications Build quick iterative functional prototypes Project management of self and external developers Project manage external developer teams and ensure tight coordination between internal and external teams Independently develop and prioritize critical path tasks Strong communication skills Other duties as assigned by manager Present on work products at team meetings and externally Lead collaboration meetings to drive solutioning related to owned workstreams Qualifications REQUIRED: Bachelors EE/CE/CS or equivalent education/experience Required Experience 5+ years developing scalable web applications, demonstrated project leadership experience Expert in front-end web technologies (HTML, JavaScript, CSS, etc) Equally expert in PHP, Google App Engine, Wordpress Proficient with data driven applications and database design and queries (MySQL) Experience with using API and web services Experience with test driven development and agile processes Strong oral/written communication and project management skills Additional Preferred Experience Experience in Epic Cache code development Epic certified in Ambulatory and MyChart Experience with OpenID Primary Location: California-Bay Area-Mountain View Organization: Palo Alto Medical Foundation Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Shift Start Time: Varied Shift End Time: Varied Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, protected veteran status, or disability status. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
Senior Software Architect - Innovation Center - Mountain View,"PAMF-1600774 Senior Software Architect - Innovation Center - Mountain View Description Description About the Palo Alto Medical Foundation Innovation Center The Druker Center for Health Systems Innovation (http://innovation.pamf.org/) (IC) is the innovation arm of the Palo Alto Medical Foundation (PAMF), an affiliate of Sutter Health. Its mission is to invent, catalyze and deploy breakthrough innovations as a partner in advancing the health and wellbeing of communities. Established in 2010, we apply human-centered design and leverage technology to create scalable solutions that address the pressing health challenges of our time. PAMF is a multi-specialty healthcare provider in the San Francisco Bay Area, caring for patients primarily in an outpatient setting in San Mateo, Santa Clara, Santa Cruz and Alameda Counties. PAMF is an affiliate of Sutter Health, a family of doctors and hospitals serving more than 100 communities across Northern California. Job Summary The Senior Software Architect on our Innovation Center team will lead design and development of innovative web applications that improve the health of populations, integrating community health with a new level of personalized clinical care. This is an opportunity to work for social good and make a contribution to programs that raise the health status of the communities we live in. Sutter Health-Palo Alto Medical Foundation has a long-standing reputation for providing best-in-class patient care and demonstrated leadership in healthcare innovation. The Innovation Center is seeking a Senior Software Architect to lead development and scaling of our linkAgesTM (http//www.linkages.org) suite of web applications and other Innovation Center products as we deploy throughout Sutter Healthâ€™s northern California footprint and nationwide to other health systems. This includes integration with our electronic medical record (EMR) and personal health record (PHR) systems. Our ultimate goal is to understand and address social determinants and social well-being in our patient population, seamlessly integrated into the care we provide. You will design and manage the rapid prototyping and build of new applications, build for scale and cross-platform accessibility on deployed applications, and further our existing EMR and PHR integration. You will work with a diverse team that includes business leaders, developers (both internal and external), data scientists, ethnographers, designers, and product managers to create useful and elegant solutions. Be part of a team that is transforming healthcare. This is a unique opportunity to: Join a true innovation organization: Work with a multidisciplinary team on disruptive solutions that bridge many sectors: medicine, community health, technology, non-profit. Out-of-the-box thinking is not only encouraged, itâ€™s a must. Be a healthcare entrepreneur with impact: Have a seat at the table. Your leadership and work will be pivotal to creating scalable and sustainable solutions that truly impact patient experience. Work for social good: Weâ€™re building programs designed to raise the quality of life and health status of our communities. Know that your contributions can change the lives of vulnerable populations. Be a part of building community. Responsibilities Technical Strategic Planning and Leadership Lead development of technical strategy, long term roadmap, implementation plan, and detailed deliverables for all IC technical platforms Responsible for end to end current and future state architecture for all IC technical platforms Integrate input and complex viewpoints from business leaders, team members, external partners and other key stakeholders to develop solutions that translate business objectives to technical strategies Design IC technical platform infrastructure to account for both quick prototypes and enterprise capability to support scale and sustainability Technical Platform Implementation Leadership Drive development of quick iterative functional prototypes that move understanding of product requirements forward Lead development and deployment of enterprise scale IC technical platforms and applications Design and lead integrations with 3rd party applications as needed (e.g., Epic) Maintain a deep understanding of prevailing technology, applications, industry best practices, business processes and architectural patterns and ensure consistency with IC technical platforms Ensure knowledge transfer, training, and appropriate documentation as products transition from prototype to enterprise to general operations Team Management Responsible for leading teams to execute on technical strategy, roadmap, and implementation plan Provide technical guidance and mentoring to direct reports Communicate with other team members to ensure alignment with broader business goals, seek input, and ensure other team membersâ€™ clear understanding of IC technical platforms External Partner and Vendor Management When needed to meet technical strategy, lead research and identification of external partners and vendors, develop and negotiate contract terms Manage relationships with external partners and vendors to ensure alignment and delivery of work product Design integrations with external partner/ vendor applications and manage teams to implement Communication and Influence with Senior Leadership Communicate with senior leadership and all relevant stakeholders to ensure alignment around technical strategy and ensure that technical strategy consistently meets business objectives Lead collaboration meetings to drive solutioning related to technical strategy Qualifications Required: Bachelors EE/CE/CS or equivalent education/experience. Required Experience 10+ years as a software architect: demonstrated leadership and applied expertise in enterprise scale web applications programming, databases, and networking connectivity Experience in all aspects of software product lifecycle, from concept to fast prototype, design, build, deployment, and support. Ability to translate business strategy into technical vision and strategy through prototype creation, refinement and enterprise scale implementation Deep expertise in Epic EHR Ambulatory and MyChart Experience in translating needs of business partner/clients to application design using industry standard logical and physical modeling (e.g., E-R diagrams) Track record of leading and mentoring high performing teams in a fast paced environment Demonstrated ability in consulting with vendors, clients, and management in order to gather functional requirements as input into application architecture design, prototype, and development efforts. Skilled at identifying appropriate external partners and vendors, negotiating contract terms, and collaborating to achieve timely deliverables General knowledge of a variety of IS disciplines/technologies to include: Databases, Network Servers, PCs, and Systems Engineering Knowledge of leading and emerging software products, technologies and products Additional Preferred Experience Health care work experience Epic certified in Ambulatory and MyChart Experience in Epic Cache code development Experience with OpenID Familiarity with Human Centered Design processes Ability to communicate complex technical issues in terms clearly understood by technical and non-technical audiences Primary Location: California-Bay Area-Mountain View Organization: Palo Alto Medical Foundation Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Shift Start Time: Varied Shift End Time: Varied Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, protected veteran status, or disability status. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
"Data Warehouse Analyst, 3","SHIS-1611571 Data Warehouse Analyst, 3 Description Leads the collection of system/business requirements and the documentation of business and technical data dictionaries/metadata and specifications in support of complex strategic Enterprise Data Warehouse (EDW) solutions, including critical strategic assignments. Prepares documentation for developers to build EDW solutions. Qualifications Relevant work experience as typically acquired in 6 to 8 years. Healthcare experience is highly desired. Deep expertise of presentations, word processing and spreadsheet applications, preferably Microsoft. In-depth working experience with data modeling tools and EDW design concepts. Expert experience leading and writing technical specifications. Ability to facilitate meetings and lead group discussions for complex projects. Experience making independent decisions related to packaging data for Business Intelligence applications. Deep understanding of database and data warehouse design concepts. Expert SQL skills. Advanced written, verbal and presentation skills. Ability to develop and deliver training. Expert analytical skills. Good organization, prioritization and time-management skills. Strong interpersonal skills with vendors, co-workers and users. Ability to work independently and as a team member on multiple project teams. Ability to multi-task and provide contributions to all levels of the organization. Primary Location: California-Greater Sacramento Area-Mather Organization: Sutter Health Information Services Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Non-Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, marital status, sexual orientation, registered domestic partner status, sex, gender, gender identity, or expression, ancestry, national origin, age, medical condition, physical or mental disability, military or protected veteran status, political affiliation, pregnancy, childbirth or related medical condition, genetic information or any other characteristic made unlawful by local, state, or federal law, ordinance or regulation. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state, and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
"Data Warehouse Developer, 2","SHIS-1611346 Data Warehouse Developer, 2 Description Participates and guides in the development of Enterprise Data Warehouse (EDW) solutions, developing data acquisition, standardization and aggregation solutions for the delivery of metrics, key performance indicators (KPI), dashboards and analytics. Qualifications Relevant work experience as typically acquired 3 to 5 years. Healthcare experience is desired. Expert with presentations, word processing and spreadsheet applications, preferably Microsoft. Experience working with Data Warehouse methodologies. Experience with ETL and programming language. Advance experience with data visualization concepts. Understanding of metrics, measures and KPIs. Expert SQL skills. Strong written, verbal and presentation skills. Advanced analytical skills. Good organization, prioritization and time-management skills. Strong interpersonal skills with vendors, co-workers and users. Ability to work independently and team member of multiple project teams. Primary Location: California-Greater Sacramento Area-Mather Organization: Sutter Health Information Services Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Non-Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, marital status, sexual orientation, registered domestic partner status, sex, gender, gender identity, or expression, ancestry, national origin, age, medical condition, physical or mental disability, military or protected veteran status, political affiliation, pregnancy, childbirth or related medical condition, genetic information or any other characteristic made unlawful by local, state, or federal law, ordinance or regulation. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state, and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
"Data Warehouse Developer, 3","SHIS-1611345 Data Warehouse Developer, 3 Description Leads the development of Enterprise Data Warehouse (EDW) solutions, developing data acquisition, standardization and aggregation solutions for the delivery of metrics, key performance indicators (KPI), dashboards and analytics. Qualifications Relevant work experience as typically acquired in 6 to 8 years. Healthcare experience is desired. Expert with presentations, word processing and spreadsheet applications, preferably Microsoft. Advance experience working with Data Warehouse methodologies. Expert experience with ETL and programming language. Expert experience with data visualization concepts. Advance understanding of metrics, measures and KPIs. Expert SQL skills. Strong written, verbal and presentation skills. Advanced analytical skills. Good organization, prioritization and time-management skills. Strong interpersonal skills with vendors, co-workers and users. Ability to work independently and as a team member of multiple project teams. Primary Location: California-Greater Sacramento Area-Mather Organization: Sutter Health Information Services Employee Status: Regular Accepted Applications: All Candidate Applications Accepted Benefits: Yes Position Status: Non-Exempt Union: No Job Shift: Day Shift Hours- 8 Hour Shift Days of the Week Scheduled: Monday-Friday Schedule: Full Time Hours Per 2wk Pay Period: 80 All qualified applicants will receive consideration for employment without regard to race, color, creed, religion, marital status, sexual orientation, registered domestic partner status, sex, gender, gender identity, or expression, ancestry, national origin, age, medical condition, physical or mental disability, military or protected veteran status, political affiliation, pregnancy, childbirth or related medical condition, genetic information or any other characteristic made unlawful by local, state, or federal law, ordinance or regulation. External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with Federal, state, and local laws, including but not limited to the San Francisco Fair Chance Ordinance."
