title,requirement
Senior Customer Centric Design Researcher (Direct Channels),"Our Team Direct Channels Support sits within RBS, and we see ourselves as more than a Bank, more than a place to work and more than just a provider of services and products. We are a team that supports over 3,500 people, looking after over 240,000 customer contacts each week through multiple channels. The Strategy and Design team is responsible for leading the development of the strategic agenda for the Direct Channels business, encompassing customer research and insights, technology design and planning the businesses strategic roadmap. Within Strategy and Design, the Customer Research and Insights team deliver insights on customer demographics, satisfaction drivers, breakpoints and key success factors to inform the development of strategies and support effective decision making. This team also delivers insights to drive improvement of the agent user experience. About the Opportunity The Strategy and Design team is a key function for Direct Channels (DC). As a senior researcher within the research and insights team, the role is expected to advocate for improved customer and user experiences. In particular: Identify and explore areas for improvement and enhancement to customer and user experience Adopt User Centred Design principles and methodologies Generating and deliver insights and recommendations Support all stages in the project delivery lifecycle from inception through to delivery and post-delivery activities Develop an empathic understanding of CommBank customers through a variety of qualitative, generative (and a few quantitative) research and synthesis techniques. Plan and execute research activities that align with our business goals and current projects, uncover customer needs and deliver customer and user insights to inform DC strategy and transformation initiatives that result in actionable recommendations. Generate creative ideas from hypotheses and opportunities, tied to user needs, behaviours, desires, and motivations. Explore creative solutions and innovate in a consistent manner, while adhering to usability best practices. What does success look like? Strong experience in customer centred design research Passion to deliver world class customer insights and demonstrate the ability to deliver customer satisfaction improvement strategies Strong conceptual design and prototyping skills Demonstrated ability in customer interview techniques, survey structure and creation, design thinking capability Demonstrated ability to explore creative solutions and take ideas from hypothesis to final concept Demonstrated experience in stakeholder presentations including strong verbal and written communication Technical experience across UXD methodologies, multi-variant testing, usability testing methodology. Education equivalent to a BS in digital marketing, human/computer interaction, library/information science, web development, computer science, graphic arts/digital design, psychology, business, or other equivalent discipline. What's in it for you? This role will give you the opportunity to understand the Retail Bank's Direct Channels businesses from a unique perspective. It will provide fantastic insight and potential exposure into a number of other areas and roles within the RBS community including Enterprise Services, Risk and Analytics, Product, Channel Development, etc. When you live the values and demonstrate the people capabilities, CommBank can offer great opportunities. Whether you want to move across the organisation or up into a leadership role, the way that you live the values and demonstrate the people capabilities is key. Use the capabilities required for this role as a guide to the critical skills and behaviours you need for your next move. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Advertised: 08 Jun 2016 Aus. Eastern Standard Time Applications close: 26 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
"Analyst, Corporate Banking, Sydney CBD","Analyst â€“ Corporate Banking Sydney CBD ABOUT THE BUSINESS: Corporate Financial Services (CFS) is part of the Business and Private Banking (B&PB) business unit of the Commonwealth Bank. The CFS team serves over 10,000 clients in the medium to large business segment, typically with complex financial needs and turnover >$10m. The division is well placed to provide medium and large companies with access to a wide range of financial services with approximately 750 professionals in approx. 35 locations across Australia. ABOUT THE ROLE: This is a pivotal role, and superb opportunity for an Analyst to join our high performing Corporate Banking team in the Sydney CBD. This is a great opportunity to develop and continue to grow your career with a highly professional, collaborative and respected team, while working on Corporate Banking deals/Corporate Banking clients. This Corporate Banking portfolio will be focusing on clients who are seeking to borrow $20m-$150m. DUTIES: Your responsibilities will include: researching, analysing and developing a comprehensive database of client/industry specific information, ideas and solutions; completing financial modelling and analysis relating to Corporate Banking clients; and assessing the risks/opportunities on new lending, as well as assessing the risks associated with increases in client credit. SKILLS/EXPERIENCE: To be successful in this role, you will have: previous experience in an analyst role, with a strong demonstrated commercial acumen; highly developed financial analysis and modelling skills; previous experience writing and analysing credit transactions, as well as completing annual reviews and reporting, ideally within Commercial and/or Corporate Banking; the ability to quickly grasp complex transactions, and ideally have previous 'new to bank' transactional and credit risk experience; risk management knowledge, and previous experience in considering business and market risk; strong verbal and written communication, along with excellent planning and organisation skills; the ability to work effectively both autonomously and within a team environment; a strong work ethic, attention to detail and sound relationship management skills; and a Business / Commerce or related degree would be an advantage. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. We value you and won't leave you hanging. Our advertising closes 19 June, but expect to hear from us within a week of the closing date. Best of luck! Have a question about your application, our process or what happens next? Click here for some of the most commonly asked questions about applying for a role at CommBank. Advertised: 08 Jun 2016 Aus. Eastern Standard Time Applications close: 19 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
"Senior Data Analyst, Portfolio Insights and Analytics, 6 Month Contract, Sydney CBD","Senior Data Analyst, Portfolio Insights and Analytics 6 Month Contract Sydney At CommBank, we never lose sight of the role we play in other people's financial wellbeing. Our focus is to help people and businesses move forward, to progress. To make the right financial decisions and achieve their dreams, targets and aspirations. Each of us globally is dedicated to offering outstanding service, excellent advice and intuitive solutions to help our customers manage their finances in the ways they want to. Regardless of where you work within our organisation, your initiative, talent, ideas and energy all contribute to the impact that we can make with our work. Together we can achieve great things. Your Business: Institutional Banking and Markets (IB&M) is responsible for managing the Group's relationships with major corporate and government clients and institutional investors, and provides a full range of capital raising, transactional and risk management products and services. The division also performs an important internal role for the Group by providing equities, markets, lending and transaction banking execution capabilities to other CBA business units that allows them to capture opportunities with business customers. Your Team: Cash-flow and Transaction Services (CTS) delivers dynamic banking solutions to improve our clients' businesses and support Australia's economic development. Commerce & Platforms (C&P), as part of CTS, is dedicated to exceeding the expectations of CBA's business customers by offering innovative and compelling banking solutions for customers to make and receive payments reliably and effortlessly, supported by a simple and easy origination experience. Portfolio Insights & Analytics (PIA) Team sits within Commerce and Platforms. Our vision is to become a 'best-in-class' analytics team within the CBA environment, delivering timely, relevant & actionable insights to stakeholders and making data-driven decisions a reality. Your impact & contribution: To support the Merchant Solutions Product and Segment management information requirements Deliver accurate, timely and relevant management information to all stakeholders Ensure workload is prioritized in conjunction with business objectives Deliver continuous improvements on Customer Lifetime Value, holistic Pricing and Clients' profitability Your responsibilities: Drive change by promoting efficiencies in the team via automation, synergies analysis & meaningful deliverables Deliver the analytics capability and framework to support the e-commerce and card present products, and distribution areas in driving business performance Support on an internal consulting function on key projects e.g. Transitional Banking, banking review, clients' profitability, minimize operational risk and losses Support the development of client level profitability, sales targeting, as well as review and analysis capabilities Understanding of acquiring industry payment flows and dynamics e.g. interchange and scheme rules Your experience and qualifications: Strong experience dealing with large amounts of data, preferably in financial services industry Proficient on data querying and dealing with large amounts of data Customer centricity & 360 customer view Solid communication skills underpinned by collaborative approach Strong problem solving skills and a strategic mindset Proficient in the analysis of complex information, including: Financial Modelling (Profitability, Pricing, Credit Risk and Project benefit tracking) Data driven customer insights and behaviour analysis Scenario and sensitivity analysis Technical skills: Microsoft Excel e.g. pivot tables, macros, graphs, statistical and financial calculations Microsoft Access e.g. forms, data relationship design & querying SQL queries and stored procedures SQL language via M-SQL or SAS or Teradata Statistical Modelling skills (desirable) Degree or equivalent, preferably in economics, maths, stats or computer science The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. We value you and won't leave you hanging. Our advertising closes 15 June 2016 but expect to hear from us within a week of the closing date. Best of luck! Have a question about your application, our process or what happens next? Click here for some of the most commonly asked questions about applying for a role at CommBank. Advertised: 08 Jun 2016 Aus. Eastern Standard Time Applications close: 15 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
"Business Analyst, 6 Month Contract, Sydney CBD","Business Analyst 6 Month Contract Sydney At CommBank, we never lose sight of the role we play in other people's financial wellbeing. Our focus is to help people and businesses move forward, to progress. To make the right financial decisions and achieve their dreams, targets and aspirations. Each of us globally is dedicated to offering outstanding service, excellent advice and intuitive solutions to help our customers manage their finances in the ways they want to. Regardless of where you work within our organisation, your initiative, talent, ideas and energy all contribute to the impact that we can make with our work. Together we can achieve great things. Your Business: Institutional Banking and Markets (IB&M) is responsible for managing the Group's relationships with major corporate and government clients and institutional investors, and provides a full range of capital raising, transactional and risk management products and services. The division also performs an important internal role for the Group by providing equities, markets, lending and transaction banking execution capabilities to other CBA business units that allows them to capture opportunities with business customers. Your Team: Cash-flow and Transaction Services (CTS) delivers dynamic banking solutions to improve our clients' businesses and support Australia's economic development. Commerce & Platforms (C&P), as part of CTS, is dedicated to exceeding the expectations of CBA's business customers by offering innovative and compelling banking solutions for customers to make and receive payments reliably and effortlessly, supported by a simple and easy origination experience. The Revenue Development & Initiatives Team (RDI), within C&P, is responsible for optimising the value to the Bank from all Transaction Banking products as well as drive sustainable growth through strategic and tactical initiatives. Your impact & contribution: The purpose of the role is to support and deliver a regulatory change initiative for the Bank's full Business Transaction Banking product suite across all business sales segments. Your responsibilities: Driving and supporting the regulatory changes initiatives to all business segments by Completing and end-to-end review across the entire Transaction Banking Portfolio within the agreed timeframe (6 months) Managing key stakeholder relationships across all segments Managing change and change impact assessment as a result of the program and accountable for the success of the change outcome Assess the impact of the change, including people, process, technology and systems, on the business and other areas of the bank and define how these impacts will be managed Critically evaluate information provided, anticipate implications and work with the Data Analysts to produce business impact assessment Your experience and qualifications: Experience working in Business or Corporate Banking Exceptional written, verbal and interpersonal communication skills Project Management expertise with strong attention to detail Understanding of regulatory and compliance requirements Exposure to Business Transaction Banking Products Ability to analyse, use and manage data The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. We value you and won't leave you hanging. Our advertising closes 15 June 2016 but expect to hear from us within a week of the closing date. Best of luck! Have a question about your application, our process or what happens next? Click here for some of the most commonly asked questions about applying for a role at CommBank. Advertised: 08 Jun 2016 Aus. Eastern Standard Time Applications close: 15 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
"Executive Manager, Branch & Self Service Distribution Strategy","The Commonwealth Bank brand is the most recognised brand in the Australian financial services industry. At CommBank, we never lose sight of the role we play in other people's financial wellbeing. Our focus is to help people and businesses move forward, to progress. To make the right financial decisions and achieve their dreams, targets and aspirations. The Team The Vision of the Branch & Self Service Distribution (BSSD) Team is to be recognised as leaders in Network Transformation delivering simple, innovative, world-class solutions that enable extreme convenience and enhanced banking experiences for our customers and staff. The role of the Branch & Self Service Distribution Development Team (B&SSD) is to create initiatives and recommendations that deliver enhanced Branch & Self Service Distribution solutions to the network. The primary purpose of this role: To lead the development of physical distribution strategy for the branch & self service environment in line with Group RBS & Retail Sales Strategy. The role is heavily focused on driving innovation and productivity initiatives across the Branch & Self Service Networks and acts as a subject matter expert across the physical distribution teams in terms of linking Branch & Self Service Distribution activities to the wider organisation. More specifically your main duties will include: Develop initiatives and recommendations across the Retail Sales Branch, Self Service, and agency network with a view to optimising performance of the networks into the future. Leverage the analytical insights of both the Business Performance team and the Retail Product Distribution Analytics team to build, analyse & validate initiatives for progression to GM / EGM as appropriate. As technology has become a strategic enabler for the future of the Retail Distribution footprint, responsibility for technology enhancements outside of cash automation as well as new technologies. Lead as well as undertake assessments of strategic opportunities in the broader market and make recommendations on how these opportunities translate into the CBA context. In addition to driving the thought leadership aspect, a requirement exists to design the practical solution and liaise with key CBA technology stakeholders. We are seeking a motivated individual with: Banking background ideally with retail experience High level of commercial acumen. Innovative strategy experience. Strong negotiation skills. Sound planning and prioritisation skills. Advanced project management capabilities. We offer you the opportunity to expand your career surrounded by a skilled and successful group of individuals. Our remuneration packages are highly competitive and you will have access to a range of exclusive and exciting benefits. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Advertised: 08 Jun 2016 Aus. Eastern Standard Time Applications close: 22 Jun 2016 Aus. Eastern Standard Time Apply now Back to search results"
"Quality Assurance Analyst, Parramatta & Sydney Olympic Park NSW","Quality Assurance Analyst Business Service Centre Local Business Banking Sydney Olympic Park Helping lead local businesses into tomorrow The Business Service Centre (BSC) is the operational centre within Local Business Banking that provides centralised contact centre and administrative support services to the frontline relationship segments across Business and Private Banking. Through this support model, we accept over 10,000 customer calls per day and action over 2.2 million work requests per year for business banking customers of the Commonwealth Bank. The BSC is a very diverse business, supporting a broad range of products and services across all customer segments. We are in the business of building relationships The Quality Assurance Team supports by providing independent centralised call quality and compliance monitoring around sales and retention, contact centre and middle office activities. Through this monitoring, the Quality Assurance Team analyse and record insights that are critical in ensuring improved sales, service and operational adherence outcomes across the business. The team manage the governance around standard operating procedure reviews. The Role As Quality Assurance Analyst, you will provide centralised call and total quality monitoring. You'll monitor risk, compliance and adherence to standard operating procedures, as well as assist in the provision of information to improve risk, compliance and standard operating procedures. You'll also work closely with Line 1 Risk to ensure all call quality measures are effective and that non-compliance is reported as necessary, and will support the governance model for Standard Operating Procedures. More specifically you will: Complete the required number of call quality reviews per month as decided by BBS. Complete a summary of any fails identified. Contribute towards the provision of commentary for reporting purposes. Complete transcripts of calls as required by an escalation, risk, compliance, non-adherence to Standard Operating Procedure or fraud issues. Safeguarding a high integrity review process which is effective, efficient and performed consistently. Demonstrating a strong attention to detail while monitoring customer interactions across a range of products and services. Pro-actively identifying breakpoints, process breaks and areas of improvement to mitigate risk. Calibrate results across to ensure quality standards. Assisting in responding to business enquiries. To help us deliver a first class on boarding experience, you will: Have proven success in monitoring risk and compliance. Understand risk and compliance policies that are key during sales and retention, servicing and middle office processes. Understand the Verint system. Previous experience in a Financial Services environment is desirable. Be a master at fostering collaboration using your interpersonal skills. Be pro-active and self-motivated. Tier 1 or Tier 2 Accreditation is desirable, but not essential. Credit licensing accreditation desirable, but not essential. Our culture of inclusion Your individuality is welcomed and openly encouraged in our workplace. These unique insights and different perspectives enable us to provide excellent customer service to an equally diverse customer base. With such a diverse workforce, we understand the importance of creating and maintaining an inclusive culture where everyone feels safe and comfortable to be themselves at work. We believe in giving people a go and supporting those who want to drive their careers forward. With unmatched scope of working opportunities across the business, the only person who can hold your progress back is you. The application closing date for this role is 21st June, but expect to hear from us within a week of your application. Advertised: 07 Jun 2016 Aus. Eastern Standard Time Applications close: 21 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
Technical Business Analyst,"Technical Business Analyst Permanent Position Cutting edge technology platforms and the autonomy you need to shine Join a world leading technology and operations function. CBD based in state of the art, collaborative office space The Business Unit Enterprise Services (ES) is responsible for the world leading application of technology and operations across every aspect of CommBank, from innovative product platforms for our customers to essential tools within our business. We also use technology to drive efficient and timely processing, an essential component of great customer service. The Team CommBiz is one of the premium online business banking channels in Australia, winning a multitude of awards for its excellence in catering to customer needs. The team sits within IBB ES-BIB and is responsible for all aspects of IT solution delivery. We are a team comprised of technology-savvy Solution delivery leaders, Technical business analysts, Development engineers, QA engineers, Architectural specialists, Environment and Release specialists, Database specialists and others who work together to achieve common goals. We enable the business to deliver robust and efficient IT solutions that facilitate their customer's financial well-being. The Role The Technical Business Analyst has the opportunity to shape the next wave of CBA business online applications: transform basic requirements into an innovative, scalable and secure user experience delivering business value. Your design work will impact a third of Australian population. You will be expected to perform the following tasks in a manner consistent with the Group's Values of Honesty, Integrity and Trust and CBA's Behaviours of Performance-Driven, Accountable, Customer-Focussed and Teamwork. Ensure technology solutions are aligned with the Groups enterprise architecture Complete project work stream deliverables including quality control/sign off for area of accountability Converts business needs into functional designs using knowledge of system capabilities, rules, and architecture. Analyse and document business/functional processes and requirements using standard analysis methodologies and tools Identify project delivery issues and risks, assist with mitigation strategies, and escalate where necessary Work closely with stakeholders and change management to identify impacts to business processes as a result of system or application changes Provide support and participate in testing activities including unit testing, BA testing and system testing Provide on-going assistance to support teams for functionality released into production Prioritise work and deliverables according to specified timeframes Evaluate effectiveness of solution delivery (SDLC) tools, processes and methodologies, and make recommendations for continuous improvement Liaise and collaborate with external suppliers as required The Requirements In order to apply for this varied and rewarding role offering significant career progression opportunities, applicants will need to demonstrate a successful track record in a similar position within large / complex environment and the below specific skills. Previous Business analysis experience including formulating and delivering ideas, proposals and concepts. Software and solution delivery lifecycle experience. Experience working in an agile delivery environment, designing and implementing software solutions for Mobility and Online. Experience working on technology enabled projects. Relevant IT or business tertiary qualifications. What Next This is a highly rewarding, career minded opportunity that will lead you on to great things. With a supportive management structure and a fantastic work / life balance, the CBA will, in return for your skills and passion, offer you a challenging, varied and enjoyable opportunity and the autonomy to shine. If you live the values and demonstrate the people capabilities we can offer great opportunities. The Technical Business Analyst has the opportunity to shape the next wave of CBA business online applications: transform basic requirements into an innovative, scalable and secure user experience delivering business value. Your design work will impact a third of Australian population. Whether you want to move across the organisation or up into a leadership role, the way you live the values and demonstrate the people capabilities are key. If you are seeking a new challenge, then please don't delay and apply now. We are committed to building a respectful and inclusive workplace, appointing the best person for the role, supporting diversity across all areas. All information will be held in the strictest of confidence. Advertised: 06 Jun 2016 Aus. Eastern Standard Time Applications close: 30 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
Monitoring Product Owner - IT Delivery and Availbility,"Product Owner for Monitoring Services, managing a portfolio of capabilities We are one of the largest IT shops in Australia We offer a career lattice to explore CommBank is recognised as leading the industry in IT and operations with its world-class platforms and processes, agile IT infrastructure, and innovation in everything from payments to internet banking and mobile apps. Your new role - The Monitoring Product Owner exists to provide the vision, strategy, lead and drive business improvements for the Enterprise Monitoring Team. This role is the face and personality representing the monitoring team and responsible for day to day team work allocation, suggesting process improvements, assisting with the development of new services. As a technical lead this role will be instrumental in high-value and complex customer engagements, including gathering customer requirements, translating those requirements into appropriate toolsets and looking for service gaps in our offerings. Day-to-day team co-ordination including running prioritization of work, running huddles and ensuring optimal resource allocation Handling incoming requests, responding to customer queries and team representation Dealing with escalations, organisational priorities and urgent requests Communicating and representing organisational changes, gathering team feedback and feeding that back appropriately Up-wards managing team issues, problems and challenges Maintaining and assisting in the creation of team metrics, systems to track team performance and interpreting team performance metrics Extending monitoring services based on customer feedback and participating the business development process Pre sales, presentations and demos to prove capabilities to inform new engagements Your new team The Monitoring and Logging Team exists to provide a central enterprise capability to monitor the bank to meet is Enterprise Run targets, Enterprise Security targets and to provide metrics and insights for stakeholders. The team is the project engagement, consulting and build engine for our Enterprise Monitoring suite, our Log Aggregation Suite, Application Performance Monitoring suite and Network Monitoring suite (among others). CBA is recognised as an industry leader in IT Capabilities and this team plays a critical role in supporting the group's interests by providing visibility tooling, coordinating customer requests and leading engagements. Your experience You possess Team Leadership experience with a medium to large team (seven or more individuals) You have a background in Operations, ideally with experience in Monitoring You have excellent formal communication and interpersonal skills You can manage vendors and create road maps and determine tool direction What next? This role is instrumental in supporting the delivery of a critical operational capability within the group and as such provides compelling evidence of an individuals' leadership capability. Success in the role would be looked favourably for a formal Management position within the group or into deeper specialisation within the Monitoring and Logging capability family. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Advertised: 06 Jun 2016 Aus. Eastern Standard Time Applications close: 24 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
Logging Product Owner - IT Delivery and Availability,"Product Owner for Log Aggregation Services including Splunk, managing a portfolio of capabilities We are one of the largest IT shops in Australia We offer a career lattice to explore CommBank is recognised as leading the industry in IT and operations with its world-class platforms and processes, agile IT infrastructure, and innovation in everything from payments to internet banking and mobile apps. Your new role - The Logging Product Owner exists to provide the vision, strategy, lead and drive business improvements for the Enterprise Logging Team. This role is the face and personality representing the Logging team and responsible for day to day team work allocation, suggesting process improvements, assisting with the development of new services. As a technical lead this role will be instrumental in high-value and complex customer engagements, including gathering customer requirements, translating those requirements into appropriate toolsets and looking for service gaps in our offerings. Day-to-day team co-ordination including running prioritization of work, running huddles and ensuring optimal resource allocation Handling incoming requests, responding to customer queries and team representation Dealing with escalations, organisational priorities and urgent requests Communicating and representing organisational changes, gathering team feedback and feeding that back appropriately Up-wards managing team issues, problems and challenges Maintaining and assisting in the creation of team metrics, systems to track team performance and interpreting team performance metrics Extending Logging services based on customer feedback and participating the business development process Pre sales, presentations and demos to prove capabilities to inform new engagements Your new team The Logging and Logging Team exists to provide a central enterprise capability to monitor the bank to meet is Enterprise Run targets, Enterprise Security targets and to provide metrics and insights for stakeholders. The team is the project engagement, consulting and build engine for our Enterprise Logging suite, our Log Aggregation Suite, Application Performance Logging suite and Network Logging suite (among others). CBA is recognised as an industry leader in IT Capabilities and this team plays a critical role in supporting the group's interests by providing visibility tooling, coordinating customer requests and leading engagements. Your experience You possess Team Leadership experience with a medium to large team (seven or more individuals) You have a background in Operations, ideally with experience in Logging You have excellent formal communication and interpersonal skills You can manage vendors and create road maps and determine tool direction Experience with Splunk What next? This role is instrumental in supporting the delivery of a critical operational capability within the group and as such provides compelling evidence of an individuals' leadership capability. Success in the role would be looked favourably for a formal Management position within the group or into deeper specialisation within the Logging and Logging capability family. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Advertised: 06 Jun 2016 Aus. Eastern Standard Time Applications close: 24 Jun 2016 Aus. Eastern Standard Time Apply now Back to search results"
"Analyst, 12 Month Contract, Wagga Wagga NSW","Analyst â€“ 12 Months Contract Regional and Agribusiness Banking Wagga Wagga, NSW ABOUT THE BUSINESS: Business & Private Bank (B&PB) offer a wide range of services and solutions to our small to medium, enterprise customers and our regional and agribusiness customers. We also take care of our personal and institutional online trading customers and our premium personal Private Banking customers. Regional and Agribusiness Banking (RAB) provides a comprehensive range of services to over 20,000 clients across 70 locations throughout regional and rural Australia. The vision of the Regional and Agribusiness team is to excel at securing and enhancing the financial wellbeing of people, businesses and communities throughout Regional Australia. ABOUT THE ROLE: We are looking for a self-motivated, professional Analyst to undertake financial modelling and analysis to assist in assessing the risks/opportunities on new lending, as well as assessing the risks associated with increases in client credit. This role will primarily be focused on supporting a Commercial portfolio of clients. We are open to flexible work arrangements for this role eg. 3 x days per week or possibly job share for the right candidate. You will provide account management support to our very active client group whilst assisting our Relationship Executive with client growth strategies, marketing initiatives and planning sessions. Your research capabilities will empower our teams to identify and originate new business opportunities, market trends and identify potential or existing credit and risk structuring. You will have a demonstrated background in writing and analysing credit transactions from within a financial service institution. It is expected you will also hold or be working towards relevant tertiary qualifications and possess professional verbal and written communication skills coupled with a passion for customer service. Previous experience in Agribusiness is preferred but not essential. CULTURE: We will provide you with a strong collaborative and performance driven culture, where you can thrive, grow and benefit from an environment that supports change and innovation. You will also learn, improve and develop your skills and enhance your knowledge so you can grow your career for the long term. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Please apply online to be considered for this role. Have a question about your application, our process or what happens next? Click here for some of the most commonly asked questions about applying for a role at CommBank. We value you and won't leave you hanging. Our advertising closes 20 June but expect to hear from us within a week of the closing date. Best of luck! Advertised: 06 Jun 2016 Aus. Eastern Standard Time Applications close: 20 Jun 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
Expressions of Interest - Data Engineers,"Who you are We're looking for talented Software Engineers, System Engineers and Data Scientists. We need highly skilled professionals who thrive in a challenging environment, and are curious and tenacious when it comes to solving problems be they technical or data related. We do more than software development. Engineering is a mindset where we take responsibility for continuous improvement, delivery of product outcomes, and awareness of the cost implications of our decisions. We look for people to speak up when things aren't right, fix what's broken, but most of all to exemplify a determination to innovate and create. We need Systems Engineers with a solid Linux background and recent experience of large scale cluster operations. Demonstrable experience with modern software defined infrastructure practices is essential. Production experience with Hadoop and/or Docker workloads, and infrastructure related open source contributions are advantageous. Skills & Requirements We recognize many systems professionals joined the industry directly and may not have formal education in Computer Science or Engineering; we welcome all applicants provided they demonstrate an appreciation for CS/E foundations; i.e. evidence-based decision making and taking responsibility for outcomes. Applied to Systems Engineering and DevOps this is an ability to develop solutions that are elegant, pragmatic, principled and robust. Candidates are expected to have developed a breadth of knowledge and an ability to learn, regardless of and indeed beyond their formal education. We view Systems Engineering as being distinct from Systems Administration; a deep knowledge of Linux internals, the challenges of distributed systems, something of the artiste when troubleshooting & problem solving, and a deep awareness of the shifting realities in systems operations are necessary grounding. Beyond that we look for people who believe they can change the system, not just make it run. Operations experience must be coupled with strong software development proficiency. We expect fluency in C; Bash scripting is a given (though you should probably know better); and ability in one or more of Perl, Python, Ruby, Rust, or Go. Writing Java is not required but experience running in production at scale is essential. Awareness of functional programming is hoped for; actual experience with Haskell or Scala extremely well regarded. About Us We bring data together from disparate sources across the bank and turn it into meaningful information by doing machine learning and predictive analytics. We are one of the largest employers of functional programmers in Australia. Our work environment is stimulating with small squads working in product-oriented teams. Our Software Engineers are responsible for the core system, written in Scala with supporting tooling written in Haskell. Our Data Scientists carry out analysis with Python and R, all running on Hadoop. Our Systems Engineers make it work and keep it working, correctly and fast. Many of our core projects are open source (see https://github.com/CommBank) and we seek to contribute upstream whenever appropriate. About CommBank We are Australia's leading provider of financial services including retail, premium, business and institutional banking, funds management, superannuation, insurance, investment and share broking products and services. We have been in business for over 100 years, have 52,000 employees, and have grown from Australian beginnings to operations in Asia and beyond. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Advertised: 03 Jun 2016 Aus. Eastern Standard Time Applications close: 05 Aug 2016 Aus. Eastern Standard Time Apply now Back to search results"
Expressions of Interest - System Engineers/Software Engineers,"Overview We're looking for talented Software Engineers, System Engineers and Data Scientists. We need highly skilled professionals who thrive in a challenging environment, and are curious and tenacious when it comes to solving problems be they technical or data related. We do more than software development. Engineering is a mindset where we take responsibility for continuous improvement, delivery of product outcomes, and awareness of the cost implications of our decisions. We look for people to speak up when things aren't right, fix what's broken, but most of all to exemplify a determination to innovate and create. We need Systems Engineers with a solid Linux background and recent experience of large scale cluster operations. Demonstrable experience with modern software defined infrastructure practices is essential. Production experience with Hadoop and/or Docker workloads, and infrastructure related open source contributions are advantageous. Skills & Requirements We recognize many systems professionals joined the industry directly and may not have formal education in Computer Science or Engineering; we welcome all applicants provided they demonstrate an appreciation for CS/E foundations; i.e. evidence-based decision making and taking responsibility for outcomes. Applied to Systems Engineering and DevOps this is an ability to develop solutions that are elegant, pragmatic, principled and robust. Candidates are expected to have developed a breadth of knowledge and an ability to learn, regardless of and indeed beyond their formal education. We view Systems Engineering as being distinct from Systems Administration; a deep knowledge of Linux internals, the challenges of distributed systems, something of the artiste when troubleshooting & problem solving, and a deep awareness of the shifting realities in systems operations are necessary grounding. Beyond that we look for people who believe they can change the system, not just make it run. Operations experience must be coupled with strong software development proficiency. We expect fluency in C; Bash scripting is a given (though you should probably know better); and ability in one or more of Perl, Python, Ruby, Rust, or Go. Writing Java is not required but experience running in production at scale is essential. Awareness of functional programming is hoped for; actual experience with Haskell or Scala extremely well regarded. About Us We bring data together from disparate sources across the bank and turn it into meaningful information by doing machine learning and predictive analytics. We are one of the largest employers of functional programmers in Australia. Our work environment is stimulating with small squads working in product-oriented teams. Our Software Engineers are responsible for the core system, written in Scala with supporting tooling written in Haskell. Our Data Scientists carry out analysis with Python and R, all running on Hadoop. Our Systems Engineers make it work and keep it working, correctly and fast. Many of our core projects are open source (see https://github.com/CommBank) and we seek to contribute upstream whenever appropriate. About CommBank We are Australia's leading provider of financial services including retail, premium, business and institutional banking, funds management, superannuation, insurance, investment and share broking products and services. We have been in business for over 100 years, have 52,000 employees, and have grown from Australian beginnings to operations in Asia and beyond. The people, businesses and communities we serve are wonderfully diverse. To reflect this, we're committed to hiring a similarly diverse workforce. With a focus on inclusion, accessibility and flexibility, we'll support you at every stage of your career. Advertised: 03 Jun 2016 Aus. Eastern Standard Time Applications close: 01 Jul 2016 Aus. Eastern Standard Time Apply now Refer a friend Back to search results"
