"jobs_title","jobs_requirement"
"Digital Business Analyst (Data)","Role Description
Senior Digital Business Analyst (Data)
‘Come and join me leading the digital transformation of Aviva. We will fundamentally change the way consumers engage with our products and services.” This is a once in a lifetime opportunity to change an entire industry.’ –Andrew Brem - Aviva Chief Digital Officer.
We are currently recruiting for a Senior Digital Business Analyst to be responsible for the development and on going definition of viable business requirements, (user stories/acceptance criteria) and non functional requirements to support Aviva’s ambition Digital plans. Our Senior Digital Business Analyst play a key role within the Agile feature/platform team to ensure the expected business outcomes are delivered. They will also be required to lead and develop other Business Analysts providing coaching and mentoring when needed.
Our Senior Digital Business Analyst will ensure business goals are understood and requirements/user stories/acceptance criteria are documented in conjunction with Product Owners, to enable solutions to be defined by the scrum team. The Analyst will work collaboratively with design/development/ test colleagues in order to ensure that solutions address the requirements of the business. You will also champion and make wider contributions to the Digital team through your knowledge from previous roles.
The Successful candidate will have a detailed knowledge of creating Epics/User Stories/Requirements Definition/Acceptance Criteria using Agile tools and techniques, Behaviour Driven Development (BDD) as well as Business Analysis tools and techniques. You will have experience working with full scale scrum or Kanban, and be a competent user of Jira and Confluence.
Previous experience working with databases and data feeds, specifically Marketing Databases, would be advantageous.
You will have an understanding of the financial services industry and the legislation frameworks governing it. You will also possess excellent communication and stakeholder management skills.
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Back to top"
"Digital Business Analyst (Global)","Role Description
Senior Digital Business Analyst (Global)
‘Come and join me leading the digital transformation of Aviva. We will fundamentally change the way consumers engage with our products and services.” This is a once in a lifetime opportunity to change an entire industry.’ –Andrew Brem - Aviva Chief Digital Officer
We are currently recruiting for a Senior Digital Business Analyst to be responsible for the development and on going definition of viable business requirements to support our Global Digital roadmaps supporting our European businesses such as France, Italy and Poland. Our Senior Digital Business Analyst will play a key role working on our Global Digital roadmaps helping shape the requirements to be delivered within our persistent Agile product teams.
Our Senior Digital Business Analyst will ensure business goals are understood and requirements are captured using JIRA in conjunction with Product Owners, to enable solutions to be defined by the scrum team. The Analyst will work collaboratively with other Digital teams to ensure that solutions address the requirements of the business. You will also Champion and make wider contributions to the Digital team through your knowledge from other IT&C change practices.
The Successful candidate will have a detailed knowledge of creating Epics/User Stories/Requirements Definition/Acceptance Criteria using Agile tools and techniques, Behaviour Driven Development (BDD) as well as Business Analysis tools and techniques. You will have experience working with full scale scrum or Kanban, and be a competent user of Jira and Confluence.
You will have an understanding of the financial services industry and the legislation frameworks governing it. You will also possess excellent communication and stakeholder management skills.
Additional Information
All displaced candidates will be given primacy which means that we will still accept applications from employees who are under notice of redundancy (or have had an outcome from a redundancy selection process which has resulted in a maximum of 6 months’ work) after the initial closing date until the position has been offered.
For non displaced internal candidates once the initial closing date has passed, we may still be able to accept applications on a case by case basis.
All roles are advertised with Aviva grades. If you are a heritage Friends Life employee, please contact the recruiter for the equivalent HFL grade.
We prefer all applications to be submitted online, however if you require an alternative method of applying please contact Jenny Dao in the Resourcing team on 020 7662 0394.
Back to top"
"Solutions Designer","Role Description
Aviva is revolutionising insurance and we want you to be at the forefront of it.
You’ll be joining Aviva at a really exciting time. Come and be part of building great new innovative ways to engage with new and existing customers, on a portfolio of products that reach out to 17 million customers. It’s never been more important for us to hire fantastic people who will sit at the forefront of delivering our strategy.
Digital First is our strategy at Aviva and this provides many exciting opportunities for you to play a key role in a range of high profile, technology-enabled projects. You will have previous experience (or appropriate qualification) in application development or systems integration. With customer facing skills and a genuine passion for quality / professional delivery, you will be looking for your next challenge with a company that genuinely recognises and rewards its star performers.
We approach software delivery with an agile mind-set, focused on delivering small, value driven enhancements often. We achieve that with our scrum teams that include developers, testers, business analysts and solution designers to create brand new experiences, small changes to existing products as well as investing in maintaining our existing products to improve code quality against our core development principles.
We are looking for Solution Designers to work within our scrum teams to build, test, maintain, change and further evolve both existing and new products. You will be curious about what modern technology can offer and will support your team in adoption of new tools and techniques.
You’ll be responsible for:
Development of End to End Solution Designs to meet business objectives.
Ensuring that solutions adhere to architectural, security and quality standards.
Production of solution design artefacts to support the needs of project delivery.
Acting as point of contact to ensure all parties (including internal and external technical / development teams) understand the solution design and the part that they need to play within it.
Identifying risks affecting solutions, including mitigating recommendations and support in managing those risks.
Playing your part in a team of experienced fellow Designers who will provide you with support and mentoring.
We’re particularly interested in:
End to end project experience
Practical experience of working in an agile delivery approach
Practical experience of software development
Experience of system design, preferably working across multiple systems and teams to draw together End to End technical solutions.
Strong interpersonal skills
A good knowledge of integration technologies including SOA
Proven ability to interpret business requirements and design solutions based on those requirements
Additional Information
Please note that this role can be based in either Perth or Norwich.
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Digital is our future. If you have the talent, the right skills, are inspired by innovation and cutting-edge technology, then we’d love you to join us. Apply now!
Back to top"
"Senior Software Engineer","Role Description
Aviva Ireland is already the largest general insurer, and one of the only composite insurers in Ireland. We are on a journey to also become the easiest insurer to do business with, offering compelling digital experiences. We are seeking an ambitious and highly motivated Senior Software Engineer to help us deliver that vision.
You will
Take ownership of complex elements of our application infrastructure and develop and refactor this where required.
Perform the role of technical design lead on software projects and associated deployments.
Contribute to our technical architecture and roadmaps
Coach, motivate and lead team members when required.
Provide low level design and estimation.
Have good communications skills in engaging with project stakeholders and team members.
Enjoy problem solving.
You have a strong background in software engineering with good leadership skills.
You are passionate about the importance of good engineering practices, and are known amongst your colleagues for your ability to explain and motivate.
Requirements
Degree in Computer Science or equivalent.
Significant experience in software development – primarily in Java web application development.
Experience participating in daily scrums/sprint planning.
Experience in Web technologies: HTML5, REST/JSON, GWT, OATH, JQuery, Angular, Javascript, Web Services, SOAP, JSF.
Experienced in Spring framework, Spring Integration, JPA / Hibernate.
Experienced in MVC framework Spring MVC, GWT and Struts.
Experienced in databases Oracle, SQL Server, Postgres.
Experienced in build tools Maven, Ant and version control tools SVN, Git.
Experienced in Websphere Application Server
Experienced with TDD,BDD
Experienced with CI tools and techniques
Desirable
Experience in Insurance, Finance or similar markets.
Experienced in XML technologies, e.g., XSLT
Experienced in script languages, and Linux shell languages, Groovy, Python and Ruby.
Back to top"
"Scrum Master","Scrum Master – Digital Web & Mobile
‘Come and join the digital transformation of Aviva. We will fundamentally change the way consumers engage with our products and services.” This is a once in a lifetime opportunity to change an entire industry.’ –Andrew Brem (Aviva, Chief Digital Officer)
What we are looking for:
We are currently recruiting for talented Scrum Masters to join Aviva Digital Web & Mobile. The candidate should be an experienced Scrum Master who is a passionate evangelist of Agile. Demonstrates a servant leader approach to the team, a facilitator of scrum events and introduces tools and techniques to support the team in a progressive fun environment. The ability to remove impediments from the development teams progress whilst support the continuous improvement of the team to maximise value. Builds strong relationships in and out of the team and uses the appropriate communication style for the specific audience. Works collaboratively with others and increases the effectiveness of the application of Agile in Aviva.
You’ll be responsible for:
Act as Scrum Master for Scrum/Kanban teams, with a focus on continuously improving the team/s they support.
Organize and facilitate planning, story development sessions, backlog review sessions, estimation sessions, daily stand-ups, reviews, retrospectives.
Use your passion, knowledge and experience of Agile (Scrum/Kanban) to help motivate and steer the team in the direction of success.
Identify, track and manage impediments whilst protecting the team from external pressures.
Provide internal and external communications that are clear, transparent, improving transparency, and radiating information.
Improve the productivity of the teams within Agile principles.
Empower the teams to self-organize.
Contribute to the overall education of Agile practices both within the team and wider stakeholders.
You’ll achieve this by:
Having a thorough understanding of Scrum/Kanban.
Have the ability to facilitate discussion and conflict resolution.
Must be able to garner respect from the team, be an active member as well as create a collaborative self organising team environment.
Demonstrate strong customer/stakeholder expectation management.
Have experience in workshop facilitation.
Proven scrum master experience.
Ability to understand technical issues at a high level.
Excellent interpersonal skills.
Ability to work with diverse personality types and be able to demonstrate high emotional intelligence.
Ability to work with minimal supervision in a dynamic and timeline sensitive work environment.
Proven ability to approach problems in a structured and analytical manner with a high attention to detail.
Excellent team player and team builder.
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Apply
Your next step? Simple. Click the apply button."
"Run Manager","Role Description
Run Manager
ROLE DESCRIPTION & CONTEXT
Overall purpose of run is to ensure our systems and services are available and performant, as and when our customer require them.
Greater emphasis now needs to be on understanding the demand in Run Services at the lowest level and work collaboratively across teams and the business to reduce the demand & embed efficiencies.
Run Managers need to understand the following to improve customer service
the demand in our system (what it is & how it gets there, and what’s on our backlog & is it growing)
what is normal demand and recognise when something changes
how it is serviced and how can we service it more efficiently
how teams interact to minimise handoffs
RESPONSIBILITIES
To manage the delivery of Run Services within an application support team in line with approved business and service support objectives and SLAs. The role is responsible for business continuity of their applications that underpin the Aviva services.
The role will take responsibility for:
Management of all elements of an application support service (incl. Incidents, Problems, Service Requests, Monitoring, Housekeeping, Healthchecks, Capacity Planning, Performance Tuning and Operational Acceptance), complimented by continuous process/service improvement
Understanding the run demand within the team (utilising run statistics), identifying opportunities and working collaboratively with other run teams and the business to reduce run effort & cost and improve customer service by:
optimising how run demand is serviced
Removing non-value work and waste from the run service
ensuring any solutions are sustainable and ultimately limit additional new demand
Act as central point of contact in the business relationship community, attending review sessions with business users representing the run team
Support the Operational Acceptance processes and embedding of Service Fundamentals and warranty processes within project delivery to ensure:
No increase in incidents, IT service requests, auto alerts and problems into the application run teams or help desks
No increase in incidents, IT service requests, auto alerts and problems into the application run teams or help desks
No increase in business driven service requests
No increase in effort for manual monitoring and housekeeping
No new BAU workarounds
Management of stakeholders, particularly Problem/Incident Management and Service owners
Co-ordination with release, configuration management, Major Incident Team and other external teams as appropriate
Providing run leadership within Aviva and GSP communities
Be responsible for all Run-related technical issues requiring investigation and use judgment to resolve
Contribute to the co-ordination and delivery of IT driven change and Technical enhancements
Contribute to the delivery, maintenance and availability of the suite of production environments
Contribute to the delivery, embedding and assessment of Audit, Risk and Compliance processes
Contribute to the management of our suppliers through appropriate channels, including leading on CSAT monthly reviews
Have an awareness of the key factors influencing the business and IT industry
Coach & develop members of your community and others
Be responsible for ensuring the development and professionalism of themselves and the community as appropriate
Apply skills and knowledge within your team and across UKCIO
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Back to top"
"BI Developer","Role Description
This is an exciting opportunity for an experienced BI Developer on a permanent basis in Norwich. This role pays up to £30,000 per annum.
Duties and responsibilites
Develop and support uptake of BI through the use of strategic reporting tools to deliver reporting for UKGI business.
Development of MI reports and analysis to key UKGI customers. Shaping the reporting requirements, approach and potential solutions for key projects and MI developments
Provide support to BI customers to ensure issues are fixed in a timely fashion
You will report into the BI Manager.
Experience:
Responsible for the technical translation of business requirements into report construction, supporting the delivery and fitness of purpose of reporting outputs.
Technical support of BI report development and consultancy, liaising with solutions development and key business customers to ensure that the solutions developed are in accordance with key project milestones and in line with overall strategy
Support the embedding of governance, and support BI principles and standards.
Good track record of managing relationships key customers
Qualifications:
Relevant development or software related certification advantageous
Skills:
Developer level experience in strategic BI tools and software
Excellent communication, both oral and written.
Highly organised and self-motivated.
Knowledge
Development level knowledge of key reporting /BI tools such as Business Objects/Qlikview/QlikSense/D3
Knowledge of UKGI Data Warehouse and MI systems beneficial.
Understanding of SQL and databases such as Oracle, Teradata or SQL server desirable.
Additional Information
We prefer all applications to be submitted online, however if you require an alternative method of applying please contact Nikita Hathlia in the Resourcing team on 020 7662 2523.
Back to top"
"Change manager","Role Description
Overview of Department
The Change Management Process ensures that all changes to the managed IT environment are properly planned managed and reviewed prior to their implementation and release.
The purpose of the Change Management Process is to control the defined IT infrastructure & application changes through standardised, repeatable methods and procedures. The Change Management Process supports efficient handling of changes, and provides accurate timely information on changes to minimise their impact.
The Global IT Operations Change Management team has a responsibility to maintain the balance between the need for change and the potential detrimental impact to service arising from these changes.
The team works to ensure that all changes are managed through agreed processes and liaises with other relevant teams to ensure that changes meet all necessary quality control standards.
About the Role
The main purpose of the role is working alongside our current Change Managers to pro-actively protect IT service by acting as the interface between our change analysts, our suppliers and customers for changes that could cause significant impact.
The Change Management team is part of Service Operations team supporting change within the UK and globally. The role holder will take responsibility on a daily basis to protect service via the controls available. This will involve making significant decisions when called upon often being the final point of escalation.
Key activities of the role include:
Facilitate walkthroughs alongside our suppliers for complex/high risk changes
Provide communication updates to senior stakeholders on complex/high risk changes.
Efficiently deal with escalations & emergency changes with minimum further escalation to senior management.
Advise and support the change analysts within the team to constantly improve and refine the existing processes.
Chair Change Advisory Board meetings where required
Own continuous improvement actions following changes which create unplanned service disruption.
Strong collaboration across Service Operations teams; Major Incident Management, Configuration Management, Service Protection and Aviva Service Operations Centre.
This role also includes some weekend and out of hours working to cover as a ‘on-call’ change manager on a rota basis.
Essential Knowledge and Skills:
Previous experience in IT Change Management or closely linked ITIL process, that clearly demonstrates a working understanding of the ITIL Change Management Framework.
Experience of working with Service Management Toolsets ideally Axios Assyst or similar
Strong interpersonal and facilitation skills with the confidence to communicate at all levels of the organisation.
Ability to take decisions that challenge the ‘status quo’ and bring along key stakeholders.
Desirable Knowledge and Skills:
A level of understanding of technical environments or a technical background in data centre/network environments would be advantageous
Previous experience within IT in the financial services industry would be an advantage.
Previous experience of applying change management in a multi-vendor outsourced environment would be an advantage.
ITIL V3 Foundation Certificate
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
We prefer all applications to be submitted online, however if you require an alternative method of applying please contact Jenny Dao in the Resourcing team on 0207 662 0394.
Back to top"
"Quality Assurance Analyst","Areas of Assessment
Behaviours / Capabilities
Communicative and social – Must be able to communicate well with people
Enthusiastic – High-energy
Analytical"
"Data Analyst - ETL, Data Warehouse","Role Description
Data Analyst - ETL, Data Warehouse
Role Description:
As a data analyst, you will be responsible for analysing data as it progresses through the Aviva’s IT systems. You will be operating with complex data and systems and will use your analytical and problem solving skills to assess the impact of system changes on the data and to identify deficiencies with data and data controls. Whilst you will be working at a very detailed level for individual pieces of data, you will also have a good holistic view of the overall data flows.
Location:
Role is based in Bristol. Occasional travel to other Aviva locations may be required
Knowledge and experience
Very strong SQL skills, ideally on Oracle or DB2 database systems
Very good attention to detail
Excellent knowledge on database designs (e.g.dimensions, facts, normalised versus denormalised etc.)
Track record in data analytics
Strong understanding of the likely path of data through IT systems (e.g. landing, staging & conforming)
Previous experience of working on data migration projects
Familiarity with the System Development Lifecycle
Familiarity with the purpose of ETL tools. Knowledge of Informatica ETL would be highly beneficial but is not essential
Knowledge of the financial services industry, products and processes would be highly useful
Qualifications:
Educated to A level standard or higher
A degree in an IT/Maths/Statistics discipline would be preferred
Oracle certifications would be helpful
Personal skills:
Excellent structured analysis skills.
Good verbal and written communication skills enabling effective interaction with both IT and Business stakeholders.
Organised and self-motivated.
Ability to assimilate technical and business information
Ability to positively challenge existing and proposed solutions and present findings and ideas in a clear, concise way
Able to work constructively with a number of IT professions, including analysts, developers, testers and senior management
About the rewards
Competitive bonus and pension scheme alongside great flexible benefit options’.
About Aviva
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva
Apply
Your next step? Simple. Click the apply button.
Back to top"
"Senior Informatica Developer x 2","Role Description
Senior Informatica Developer
Role Description:
As a Senior Informatica Developer, you will be responsible for the design, support and execution of Informatica ETL development. You will work alongside the Technical Leads to ensure that development standards and best practices are followed and you will assist less experienced members of the team with their Informatica developments.
Location:
Role is based in Bristol. Occasional travel to other Aviva locations may be required
Knowledge and experience
Strong Informatica ETL development experience
Strong experience in relational databases. Oracle experience would be preferred but isn’t essential
Knowledge of Waterfall and Agile development lifecycles
Experienced in completing development within the agreed timescales and to a good quality
Some experience in assisting other developers to troubleshoot their ETL workflows
Good experience of working collaboratively with analysts and testers to deliver development projects
Qualifications
Educated to at least ‘A’ level or equivalent professional qualification.
Informatica qualifications would be helpful, but not essential for the role
Personal skills
Strong communication, both oral and written
Organised and self-motivated
Good problem solving skills
Able to prioritise and manage their own workload
Good attention to detail
About the rewards
Competitive bonus and pension scheme alongside great flexible benefit options’.
About Aviva
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Apply
Your next step? Simple. Click the apply button.
Back to top"
"Data Warehouse Development Manager","Role Description
Data Warehouse Development Manager
Role Description:
As a Data Warehouse Development Manager, you will be responsible for leading, planning, and managing a number of concurrent development projects. You will manage ETL and MI developments and will have a team of up to 40 developers. You will have a good understanding of the Systems Development Lifecycle, both Agile and Waterfall. You will be comfortable working with the Analyst and Test teams to ensure that your team’s developments meet their specified requirements. You will have good understanding of Project Management techniques and will be effective at reporting progress and challenges to senior IT management and business stakeholders.
Location
Role is based in Bristol. Occasional travel to other Aviva locations may be required
Knowledge and experience:
Extensive experience in managing technical teams
Experienced in building a strong team
Good knowledge of ETL concepts
Good knowledge in database concepts
Experienced in managing technical projects on time and within budget
Good knowledge of MI concepts
Experienced at working across all stages of the Systems Development Lifecycle would be highly beneficial
Financial services experience would be useful but not essential
Qualifications:
Educated to degree standard or equivalent, ideally in an IT discipline
ITIL qualification would be useful, but is not essential
PRINCE2 or APM qualification would be useful, but is not essential
Personal skills
Strong people management and leadership skills
Strong technical skills
Well organised and self-motivated
Able to manage a number of concurrent work strands and delegate appropriately
Excellent attention to detail.
Able to influence others and consider opinions of others
Consultancy skills.
Able to work with stakeholders at all levels within the organisation
Strong oral and written communication skills.
Positive ‘Can do’ attitude
About the rewards
Competitive bonus and pension scheme alongside great flexible benefit options’.
About Aviva
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Apply
Your next step? Simple. Click the apply button.
Back to top"
"IAM / TAM / ISAM Engineer","Role Description
Aviva is revolutionising insurance and we want you to be at the forefront of it.
You’ll be joining Aviva at a really exciting time. We would love you to be a part of building great new innovative ways to engage with new and existing customers, on a portfolio of products that reach out to 17 million customers. It’s never been more important for us to hire fantastic people into our awesome digital teams who sit at the forefront of delivering our strategy. Our scrum team’s work across a range of products such as Home, Motor and Travel insurance bringing in a combined £122m GWP as well as breakdown insurance, pensions, retirement planning, protection and health.
We are looking for a IAM / TAM / ISAM Engineer to join the eSecurity team within our Digital organisation, working within a platform team to build and maintain the Authentication environment that underpins the Aviva digital offering. You’ll sustain our culture of continuous improvement both from a process and technical perspective, ensuring that:
You concentrate on building working software
When the code leaves development it is customer/production ready
If you change code you only ever make it better
Keep re-use and a great customer experience at the forefront of your mind
Only design and build software that is cloud ready
Frequently deliver high value features to our customers
Focus on building great stuff
You’ll be responsible for:
Development of global authentication solutions for Aviva and its partners.
Supporting our technical leadership to enable deliveries of excellent code quality and authentication design.
Software Engineering –contribute to continual improvement in speed to market and quality, playing your role in product delivery to our customers and the transformation of the engineering and delivery process.
Supporting & sharing best practice with teams.
Undertaking design and code reviews to ensure systems meet functional and non functional requirements and proactively identifying where changes are required to maintain these.
Contributing to our culture of continual innovation.
Understand and adhere to application roadmaps, but challenge when appropriate.
You’ll achieve this by:
Contributing to the eSecurity community, sharing your experiences, thoughts and ideas.
Working with your scrum team colleagues, your technical leaders and the Scrum Master and Product Owner to architect solutions that are capable of long term maintainability and growth whilst delivering focused, value driven changes to a high quality standard.
Delivering (and influencing the delivery of) the best outcomes for every Aviva customer.
Collaborate with your peers, share your experiences and being generous with you knowledge.
Ensure that the capabilities of the products that you engineer are focussed on our customers.
We’re particularly interested in:
Significant experience with the design, installation, and configuration of IBM Tivoli Access Manager and / or Security Access Manager (ISAM) or similar IAM products.
Familiarity with Network Protocols and understanding of Web Technologies e.g. html ajax, TCPIP, HTTP, SSL, certificates, LDAP and WebSphere.
Strong systems integration skills, development skills, and direct hands-on experience in developing/configuring and implementing SSO authentication solutions, federation (SAML), and provisioning solutions.
Java J2EE software development within a Spring Framework would be beneficial but not essential.
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Back to top"
"Platform Administrator (Oracle DBA)","Role Description
We are looking for a Platform Administrator to join our growing Technical Pricing and Analytical Data Team, you will be responsible for administering and maintaining our Oracle Exadata platform.
We are looking for candidates with experience of administering large Oracle platforms that host data warehouses that support large scale analytical data processing in an Oracle RAC environment.
Duties & Responsibilities
Administer Oracle Database 12c including other feature like Oracle Enterprise R, Oracle Data Miner and Oracle Apex.
Manage any changes affecting the platform through appropriate processes.
Monitor the performance and stability of the platform and troubleshoot issues.
Provide performance and tuning advice to customers and developers.
Support developers to make sure that any impacts to the system of application changes are understood.
Ensure that the environment remains compliant with all group standards and appropriate patching is completed.
Manage the deployment and perform the testing of all infrastructure changes and patches.
Demonstrable awareness of industry and market developments and recommended platform changes.
Comfortable adapting to change and learning quickly in a fast-paced environment
Skills & Experience required
Experience managing a large multi user Oracle databases (ideally Exadata)
Oracle 12c
SQL & PL/SQL coding
Administration of Oracle Enterprise R
Administration of Oracle Data Miner
Administration of Oracle Apex
Managing Oracle patching and security updates
Oracle tuning and performance management
Oracle Monitoring and troubleshooting experience via Cloud Control
Strong written and verbal communication skills
What will you get from this role?
Salary of £23000 to £35000
Defined contribution pension scheme
Income Protection
Generous holiday allowance
Excellent flexi-benefits package
Onsite facilities include a restaurant, coffee shop, secure bike parking, city centre location
Additional Information
We prefer all applications to be submitted online, however if you require an alternative method of applying please contact Kate Ridout in the Resourcing team on 0117 928 3382.
Back to top"
"Enterprise Management Architect","Role Description
The background
At Aviva we are looking to transform the way in which we engage with our customers. Digital technology is key, and the adoption of agile methodologies and flexible infrastructure platforms are at the heart of our strategy.
These ambitious objectives drive a need for technology platforms that are market leading and we’re working with some of the world’s most innovative organisations to drive the change agenda and lay the foundations for the future of our business.
The Team
Infrastructure Strategy & Architecture is a small team working within both Global IT Operations and the Global Architecture Team. Architecture is recognised at Board level as being key to our technology success and the infrastructure architects work closely with business aligned architecture teams and the central architecture function to shape the future of our platforms. We also work closely with the wider technology and business communities, providing advice, guidance and oversight to ensure the optimal use of infrastructure throughout the organisation
The Person
As the Enterprise Management Architect, you will be working within the Global IT Operations Infrastructure Architecture team responsible for driving improvements to the enterprise management toolset and making our “Always On” vision a reality. You will also be part of the global architecture practice and will support, enhance and promote the process and delivery of architecture (and its value) across the organisation.
The role holder will be the acknowledged expert in the Enterprise Management domain and will set and lead the technology strategy in this area for the global organisation. This is an opportunity to be at the forefront of a significant and potentially ground-breaking change to the overall IT operation that will deliver a real change to customer experience.
You will have extensive experience of working in a cross disciplinary architecture team in a financial services organisation. Strong stakeholder management skills and a demonstrable track record of engagement across IT and the wider business are a must have to ensure that roadmaps, standards and strategies are well understood and socialised. You will be skilled in communicating at Director and CxO level and also experienced in coaching and mentoring more junior members of the wider technical community. Your business and technology knowledge and commercial awareness will be sound and you will demonstrate comprehensive negotiation and conflict resolution skills. Your approach to problem solving should be analytical and disciplined.
Duties & Responsibilities
The role holder, reporting to the Head of Infrastructure Strategy & Architecture, will work closely with the Service Management and Service Support teams to further develop the Enterprise Management strategy, architecture and roadmaps that will underpin Aviva’s technology simplification agenda and service improvement objectives. The incumbent will also provide support to a variety of projects and programmes, assisting with application migration strategies, defining additional capabilities and ensuring that solutions built by others make optimal use of infrastructure capabilities and services.
Responsibilities include:
Delivering the architecture strategies, patterns and roadmaps and that map to the IT Vision, Strategy and Transformation Roadmaps for Enterprise Management Technologies.
Defining the activities, investments and decisions required to deliver against the target state over a 3-5 year timeframe.
Creating reference architectures for enterprise management services/capabilities to guide application deployment solutions and provide a reference for governance.
Working closely with Vendors to understand the evolution of their technologies and services and mapping these to the Aviva vision
Supporting Supplier Management in contract reviews and negotiations
Contributing to the development of, and leading the architectural assessment of change portfolios to support delivery of the group IT Strategy.
Actively supporting the programme and project delivery teams responsible for the design and build of architected solutions.
Supporting the further development of enterprise management technologies through active participation in a professional community
Skills & Experience required
Strong infrastructure architecture delivery record in an Enterprise context including enterprise management, networks, hosting and compute, and storage domains.
Experience of shaping a global enterprise management transformation programme
Detailed understanding of Service Management tools including SaaS
Comprehensive and demonstrable experience of management and monitoring in a hybrid infrastructure environment including virtual private and private cloud, IaaS, PaaS and traditional hosting models
Broad information security knowledge
Technology innovation experience in a multi-vendor environment
We offer a competitive salary and fantastic benefits, including excellent pension and bonus potential, as well as generous annual leave.
We’re here to free people from the fear of uncertainty. Our insurance, savings and investment products help some 31 million customers enjoy life today, knowing that tomorrow is covered. And we definitely know how to look after our own people. If you love doing a great job to improve things for customers, you’ll be at home here. Help us build a future to be proud of and get ready to fulfil your potential with Aviva.
Back to top"
